accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0000950170-24-094718,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.16,10-Q,EX-10.16,https://www.sec.gov/Archives/edgar/data/1400810/000095017024094718/hci-ex10_16.htm,2024-08-09,2024-1400810-0000950170-24-094718-hci-ex10_16.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000950170-24-094718,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.22,10-Q,EX-10.22,https://www.sec.gov/Archives/edgar/data/1400810/000095017024094718/hci-ex10_22.htm,2024-08-09,2024-1400810-0000950170-24-094718-hci-ex10_22.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000950170-24-094718,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.14,10-Q,EX-10.14,https://www.sec.gov/Archives/edgar/data/1400810/000095017024094718/hci-ex10_14.htm,2024-08-09,2024-1400810-0000950170-24-094718-hci-ex10_14.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001527469-24-000070,1527469,"Athene Holding Ltd. (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE) (CIK 0001527469)",ATH.PA,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1527469/000152746924000070/q22024exhibit101.htm,2024-08-08,2024-1527469-0001527469-24-000070-q22024exhibit101.htm,gemini-2.0-flash,,,,,
0001527469-24-000021,1527469,"Athene Holding Ltd. (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE) (CIK 0001527469)",ATH.PA,EX-10.10 3,10-K,EX-10.10 3,https://www.sec.gov/Archives/edgar/data/1527469/000152746924000021/q42023exhibit10103.htm,2024-02-27,2024-1527469-0001527469-24-000021-q42023exhibit10103.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Life
0001095073-24-000009,1095073,"EVEREST GROUP, LTD. (EG) (CIK 0001095073)",EG,EX-10.44,10-K,EX-10.44,https://www.sec.gov/Archives/edgar/data/1095073/000109507324000009/eg-20231231xexx1044.htm,2024-02-28,2024-1095073-0001095073-24-000009-eg-20231231xexx1044.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001527469-24-000021,1527469,"Athene Holding Ltd. (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE) (CIK 0001527469)",ATH.PA,EX-10.12 2,10-K,EX-10.12 2,https://www.sec.gov/Archives/edgar/data/1527469/000152746924000021/q42023exhibit10122.htm,2024-02-27,2024-1527469-0001527469-24-000021-q42023exhibit10122.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Life
0001095073-24-000009,1095073,"EVEREST GROUP, LTD. (EG) (CIK 0001095073)",EG,EX-10.41,10-K,EX-10.41,https://www.sec.gov/Archives/edgar/data/1095073/000109507324000009/eg-20231231xexx1041.htm,2024-02-28,2024-1095073-0001095073-24-000009-eg-20231231xexx1041.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,NA,Specialty
0001095073-24-000037,1095073,"EVEREST GROUP, LTD. (EG) (CIK 0001095073)",EG,EX-10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1095073/000109507324000037/eg-20240630xexx105.htm,2024-08-02,2024-1095073-0001095073-24-000037-eg-20240630xexx105.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,NA,Specialty
0001628280-24-044321,1788882,"Root, Inc. (ROOT) (CIK 0001788882)",ROOT,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1788882/000162828024044321/a102secondamendmenttoterml.htm,2024-10-30,2024-1788882-0001628280-24-044321-a102secondamendmenttoterml.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001385613-24-000016,1385613,"GREENLIGHT CAPITAL RE, LTD. (GLRE) (CIK 0001385613)",GLRE,EX-10.38,10-K,EX-10.38,https://www.sec.gov/Archives/edgar/data/1385613/000138561324000016/exh1038cibclocagreement-de.htm,2024-03-05,2024-1385613-0001385613-24-000016-exh1038cibclocagreement-de.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950170-24-094718,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.11,10-Q,EX-10.11,https://www.sec.gov/Archives/edgar/data/1400810/000095017024094718/hci-ex10_11.htm,2024-08-09,2024-1400810-0000950170-24-094718-hci-ex10_11.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950170-24-094718,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.21,10-Q,EX-10.21,https://www.sec.gov/Archives/edgar/data/1400810/000095017024094718/hci-ex10_21.htm,2024-08-09,2024-1400810-0000950170-24-094718-hci-ex10_21.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950170-24-019428,1018979,AMERISAFE INC (AMSF) (CIK 0001018979),AMSF,EX-10.31,10-K,EX-10.31,https://www.sec.gov/Archives/edgar/data/1018979/000095017024019428/amsf-ex10_31.htm,2024-02-23,2024-1018979-0000950170-24-019428-amsf-ex10_31.htm,gemini-2.0-flash,,,,,
0000950170-24-094718,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.19,10-Q,EX-10.19,https://www.sec.gov/Archives/edgar/data/1400810/000095017024094718/hci-ex10_19.htm,2024-08-09,2024-1400810-0000950170-24-094718-hci-ex10_19.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950170-24-094718,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.17,10-Q,EX-10.17,https://www.sec.gov/Archives/edgar/data/1400810/000095017024094718/hci-ex10_17.htm,2024-08-09,2024-1400810-0000950170-24-094718-hci-ex10_17.htm,gemini-2.0-flash,,,,,
0000950170-24-094718,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.13,10-Q,EX-10.13,https://www.sec.gov/Archives/edgar/data/1400810/000095017024094718/hci-ex10_13.htm,2024-08-09,2024-1400810-0000950170-24-094718-hci-ex10_13.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950170-24-019428,1018979,AMERISAFE INC (AMSF) (CIK 0001018979),AMSF,EX-10.30,10-K,EX-10.30,https://www.sec.gov/Archives/edgar/data/1018979/000095017024019428/amsf-ex10_30.htm,2024-02-23,2024-1018979-0000950170-24-019428-amsf-ex10_30.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000950170-24-019428,1018979,AMERISAFE INC (AMSF) (CIK 0001018979),AMSF,EX-10.29,10-K,EX-10.29,https://www.sec.gov/Archives/edgar/data/1018979/000095017024019428/amsf-ex10_29.htm,2024-02-23,2024-1018979-0000950170-24-019428-amsf-ex10_29.htm,gemini-2.0-flash,,,,,
0001628280-24-036134,2002473,Bowhead Specialty Holdings Inc. (BOW) (CIK 0002002473),BOW,EX-10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/2002473/000162828024036134/exhibit105-amendedandresta.htm,2024-08-08,2024-2002473-0001628280-24-036134-exhibit105-amendedandresta.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001628280-24-036134,2002473,Bowhead Specialty Holdings Inc. (BOW) (CIK 0002002473),BOW,EX-10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/2002473/000162828024036134/exhibit106-amendedandresta.htm,2024-08-08,2024-2002473-0001628280-24-036134-exhibit106-amendedandresta.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001628280-24-036134,2002473,Bowhead Specialty Holdings Inc. (BOW) (CIK 0002002473),BOW,EX-10.18,10-Q,EX-10.18,https://www.sec.gov/Archives/edgar/data/2002473/000162828024036134/exhibit1018amendedandresta.htm,2024-08-08,2024-2002473-0001628280-24-036134-exhibit1018amendedandresta.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001095073-24-000046,1095073,"EVEREST GROUP, LTD. (EG) (CIK 0001095073)",EG,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1095073/000109507324000046/eg-20240930xexx101.htm,2024-11-05,2024-1095073-0001095073-24-000046-eg-20240930xexx101.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,NA,Specialty
0000005513-24-000015,5513,"Unum Group (UNM, UNMA) (CIK 0000005513)",UNM,EX-10.21,10-K,EX-10.21,https://www.sec.gov/Archives/edgar/data/5513/000000551324000015/unm123123ex1021.htm,2024-02-20,2024-5513-0000005513-24-000015-unm123123ex1021.htm,gemini-2.0-flash,Yes,Life,Treaty,NA,Specialty
0000898174-24-000097,898174,"REINSURANCE GROUP OF AMERICA INC (RGA, RZB, RZC) (CIK 0000898174)",RGA,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/898174/000089817424000097/ex102202410-q.htm,2024-05-03,2024-898174-0000898174-24-000097-ex102202410-q.htm,gemini-2.0-flash,Yes,NA,NA,NA,NA
0000874501-24-000128,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/874501/000087450124000128/a02-032ambcxex104x1q24x10q.htm,2024-05-06,2024-874501-0000874501-24-000128-a02-032ambcxex104x1q24x10q.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950170-24-094718,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.9,10-Q,EX-10.9,https://www.sec.gov/Archives/edgar/data/1400810/000095017024094718/hci-ex10_9.htm,2024-08-09,2024-1400810-0000950170-24-094718-hci-ex10_9.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000898174-24-000097,898174,"REINSURANCE GROUP OF AMERICA INC (RGA, RZB, RZC) (CIK 0000898174)",RGA,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/898174/000089817424000097/ex103202410-q.htm,2024-05-03,2024-898174-0000898174-24-000097-ex103202410-q.htm,gemini-2.0-flash,Yes,Life,NA,NA,Life
0000950170-24-094718,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.8,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/1400810/000095017024094718/hci-ex10_8.htm,2024-08-09,2024-1400810-0000950170-24-094718-hci-ex10_8.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001628280-24-036134,2002473,Bowhead Specialty Holdings Inc. (BOW) (CIK 0002002473),BOW,EX-10.8,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/2002473/000162828024036134/exhibit108-amendedandresta.htm,2024-08-08,2024-2002473-0001628280-24-036134-exhibit108-amendedandresta.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000874501-24-000128,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/874501/000087450124000128/a02-032ambcxex103x1q24x10q.htm,2024-05-06,2024-874501-0000874501-24-000128-a02-032ambcxex103x1q24x10q.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001628280-24-036134,2002473,Bowhead Specialty Holdings Inc. (BOW) (CIK 0002002473),BOW,EX-10.7,10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/2002473/000162828024036134/exhibit107-amendedandresta.htm,2024-08-08,2024-2002473-0001628280-24-036134-exhibit107-amendedandresta.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000011544-24-000012,11544,"BERKLEY W R CORP (WRB, WRB-PE, WRB-PF, WRB-PG, WRB-PH) (CIK 0000011544)",WRB,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/11544/000001154424000012/wrb331202410-qex101.htm,2024-05-03,2024-11544-0000011544-24-000012-wrb331202410-qex101.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001095073-24-000027,1095073,"EVEREST GROUP, LTD. (EG) (CIK 0001095073)",EG,EX-10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1095073/000109507324000027/eg-2024x03x31xchangeinco.htm,2024-05-03,2024-1095073-0001095073-24-000027-eg-2024x03x31xchangeinco.htm,gemini-2.0-flash,,,,,
0000024090-24-000141,24090,"CITIZENS, INC. (CIA) (CIK 0000024090)",CIA,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/24090/000002409024000141/exhibit101creditagreemen.htm,2024-08-06,2024-24090-0000024090-24-000141-exhibit101creditagreemen.htm,gemini-2.0-flash,,,,,
0000898174-24-000097,898174,"REINSURANCE GROUP OF AMERICA INC (RGA, RZB, RZC) (CIK 0000898174)",RGA,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/898174/000089817424000097/ex101202410-q.htm,2024-05-03,2024-898174-0000898174-24-000097-ex101202410-q.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0002007596-24-000013,2007596,"TWFG, Inc. (TWFG) (CIK 0002007596)",TWFG,EX-10.10,10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/2007596/000200759624000013/exhibit1010amendedmanagi.htm,2024-11-13,2024-2007596-0002007596-24-000013-exhibit1010amendedmanagi.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Specialty
0001781755-24-000016,1781755,"BRP Group, Inc. (BWIN) (CIK 0001781755)",BWIN,EX-10.11,10-K,EX-10.11,https://www.sec.gov/Archives/edgar/data/1781755/000178175524000016/exhibit-1011fy2023q4.htm,2024-02-28,2024-1781755-0001781755-24-000016-exhibit-1011fy2023q4.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001781755-24-000016,1781755,"BRP Group, Inc. (BWIN) (CIK 0001781755)",BWIN,EX-10.9,10-K,EX-10.9,https://www.sec.gov/Archives/edgar/data/1781755/000178175524000016/exhibit-109fy2023q4.htm,2024-02-28,2024-1781755-0001781755-24-000016-exhibit-109fy2023q4.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001547903-24-000103,1547903,"NMI Holdings, Inc. (NMIH) (CIK 0001547903)",NMIH,EX-10.31,10-Q,EX-10.31,https://www.sec.gov/Archives/edgar/data/1547903/000154790324000103/ex1031q12024.htm,2024-05-01,2024-1547903-0001547903-24-000103-ex1031q12024.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001593275-24-000028,1593275,"Hamilton Insurance Group, Ltd. (HG) (CIK 0001593275)",HG,EX-10.14 6,10-K,EX-10.14 6,https://www.sec.gov/Archives/edgar/data/1593275/000159327524000028/exhibit10146-sixthamendm.htm,2024-03-07,2024-1593275-0001593275-24-000028-exhibit10146-sixthamendm.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001224608-24-000041,1224608,"CNO Financial Group, Inc. (CNO, CNO-PA) (CIK 0001224608)",CNO,EX-10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1224608/000122460824000041/exhibit105-creditagreement.htm,2024-05-06,2024-1224608-0001224608-24-000041-exhibit105-creditagreement.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001628280-24-036134,2002473,Bowhead Specialty Holdings Inc. (BOW) (CIK 0002002473),BOW,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/2002473/000162828024036134/exhibit103-commonstockpurc.htm,2024-08-08,2024-2002473-0001628280-24-036134-exhibit103-commonstockpurc.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001363829-24-000106,1363829,"Enstar Group LTD (ESGR, ESGRO, ESGRP) (CIK 0001363829)",ESGR,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1363829/000136382924000106/exhibit103-contractofemplo.htm,2024-05-02,2024-1363829-0001363829-24-000106-exhibit103-contractofemplo.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,NA,Specialty
0001593275-24-000028,1593275,"Hamilton Insurance Group, Ltd. (HG) (CIK 0001593275)",HG,EX-10.14 12,10-K,EX-10.14 12,https://www.sec.gov/Archives/edgar/data/1593275/000159327524000028/exhibit101412-twelfthame.htm,2024-03-07,2024-1593275-0001593275-24-000028-exhibit101412-twelfthame.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001404912-24-000011,1404912,"KKR & Co. Inc. (KKR, KKRS) (CIK 0001404912)",KKR,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1404912/000140491224000011/ex10_3.htm,2024-05-09,2024-1404912-0001404912-24-000011-ex10_3.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001781755-24-000093,1781755,"Baldwin Insurance Group, Inc. (BWIN) (CIK 0001781755)",BWIN,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1781755/000178175524000093/exhibit-101fy2024q3.htm,2024-11-04,2024-1781755-0001781755-24-000093-exhibit-101fy2024q3.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001593275-24-000028,1593275,"Hamilton Insurance Group, Ltd. (HG) (CIK 0001593275)",HG,EX-10.14 11,10-K,EX-10.14 11,https://www.sec.gov/Archives/edgar/data/1593275/000159327524000028/exhibit101411-eleventham.htm,2024-03-07,2024-1593275-0001593275-24-000028-exhibit101411-eleventham.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001333986-24-000009,1333986,"Equitable Holdings, Inc. (EQH, EQH-PA, EQH-PC) (CIK 0001333986)",EQH,EX-10.19,10-K,EX-10.19,https://www.sec.gov/Archives/edgar/data/1333986/000133398624000009/eqh-12312023exhibit1019.htm,2024-02-26,2024-1333986-0001333986-24-000009-eqh-12312023exhibit1019.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Life
0001214816-24-000024,1214816,"AXIS CAPITAL HOLDINGS LTD (AXS, AXS-PE) (CIK 0001214816)",AXS,EX-10.17,10-K,EX-10.17,https://www.sec.gov/Archives/edgar/data/1214816/000121481624000024/axs-20231231xexx1017.htm,2024-02-27,2024-1214816-0001214816-24-000024-axs-20231231xexx1017.htm,gemini-2.0-flash,No,NA,NA,NA,Specialty
0001628280-24-005392,315293,Aon plc (AON) (CIK 0000315293),AON,EX-10.4,10-K,EX-10.4,https://www.sec.gov/Archives/edgar/data/315293/000162828024005392/exhibit104-xannexixamend.htm,2024-02-16,2024-315293-0001628280-24-005392-exhibit104-xannexixamend.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,NA,Specialty
0001628280-24-005392,315293,Aon plc (AON) (CIK 0000315293),AON,EX-10.3,10-K,EX-10.3,https://www.sec.gov/Archives/edgar/data/315293/000162828024005392/exhibit103-amendmentnoic.htm,2024-02-16,2024-315293-0001628280-24-005392-exhibit103-amendmentnoic.htm,gemini-2.0-flash,,,,,
0001371285-24-000029,1371285,"TRUPANION, INC. (TRUP) (CIK 0001371285)",TRUP,EX-10.9,10-K,EX-10.9,https://www.sec.gov/Archives/edgar/data/1371285/000137128524000029/ex109q42023.htm,2024-02-27,2024-1371285-0001371285-24-000029-ex109q42023.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001289419-24-000059,1289419,"Morningstar, Inc. (MORN) (CIK 0001289419)",MORN,EX-10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1289419/000128941924000059/morn_exhibitx105x0630202.htm,2024-07-26,2024-1289419-0001289419-24-000059-morn_exhibitx105x0630202.htm,gemini-2.0-flash,,,,,
0001628280-24-005392,315293,Aon plc (AON) (CIK 0000315293),AON,EX-10.5,10-K,EX-10.5,https://www.sec.gov/Archives/edgar/data/315293/000162828024005392/aon-amendmentno1to2021cr.htm,2024-02-16,2024-315293-0001628280-24-005392-aon-amendmentno1to2021cr.htm,gemini-2.0-flash,,,,,
0000891166-24-000075,891166,"UNIVERSAL INSURANCE HOLDINGS, INC. (UVE) (CIK 0000891166)",UVE,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/891166/000089116624000075/creditagreementdatedmay3.htm,2024-07-30,2024-891166-0000891166-24-000075-creditagreementdatedmay3.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001273813-24-000051,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1273813/000127381324000051/ago-09302024x10qex101.htm,2024-11-12,2024-1273813-0001273813-24-000051-ago-09302024x10qex101.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,NA,Specialty
0000062709-24-000037,62709,"MARSH & MCLENNAN COMPANIES, INC. (MMC) (CIK 0000062709)",MMC,DEAN KLISURA NON-COMPETE NON-SOLICIT,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/62709/000006270924000037/mmc0331202410qex_106.htm,2024-04-18,2024-62709-0000062709-24-000037-mmc0331202410qex_106.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001628280-24-036134,2002473,Bowhead Specialty Holdings Inc. (BOW) (CIK 0002002473),BOW,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/2002473/000162828024036134/exhibit101-investormatters.htm,2024-08-08,2024-2002473-0001628280-24-036134-exhibit101-investormatters.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000914748-24-000008,914748,EVEREST REINSURANCE HOLDINGS INC (CIK 0000914748),,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/914748/000091474824000008/eg-20240331xexx102holdings.htm,2024-05-10,2024-914748-0000914748-24-000008-eg-20240331xexx102holdings.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Casualty
0000898174-24-000130,898174,"REINSURANCE GROUP OF AMERICA INC (RGA, RZB, RZC) (CIK 0000898174)",RGA,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/898174/000089817424000130/ex1012024q210-q.htm,2024-08-02,2024-898174-0000898174-24-000130-ex1012024q210-q.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001095073-24-000027,1095073,"EVEREST GROUP, LTD. (EG) (CIK 0001095073)",EG,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1095073/000109507324000027/eg-20240331xexx102.htm,2024-05-03,2024-1095073-0001095073-24-000027-eg-20240331xexx102.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0000950170-24-048159,1140536,WILLIS TOWERS WATSON PLC (WTW) (CIK 0001140536),WTW,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1140536/000095017024048159/wtw-ex10_1.htm,2024-04-25,2024-1140536-0000950170-24-048159-wtw-ex10_1.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0000950170-24-048159,1140536,WILLIS TOWERS WATSON PLC (WTW) (CIK 0001140536),WTW,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1140536/000095017024048159/wtw-ex10_2.htm,2024-04-25,2024-1140536-0000950170-24-048159-wtw-ex10_2.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Specialty
