accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0001193125-19-215297,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.33,10-Q,EX-10.33,https://www.sec.gov/Archives/edgar/data/1400810/000119312519215297/d648468dex1033.htm,2019-08-07,2019-1400810-0001193125-19-215297-d648468dex1033.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-19-215297,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.40,10-Q,EX-10.40,https://www.sec.gov/Archives/edgar/data/1400810/000119312519215297/d648468dex1040.htm,2019-08-07,2019-1400810-0001193125-19-215297-d648468dex1040.htm,gemini-2.0-flash,,,,,
0001193125-19-215297,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.31,10-Q,EX-10.31,https://www.sec.gov/Archives/edgar/data/1400810/000119312519215297/d648468dex1031.htm,2019-08-07,2019-1400810-0001193125-19-215297-d648468dex1031.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-19-215297,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.32,10-Q,EX-10.32,https://www.sec.gov/Archives/edgar/data/1400810/000119312519215297/d648468dex1032.htm,2019-08-07,2019-1400810-0001193125-19-215297-d648468dex1032.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001564590-19-005456,1018979,AMERISAFE INC (AMSF) (CIK 0001018979),AMSF,EX-10.20,10-K,EX-10.20,https://www.sec.gov/Archives/edgar/data/1018979/000156459019005456/amsf-ex1020_229.htm,2019-02-28,2019-1018979-0001564590-19-005456-amsf-ex1020_229.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0000723531-19-000015,723531,PAYCHEX INC (PAYX) (CIK 0000723531),PAYX,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/723531/000072353119000015/payx-20190228xex10_1.htm,2019-03-29,2019-723531-0000723531-19-000015-payx-20190228xex10_1.htm,gemini-2.0-flash,No,Life,NA,NA,NA
0000776867-19-000008,776867,WHITE MOUNTAINS INSURANCE GROUP LTD (WTM) (CIK 0000776867),WTM,EXHIBIT 10.7,10-K,EX-10.7,https://www.sec.gov/Archives/edgar/data/776867/000077686719000008/wtm10-k2018ex107.htm,2019-02-27,2019-776867-0000776867-19-000008-wtm10-k2018ex107.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001069996-19-000090,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EXHIBIT 10.4,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/1069996/000106999619000090/exhibit104-p19x0086fedna.htm,2019-11-12,2019-1069996-0001069996-19-000090-exhibit104-p19x0086fedna.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001582086-19-000032,1582086,Blue Capital Reinsurance Holdings Ltd. (CIK 0001582086),,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1582086/000158208619000032/bcrhexhibit101q26302019.htm,2019-07-31,2019-1582086-0001582086-19-000032-bcrhexhibit101q26302019.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001412100-19-000061,1412100,"Maiden Holdings, Ltd. (MHLA, MHLD, MHNC) (CIK 0001412100)",MHLD,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1412100/000141210019000061/q22019exhibit101adcfully.htm,2019-08-09,2019-1412100-0001412100-19-000061-q22019exhibit101adcfully.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001363829-19-000073,1363829,"Enstar Group LTD (ESGR, ESGRO, ESGRP) (CIK 0001363829)",ESGR,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1363829/000136382919000073/a2019q1-exx102maidenma.htm,2019-05-08,2019-1363829-0001363829-19-000073-a2019q1-exx102maidenma.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-19-215297,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.45,10-Q,EX-10.45,https://www.sec.gov/Archives/edgar/data/1400810/000119312519215297/d648468dex1045.htm,2019-08-07,2019-1400810-0001193125-19-215297-d648468dex1045.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000913144-19-000038,913144,"RENAISSANCERE HOLDINGS LTD (RNR, RNR-PF, RNR-PG) (CIK 0000913144)",RNR,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/913144/000091314419000038/ex102wellsfirstamendme.htm,2019-07-25,2019-913144-0000913144-19-000038-ex102wellsfirstamendme.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000874501-19-000068,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,EXHIBIT 10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/874501/000087450119000068/a02-017ambcex104x1q191.htm,2019-05-09,2019-874501-0000874501-19-000068-a02-017ambcex104x1q191.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0000874501-19-000114,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/874501/000087450119000114/a02-018ambcxex102x2q19.htm,2019-08-08,2019-874501-0000874501-19-000114-a02-018ambcxex102x2q19.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001363829-19-000023,1363829,"Enstar Group LTD (ESGR, ESGRO, ESGRP) (CIK 0001363829)",ESGR,EXHIBIT 10.36,10-K,EX-10.36,https://www.sec.gov/Archives/edgar/data/1363829/000136382919000023/ex-1036enhanzedsubagmnt.htm,2019-03-01,2019-1363829-0001363829-19-000023-ex-1036enhanzedsubagmnt.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000898174-19-000019,898174,"REINSURANCE GROUP OF AMERICA INC (RGA, RZB, RZC) (CIK 0000898174)",RGA,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/898174/000089817419000019/ex1032019q110-qnonxqualifi.htm,2019-05-03,2019-898174-0000898174-19-000019-ex1032019q110-qnonxqualifi.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001096343-19-000074,1096343,MARKEL CORP (MKL) (CIK 0001096343),MKL,EXHIBIT 10.4,10-K,EX-10.4,https://www.sec.gov/Archives/edgar/data/1096343/000109634319000074/mkl_12312018xex104.htm,2019-02-28,2019-1096343-0001096343-19-000074-mkl_12312018xex104.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001078782-19-000537,1648087,"AMERICAN REBEL HOLDINGS INC (AREB, AREBW) (CIK 0001648087)",AREB,"EXHIBIT 10.10 $400,000 WORKING CAPITAL LOAN AGREEMENT AND NOTE DATED NOVEMBER 1, 2018",10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/1648087/000107878219000537/f10q033119_ex10z10.htm,2019-06-18,2019-1648087-0001078782-19-000537-f10q033119_ex10z10.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0000913144-19-000010,913144,"RENAISSANCERE HOLDINGS LTD (RNR, RNR-PF, RNR-PG) (CIK 0000913144)",RNR,AMENDMENT TO PLEDGE AGREEMENT,10-K,EX-10.18(C),https://www.sec.gov/Archives/edgar/data/913144/000091314419000010/ex1018camendmenttopledgeag.htm,2019-02-07,2019-913144-0000913144-19-000010-ex1018camendmenttopledgeag.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001385613-19-000016,1385613,"GREENLIGHT CAPITAL RE, LTD. (GLRE) (CIK 0001385613)",GLRE,EXHIBIT 10.49,10-K,EX-10.49,https://www.sec.gov/Archives/edgar/data/1385613/000138561319000016/collateralassetsimaex1049.htm,2019-02-27,2019-1385613-0001385613-19-000016-collateralassetsimaex1049.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,NA,Specialty
0001412100-19-000061,1412100,"Maiden Holdings, Ltd. (MHLA, MHLD, MHNC) (CIK 0001412100)",MHLD,EXHIBIT 10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1412100/000141210019000061/q22019exhibit104mcafully.htm,2019-08-09,2019-1412100-0001412100-19-000061-q22019exhibit104mcafully.htm,gemini-2.0-flash,,,,,
0000874501-19-000114,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/874501/000087450119000114/a02-018ambcxex101x2q19.htm,2019-08-08,2019-874501-0000874501-19-000114-a02-018ambcxex101x2q19.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001412100-19-000061,1412100,"Maiden Holdings, Ltd. (MHLA, MHLD, MHNC) (CIK 0001412100)",MHLD,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1412100/000141210019000061/q22019exhibit102amtrustm.htm,2019-08-09,2019-1412100-0001412100-19-000061-q22019exhibit102amtrustm.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001576018-19-000028,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.33.1 SECOND AMENDED AND RESTATED LPA,10-K,EX-10.33.1,https://www.sec.gov/Archives/edgar/data/1576018/000157601819000028/exhibit10331secondamendeda.htm,2019-02-28,2019-1576018-0001576018-19-000028-exhibit10331secondamendeda.htm,gemini-2.0-flash,,,,,
0000874501-19-000068,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/874501/000087450119000068/a02-017ambcex103x1q191.htm,2019-05-09,2019-874501-0000874501-19-000068-a02-017ambcex103x1q191.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0000898174-19-000019,898174,"REINSURANCE GROUP OF AMERICA INC (RGA, RZB, RZC) (CIK 0000898174)",RGA,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/898174/000089817419000019/ex1022019q110-qstockapprec.htm,2019-05-03,2019-898174-0000898174-19-000019-ex1022019q110-qstockapprec.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0000837010-19-000126,837010,VOYA RETIREMENT INSURANCE & ANNUITY Co (CIK 0000837010),,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/837010/000083701019000126/vriac2019q110-qex101.htm,2019-05-09,2019-837010-0000837010-19-000126-vriac2019q110-qex101.htm,gemini-2.0-flash,No,Life,NA,NA,Life
0000005513-19-000122,5513,"Unum Group (UNM, UNMA) (CIK 0000005513)",UNM,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/5513/000000551319000122/unm06302019ex101.htm,2019-07-31,2019-5513-0000005513-19-000122-unm06302019ex101.htm,gemini-2.0-flash,Yes,Life,NA,NA,Life
0001576018-19-000077,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.3.6.2 SEPARATION AGREEMENT - J. ROBERT BREDAHL,10-Q,EX-10.3.6.2,https://www.sec.gov/Archives/edgar/data/1576018/000157601819000077/separationandwaiveragr.htm,2019-08-07,2019-1576018-0001576018-19-000077-separationandwaiveragr.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001628280-19-002351,850141,HORACE MANN EDUCATORS CORP /DE/ (HMN) (CIK 0000850141),HMN,EXHIBIT 10.13,10-K,EX-10.13,https://www.sec.gov/Archives/edgar/data/850141/000162828019002351/exhibit1013ntapurchaseag.htm,2019-03-01,2019-850141-0001628280-19-002351-exhibit1013ntapurchaseag.htm,gemini-2.0-flash,,,,,
0001637655-19-000136,1637655,Horizon Global Corp (CIK 0001637655),HZN,EXHIBIT 10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1637655/000163765519000136/hzn-063019xexh104.htm,2019-08-08,2019-1637655-0001637655-19-000136-hzn-063019xexh104.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001193125-19-117007,1752039,"POSITIVE PHYSICIANS HOLDINGS,INC. (CIK 0001752039)",,EX-10.1,10-K,EX-10.1,https://www.sec.gov/Archives/edgar/data/1752039/000119312519117007/d928973dex101.htm,2019-04-24,2019-1752039-0001193125-19-117007-d928973dex101.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Specialty
0001140361-19-020056,1171662,TRIPLE-S MANAGEMENT CORP (CIK 0001171662),,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1171662/000114036119020056/ex10_1.htm,2019-11-07,2019-1171662-0001140361-19-020056-ex10_1.htm,gemini-2.0-flash,No,Life,NA,NA,Health
0001564590-19-007360,1598665,"Heritage Insurance Holdings, Inc. (HRTG) (CIK 0001598665)",HRTG,EX-10.8 HIH CREDIT AGREEMENT,10-K,EX-10.8,https://www.sec.gov/Archives/edgar/data/1598665/000156459019007360/hrtg-ex108_93.htm,2019-03-12,2019-1598665-0001564590-19-007360-hrtg-ex108_93.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,NA,Specialty
0000785786-19-000046,785786,PLEXUS CORP (PLXS) (CIK 0000785786),PLXS,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/785786/000078578619000046/plxsf1910-qq3exhibit101.htm,2019-08-02,2019-785786-0000785786-19-000046-plxsf1910-qq3exhibit101.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001564590-19-015295,944695,"HANOVER INSURANCE GROUP, INC. (THG) (CIK 0000944695)",THG,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/944695/000156459019015295/thg-ex102_315.htm,2019-05-02,2019-944695-0001564590-19-015295-thg-ex102_315.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Specialty
0001564590-19-017314,1598665,"Heritage Insurance Holdings, Inc. (HRTG) (CIK 0001598665)",HRTG,EX-10.8,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/1598665/000156459019017314/hrtg-ex108_209.htm,2019-05-08,2019-1598665-0001564590-19-017314-hrtg-ex108_209.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000913144-19-000038,913144,"RENAISSANCERE HOLDINGS LTD (RNR, RNR-PF, RNR-PG) (CIK 0000913144)",RNR,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/913144/000091314419000038/ex103citideedofamendme.htm,2019-07-25,2019-913144-0000913144-19-000038-ex103citideedofamendme.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,NA,Specialty
0001527469-19-000007,1527469,"Athene Holding Ltd (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE) (CIK 0001527469)",ATH.PA,EXHIBIT 10.1.2,10-K,EX-10.1.2,https://www.sec.gov/Archives/edgar/data/1527469/000152746919000007/q42018exhibit1012.htm,2019-02-27,2019-1527469-0001527469-19-000007-q42018exhibit1012.htm,gemini-2.0-flash,Yes,Life,NA,NA,Specialty
0001385613-19-000082,1385613,"GREENLIGHT CAPITAL RE, LTD. (GLRE) (CIK 0001385613)",GLRE,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1385613/000138561319000082/a101waiverletteragreementj.htm,2019-08-05,2019-1385613-0001385613-19-000082-a101waiverletteragreementj.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001328581-19-000025,1328581,BOISE CASCADE Co (BCC) (CIK 0001328581),BCC,"PENSION PLAN GROUP ANNUITY CONTRACT, EFFECTIVE AUGUST 10, 2018",10-K,EX-10.16,https://www.sec.gov/Archives/edgar/data/1328581/000132858119000025/prudentialrttwoex1016.htm,2019-02-26,2019-1328581-0001328581-19-000025-prudentialrttwoex1016.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Specialty
0001328581-19-000025,1328581,BOISE CASCADE Co (BCC) (CIK 0001328581),BCC,"PENSION PLAN GROUP ANNUITY CONTRACT, EFFECTIVE APRIL 25, 2018",10-K,EX-10.15,https://www.sec.gov/Archives/edgar/data/1328581/000132858119000025/prudentialrtoneex1015.htm,2019-02-26,2019-1328581-0001328581-19-000025-prudentialrtoneex1015.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Specialty
0001167609-19-000011,1167609,BRIGHTHOUSE LIFE INSURANCE Co OF NY (CIK 0001167609),,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1167609/000116760919000011/bhny-20190630xex101.htm,2019-08-08,2019-1167609-0001167609-19-000011-bhny-20190630xex101.htm,gemini-2.0-flash,Yes,Life,NA,NA,Life
0001685040-19-000032,1685040,"Brighthouse Financial, Inc. (BHF, BHFAL, BHFAM, BHFAN, BHFAO, BHFAP) (CIK 0001685040)",BHF,EXHIBIT 10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1685040/000168504019000032/bhf-20190630xex104.htm,2019-08-06,2019-1685040-0001685040-19-000032-bhf-20190630xex104.htm,gemini-2.0-flash,Yes,Life,Treaty,NA,Specialty
0000733076-19-000013,733076,BRIGHTHOUSE LIFE INSURANCE Co (CIK 0000733076),,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/733076/000073307619000013/bhinsurance-20190630xe101.htm,2019-08-07,2019-733076-0000733076-19-000013-bhinsurance-20190630xe101.htm,gemini-2.0-flash,Yes,Life,Treaty,NA,Specialty
0001371285-19-000039,1371285,"TRUPANION, INC. (TRUP) (CIK 0001371285)",TRUP,EXHIBIT 10.19,10-K,EX-10.19,https://www.sec.gov/Archives/edgar/data/1371285/000137128519000039/ex1019q42018.htm,2019-02-14,2019-1371285-0001371285-19-000039-ex1019q42018.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000079282-19-000006,79282,"BROWN & BROWN, INC. (BRO) (CIK 0000079282)",BRO,EXHIBIT 10.1(E),10-K,EX-10.1(E),https://www.sec.gov/Archives/edgar/data/79282/000007928219000006/exhibit101eq42018.htm,2019-02-26,2019-79282-0000079282-19-000006-exhibit101eq42018.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001095073-19-000011,1095073,EVEREST RE GROUP LTD (EG) (CIK 0001095073),EG,CITIBANK AMENDMENT,10-K,EX-10.34,https://www.sec.gov/Archives/edgar/data/1095073/000109507319000011/citibankamend2018.htm,2019-03-01,2019-1095073-0001095073-19-000011-citibankamend2018.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000004977-19-000077,4977,AFLAC INC (AFL) (CIK 0000004977),AFL,EXHIBIT 10.50,10-Q,EX-10.50,https://www.sec.gov/Archives/edgar/data/4977/000000497719000077/afl33119ex1050.htm,2019-04-26,2019-4977-0000004977-19-000077-afl33119ex1050.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Specialty
0001385613-19-000016,1385613,"GREENLIGHT CAPITAL RE, LTD. (GLRE) (CIK 0001385613)",GLRE,EXHIBIT 10.53,10-K,EX-10.53,https://www.sec.gov/Archives/edgar/data/1385613/000138561319000016/laccurso_employmentagreeme.htm,2019-02-27,2019-1385613-0001385613-19-000016-laccurso_employmentagreeme.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001273813-19-000025,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1273813/000127381319000025/ago-03312019x10qex102.htm,2019-05-10,2019-1273813-0001273813-19-000025-ago-03312019x10qex102.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,NA,Specialty
0000062709-19-000016,62709,"MARSH & MCLENNAN COMPANIES, INC. (MMC) (CIK 0000062709)",MMC,NON-COMPETE NON-SOLICIT HEARN,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/62709/000006270919000016/non-competeagreement_hearn.htm,2019-04-26,2019-62709-0000062709-19-000016-non-competeagreement_hearn.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001412100-19-000016,1412100,"Maiden Holdings, Ltd. (MHLA, MHLD, MHNC) (CIK 0001412100)",MHLD,EXHIBIT 10.27,10-K,EX-10.27,https://www.sec.gov/Archives/edgar/data/1412100/000141210019000016/q42018exhibit1027-amtr.htm,2019-03-15,2019-1412100-0001412100-19-000016-q42018exhibit1027-amtr.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001576018-19-000077,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.4.6 AMENDMENT NO. 6 - DANIEL V. MALLOY EMPLOYMENT AGREEMENT,10-Q,EX-10.4.6,https://www.sec.gov/Archives/edgar/data/1576018/000157601819000077/amendment6toemployment.htm,2019-08-07,2019-1576018-0001576018-19-000077-amendment6toemployment.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001289419-19-000225,1289419,"Morningstar, Inc. (MORN) (CIK 0001289419)",MORN,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1289419/000128941919000225/redline-bamlmorningsta.htm,2019-10-31,2019-1289419-0001289419-19-000225-redline-bamlmorningsta.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001576018-19-000046,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.6.6 FORM OF EMPLOYEE RESTRICTED SHARES AGREEMENT,10-Q,EX-10.6.6,https://www.sec.gov/Archives/edgar/data/1576018/000157601819000046/amendedformofemployeerestr.htm,2019-05-09,2019-1576018-0001576018-19-000046-amendedformofemployeerestr.htm,gemini-2.0-flash,Yes,NA,NA,NA,NA
0001576018-19-000046,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.3.6.1 AMENDMENT TO J. ROBERT BREDAHL EMPLOYMENT AGREEMENT,10-Q,EX-10.3.6.1,https://www.sec.gov/Archives/edgar/data/1576018/000157601819000046/bredahlemploymentagreement.htm,2019-05-09,2019-1576018-0001576018-19-000046-bredahlemploymentagreement.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,NA
0001564590-19-003788,944695,"HANOVER INSURANCE GROUP, INC. (THG) (CIK 0000944695)",THG,EX-10.37,10-K,EX-10.37,https://www.sec.gov/Archives/edgar/data/944695/000156459019003788/thg-ex1037_183.htm,2019-02-22,2019-944695-0001564590-19-003788-thg-ex1037_183.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Specialty
0000913144-19-000010,913144,"RENAISSANCERE HOLDINGS LTD (RNR, RNR-PF, RNR-PG) (CIK 0000913144)",RNR,AMENDMENT TO FACILITY LETTER,10-K,EX-10.17(B),https://www.sec.gov/Archives/edgar/data/913144/000091314419000010/ex1017bamendmenttofacility.htm,2019-02-07,2019-913144-0000913144-19-000010-ex1017bamendmenttofacility.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,NA,Specialty
