accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.21,10-Q,EX-10.21,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1021xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1021xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.20,10-Q,EX-10.20,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1020xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1020xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.8,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit108xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit108xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit106xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit106xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.9,10-Q,EX-10.9,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit109xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit109xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit102xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit102xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.23,10-Q,EX-10.23,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1023xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1023xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.29,10-Q,EX-10.29,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1029xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1029xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit104xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit104xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.17,10-Q,EX-10.17,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1017xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1017xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.22,10-Q,EX-10.22,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1022xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1022xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.16,10-Q,EX-10.16,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1016xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1016xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.26,10-Q,EX-10.26,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1026xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1026xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.32,10-Q,EX-10.32,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1032xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1032xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.25,10-Q,EX-10.25,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1025q321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1025q321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.28,10-Q,EX-10.28,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1028xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1028xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001069996-21-000048,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.33,10-K,EX-10.33,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000048/exhibit1033.htm,2021-03-29,2021-1069996-0001069996-21-000048-exhibit1033.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit105xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit105xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.31,10-Q,EX-10.31,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1031xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1031xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.24,10-Q,EX-10.24,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1024xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1024xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit101xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit101xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.45,10-Q,EX-10.45,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex1045_473.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex1045_473.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.42,10-Q,EX-10.42,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex1042_476.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex1042_476.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.31,10-Q,EX-10.31,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex1031_470.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex1031_470.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.108,10-Q,EX-10.108,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex10108_492.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex10108_492.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.107,10-Q,EX-10.107,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex10107_493.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex10107_493.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.113,10-Q,EX-10.113,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex10113_487.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex10113_487.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.44,10-Q,EX-10.44,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex1044_474.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex1044_474.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.32,10-Q,EX-10.32,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex1032_472.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex1032_472.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.118,10-Q,EX-10.118,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex10118_482.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex10118_482.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.116,10-Q,EX-10.116,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex10116_484.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex10116_484.htm,gemini-2.0-flash,,,,,
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.112,10-Q,EX-10.112,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex10112_488.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex10112_488.htm,gemini-2.0-flash,,,,,
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.122,10-Q,EX-10.122,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex10122_1264.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex10122_1264.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.123,10-Q,EX-10.123,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex10123_1265.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex10123_1265.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000098,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000098/exhibit103.htm,2021-05-06,2021-1069996-0001069996-21-000098-exhibit103.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001069996-21-000098,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000098/exhibit102.htm,2021-05-06,2021-1069996-0001069996-21-000098-exhibit102.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.36,10-Q,EX-10.36,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1036xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1036xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-21-000098,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000098/exhibit104.htm,2021-05-06,2021-1069996-0001069996-21-000098-exhibit104.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.30,10-Q,EX-10.30,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1030xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1030xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit103xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit103xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.11,10-Q,EX-10.11,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1011xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1011xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.15,10-Q,EX-10.15,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1015xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1015xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.18,10-Q,EX-10.18,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1018xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1018xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.12,10-Q,EX-10.12,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1012xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1012xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.19,10-Q,EX-10.19,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1019xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1019xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.10,10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1010xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1010xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.14,10-Q,EX-10.14,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1014xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1014xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.13,10-Q,EX-10.13,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1013xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1013xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.27,10-Q,EX-10.27,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1027xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1027xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001069996-21-000138,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.33,10-Q,EX-10.33,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000138/exhibit1033xq321.htm,2021-11-09,2021-1069996-0001069996-21-000138-exhibit1033xq321.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001095073-21-000035,1095073,EVEREST RE GROUP LTD (EG) (CIK 0001095073),EG,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1095073/000109507321000035/exhibit102.htm,2021-11-04,2021-1095073-0001095073-21-000035-exhibit102.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001363829-21-000024,1363829,"Enstar Group LTD (ESGR, ESGRO, ESGRP) (CIK 0001363829)",ESGR,EX-10.50,10-K,EX-10.50,https://www.sec.gov/Archives/edgar/data/1363829/000136382921000024/a21feb2021-tra.htm,2021-03-01,2021-1363829-0001363829-21-000024-a21feb2021-tra.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001576018-21-000183,1576018,"SiriusPoint Ltd (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EX-10.2 LOSS PORTFOLIO TRANSFER REINSURANCE AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1576018/000157601821000183/exhibit102lpta-ccooctober2.htm,2021-11-03,2021-1576018-0001576018-21-000183-exhibit102lpta-ccooctober2.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001095073-21-000017,1095073,EVEREST RE GROUP LTD (EG) (CIK 0001095073),EG,EXHIBIT 10.0,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1095073/000109507321000017/exhibit101.htm,2021-05-10,2021-1095073-0001095073-21-000017-exhibit101.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000701869-21-000026,701869,INDEPENDENCE HOLDING CO (CIK 0000701869),,EX 10.14,10-Q,EX-10.14,https://www.sec.gov/Archives/edgar/data/701869/000070186921000026/ihc1q2021_ex10z14.htm,2021-05-07,2021-701869-0000701869-21-000026-ihc1q2021_ex10z14.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000701869-21-000026,701869,INDEPENDENCE HOLDING CO (CIK 0000701869),,EX 10.14,10-Q,EX-10.14,https://www.sec.gov/Archives/edgar/data/701869/000070186921000026/ihc1q2021_ex10z14.pdf,2021-05-07,2021-701869-0000701869-21-000026-ihc1q2021_ex10z14.pdf,gemini-2.0-flash,,,,,
0001069996-21-000121,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000121/exhibit102.htm,2021-08-09,2021-1069996-0001069996-21-000121-exhibit102.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001691421-21-000081,1691421,"Lemonade, Inc. (LMND, LMND-WT) (CIK 0001691421)",LMND,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1691421/000169142121000081/lmnd-20210630xxex103xadden.htm,2021-08-11,2021-1691421-0001691421-21-000081-lmnd-20210630xxex103xadden.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000701869-21-000041,701869,INDEPENDENCE HOLDING CO (CIK 0000701869),,IHC EXHIBIT 10.16,10-Q,EX-10.16,https://www.sec.gov/Archives/edgar/data/701869/000070186921000041/ihc2q2021_ex10z16.htm,2021-08-09,2021-701869-0000701869-21-000041-ihc2q2021_ex10z16.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,NA,Specialty
0000701869-21-000041,701869,INDEPENDENCE HOLDING CO (CIK 0000701869),,IHC EXHIBIT 10.16,10-Q,EX-10.16,https://www.sec.gov/Archives/edgar/data/701869/000070186921000041/ihc2q2021_ex10z16.pdf,2021-08-09,2021-701869-0000701869-21-000041-ihc2q2021_ex10z16.pdf,gemini-2.0-flash,,,,,
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.111,10-Q,EX-10.111,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex10111_489.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex10111_489.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000701869-21-000062,701869,INDEPENDENCE HOLDING CO (CIK 0000701869),,IHC EXHIBIT 10.22,10-Q,EX-10.22,https://www.sec.gov/Archives/edgar/data/701869/000070186921000062/ihc3q2021_ex10z22.htm,2021-11-09,2021-701869-0000701869-21-000062-ihc3q2021_ex10z22.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Specialty
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.33,10-Q,EX-10.33,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex1033_471.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex1033_471.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.110,10-Q,EX-10.110,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex10110_490.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex10110_490.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000701869-21-000062,701869,INDEPENDENCE HOLDING CO (CIK 0000701869),,IHC EXHIBIT 10.22,10-Q,EX-10.22,https://www.sec.gov/Archives/edgar/data/701869/000070186921000062/ihc3q2021_ex10z22.pdf,2021-11-09,2021-701869-0000701869-21-000062-ihc3q2021_ex10z22.pdf,gemini-2.0-flash,,,,,
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.109,10-Q,EX-10.109,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex10109_811.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex10109_811.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001564590-21-042128,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.41,10-Q,EX-10.41,https://www.sec.gov/Archives/edgar/data/1400810/000156459021042128/hci-ex1041_477.htm,2021-08-06,2021-1400810-0001564590-21-042128-hci-ex1041_477.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
