accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0001527469-18-000023,1527469,"Athene Holding Ltd (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE) (CIK 0001527469)",ATH.PA,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1527469/000152746918000023/q12018exhibit101.htm,2018-05-04,2018-1527469-0001527469-18-000023-q12018exhibit101.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000898174-18-000020,898174,"REINSURANCE GROUP OF AMERICA INC (RGA, RZB, RZC) (CIK 0000898174)",RGA,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/898174/000089817418000020/ex1022018q110-q.htm,2018-05-04,2018-898174-0000898174-18-000020-ex1022018q110-q.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001069996-18-000006,1069996,FEDERATED NATIONAL HOLDING Co (CIK 0001069996),FNHC,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1069996/000106999618000006/fnhc33118ex102.htm,2018-05-08,2018-1069996-0001069996-18-000006-fnhc33118ex102.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-18-000006,1069996,FEDERATED NATIONAL HOLDING Co (CIK 0001069996),FNHC,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1069996/000106999618000006/fnhc33118ex101.htm,2018-05-08,2018-1069996-0001069996-18-000006-fnhc33118ex101.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001437749-18-012087,1296445,"ORMAT TECHNOLOGIES, INC. (ORA) (CIK 0001296445)",ORA,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1296445/000143774918012087/ex_112652.htm,2018-06-19,2018-1296445-0001437749-18-012087-ex_112652.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0000898174-18-000006,898174,"REINSURANCE GROUP OF AMERICA INC (RGA, RZB, RZC) (CIK 0000898174)",RGA,EXHIBIT 10.9,10-K,EX-10.9,https://www.sec.gov/Archives/edgar/data/898174/000089817418000006/a201710-kex109.htm,2018-02-27,2018-898174-0000898174-18-000006-a201710-kex109.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000874501-18-000065,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,EXHIBIT 10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/874501/000087450118000065/a02-014ambcex104x1q1810q.htm,2018-05-09,2018-874501-0000874501-18-000065-a02-014ambcex104x1q1810q.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000898174-18-000006,898174,"REINSURANCE GROUP OF AMERICA INC (RGA, RZB, RZC) (CIK 0000898174)",RGA,EXHIBIT 10.21,10-K,EX-10.21,https://www.sec.gov/Archives/edgar/data/898174/000089817418000006/a201710-kex1021.htm,2018-02-27,2018-898174-0000898174-18-000006-a201710-kex1021.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000874501-18-000027,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,EXHIBIT 10.38,10-K,EX-10.38,https://www.sec.gov/Archives/edgar/data/874501/000087450118000027/a01-006ex1038x4q1710k.htm,2018-02-28,2018-874501-0000874501-18-000027-a01-006ex1038x4q1710k.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000874501-18-000065,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/874501/000087450118000065/a02-014ambcex103x1q1810q.htm,2018-05-09,2018-874501-0000874501-18-000065-a02-014ambcex103x1q1810q.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001214816-18-000019,1214816,"AXIS CAPITAL HOLDINGS LTD (AXS, AXS-PE) (CIK 0001214816)",AXS,EXHIBIT 10.16,10-K,EX-10.16,https://www.sec.gov/Archives/edgar/data/1214816/000121481618000019/axs-20171231xexx1016.htm,2018-02-28,2018-1214816-0001214816-18-000019-axs-20171231xexx1016.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0001365555-18-000155,1365555,"Amtrust Financial Services, Inc. (CIK 0001365555)",,EXHIBIT 10.3 AMENDED AND RESTATED QUOTA SHARE REINSURANCE AGREEMENT,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1365555/000136555518000155/maidenqsendno5.htm,2018-11-09,2018-1365555-0001365555-18-000155-maidenqsendno5.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001140536-18-000019,1140536,WILLIS TOWERS WATSON PLC (WTW) (CIK 0001140536),WTW,EXHIBIT 10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1140536/000114053618000019/wltw-ex106_20180630.htm,2018-08-06,2018-1140536-0001140536-18-000019-wltw-ex106_20180630.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001412100-18-000058,1412100,"Maiden Holdings, Ltd. (MHLA, MHLD, MHNC) (CIK 0001412100)",MHLD,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1412100/000141210018000058/q32018exhibit101-aelqs.htm,2018-11-09,2018-1412100-0001412100-18-000058-q32018exhibit101-aelqs.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000355429-18-000003,355429,PROTECTIVE LIFE CORP (CIK 0000355429),,EXHIBIT 10.H,10-K,EX-10.H,https://www.sec.gov/Archives/edgar/data/355429/000035542918000003/plc123117-exhibit10hxformo.htm,2018-03-02,2018-355429-0000355429-18-000003-plc123117-exhibit10hxformo.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-18-146741,1519401,Regional Management Corp. (RM) (CIK 0001519401),RM,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1519401/000119312518146741/d571641dex102.htm,2018-05-01,2018-1519401-0001193125-18-146741-d571641dex102.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001333986-18-000006,1333986,"AXA Equitable Holdings, Inc. (EQH, EQH-PA, EQH-PC) (CIK 0001333986)",EQH,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1333986/000133398618000006/aeh-03312018xexhibit101.htm,2018-06-20,2018-1333986-0001333986-18-000006-aeh-03312018xexhibit101.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001214816-18-000030,1214816,"AXIS CAPITAL HOLDINGS LTD (AXS, AXS-PE) (CIK 0001214816)",AXS,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1214816/000121481618000030/axsex10-1q12018.htm,2018-05-09,2018-1214816-0001214816-18-000030-axsex10-1q12018.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0000874501-18-000027,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,EXHIBIT 10.40,10-K,EX-10.40,https://www.sec.gov/Archives/edgar/data/874501/000087450118000027/a01-006ex1040x4q1710k.htm,2018-02-28,2018-874501-0000874501-18-000027-a01-006ex1040x4q1710k.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0001371285-18-000014,1371285,TRUPANION INC. (TRUP) (CIK 0001371285),TRUP,EXHIBIT 10.20,10-K,EX-10.20,https://www.sec.gov/Archives/edgar/data/1371285/000137128518000014/ex1020q42017.htm,2018-02-14,2018-1371285-0001371285-18-000014-ex1020q42017.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001509991-18-000022,1509991,Kosmos Energy Ltd. (KOS) (CIK 0001509991),KOS,EXHIBIT 10.10,10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/1509991/000150999118000022/kos-03312018xex1010.htm,2018-05-07,2018-1509991-0001509991-18-000022-kos-03312018xex1010.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000062709-18-000016,62709,"MARSH & MCLENNAN COMPANIES, INC. (MMC) (CIK 0000062709)",MMC,NON-COMPETE NON-SOLICIT DOYLE,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/62709/000006270918000016/non-competeagreement_doyle.htm,2018-04-27,2018-62709-0000062709-18-000016-non-competeagreement_doyle.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001437749-18-020649,353184,"AIR T INC (AIRT, AIRTP) (CIK 0000353184)",AIRT,EXHIBIT 10.12,10-Q,EX-10.12,https://www.sec.gov/Archives/edgar/data/353184/000143774918020649/ex_129750.htm,2018-11-14,2018-353184-0001437749-18-020649-ex_129750.htm,gpt-4o-mini,No,Non-Life,NA,NA,Property
0001095073-18-000008,1095073,EVEREST RE GROUP LTD (EG) (CIK 0001095073),EG,CITIBANK AMENDMENT 2017,10-K,EX-10.26,https://www.sec.gov/Archives/edgar/data/1095073/000109507318000008/citibankamendment2017.htm,2018-03-01,2018-1095073-0001095073-18-000008-citibankamendment2017.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001576018-18-000012,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.6.4.1 AMENDMENT TO EMPLOYEE PERFORMANCE RESTRICTED SHARES AGREEMENT,10-K,EX-10.6.4.1,https://www.sec.gov/Archives/edgar/data/1576018/000157601818000012/exhibit10641employeeperfor.htm,2018-03-01,2018-1576018-0001576018-18-000012-exhibit10641employeeperfor.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001437749-18-020649,353184,"AIR T INC (AIRT, AIRTP) (CIK 0000353184)",AIRT,EXHIBIT 10.11,10-Q,EX-10.11,https://www.sec.gov/Archives/edgar/data/353184/000143774918020649/ex_129749.htm,2018-11-14,2018-353184-0001437749-18-020649-ex_129749.htm,gpt-4o-mini,No,Non-Life,NA,NA,Property
0001379041-18-000189,1379041,"Employers Holdings, Inc. (EIG) (CIK 0001379041)",EIG,EXHIBIT 10.11,10-Q,EX-10.11,https://www.sec.gov/Archives/edgar/data/1379041/000137904118000189/eig-ex1011_2018930.htm,2018-10-25,2018-1379041-0001379041-18-000189-eig-ex1011_2018930.htm,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0000356130-18-000035,356130,EMC INSURANCE GROUP INC (CIK 0000356130),,EXHIBIT 10.62,10-K,EX-10.62,https://www.sec.gov/Archives/edgar/data/356130/000035613018000035/exh1062svcsagrmt.htm,2018-03-05,2018-356130-0000356130-18-000035-exh1062svcsagrmt.htm,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0001273813-18-000004,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EXHIBIT 10.86,10-K,EX-10.86,https://www.sec.gov/Archives/edgar/data/1273813/000127381318000004/ago-12312017x10kex1086.htm,2018-02-23,2018-1273813-0001273813-18-000004-ago-12312017x10kex1086.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001576018-18-000074,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.4.5 AMENDMENT NO 5 TO DANIEL VICTOR MALLOY III EMPLOYMENT AGREEMENT,10-Q,EX-10.4.5,https://www.sec.gov/Archives/edgar/data/1576018/000157601818000074/exhibit1045amendmentno5tod.htm,2018-07-31,2018-1576018-0001576018-18-000074-exhibit1045amendmentno5tod.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000898174-18-000020,898174,"REINSURANCE GROUP OF AMERICA INC (RGA, RZB, RZC) (CIK 0000898174)",RGA,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/898174/000089817418000020/ex1012018q110-q.htm,2018-05-04,2018-898174-0000898174-18-000020-ex1012018q110-q.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001576018-18-000074,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.9.1 AMENDMENT NO 1 TO NICHOLAS CAMPBELL EMPLOYMENT AGREEMENT,10-Q,EX-10.9.1,https://www.sec.gov/Archives/edgar/data/1576018/000157601818000074/exhibit1091amendmentno1toe.htm,2018-07-31,2018-1576018-0001576018-18-000074-exhibit1091amendmentno1toe.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000896159-18-000002,896159,Chubb Ltd (CB) (CIK 0000896159),CB,EXHIBIT 10.90,10-K,EX-10.90,https://www.sec.gov/Archives/edgar/data/896159/000089615918000002/cb-12312017xex1090.htm,2018-02-23,2018-896159-0000896159-18-000002-cb-12312017xex1090.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001527469-18-000052,1527469,"Athene Holding Ltd (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE) (CIK 0001527469)",ATH.PA,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1527469/000152746918000052/q22018ex103viac-alremodcoa.htm,2018-08-03,2018-1527469-0001527469-18-000052-q22018ex103viac-alremodcoa.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001214816-18-000019,1214816,"AXIS CAPITAL HOLDINGS LTD (AXS, AXS-PE) (CIK 0001214816)",AXS,EXHIBIT 10.19,10-K,EX-10.19,https://www.sec.gov/Archives/edgar/data/1214816/000121481618000019/axs-20171231xexx1019.htm,2018-02-28,2018-1214816-0001214816-18-000019-axs-20171231xexx1019.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0001576018-18-000012,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.9 EMPLOYMENT AGREEMENT,10-K,EX-10.9,https://www.sec.gov/Archives/edgar/data/1576018/000157601818000012/exhibit109employmentagreem.htm,2018-03-01,2018-1576018-0001576018-18-000012-exhibit109employmentagreem.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001628280-18-013740,1091748,"Argo Group International Holdings, Ltd. (ARGD, ARGO-PA) (CIK 0001091748)",ARGD,CEO EMPLOYMENT AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1091748/000162828018013740/ex102watsonemploymentagree.htm,2018-11-06,2018-1091748-0001628280-18-013740-ex102watsonemploymentagree.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0000898174-18-000006,898174,"REINSURANCE GROUP OF AMERICA INC (RGA, RZB, RZC) (CIK 0000898174)",RGA,EXHIBIT 10.20,10-K,EX-10.20,https://www.sec.gov/Archives/edgar/data/898174/000089817418000006/a201710-kex1020.htm,2018-02-27,2018-898174-0000898174-18-000006-a201710-kex1020.htm,gpt-4o-mini,No,Life,NA,NA,Life
0001576018-18-000049,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.29 AMENDED & RESTATED DIRECTOR COMPENSATION POLICY,10-Q,EX-10.29,https://www.sec.gov/Archives/edgar/data/1576018/000157601818000049/exhibit1029amendedandresta.htm,2018-05-10,2018-1576018-0001576018-18-000049-exhibit1029amendedandresta.htm,gpt-4o-mini,No,NA,NA,NA,NA
