accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0001193125-10-032433,1141719,MAX CAPITAL GROUP LTD. (CIK 0001141719),,"INSURANCE MANAGEMENT AGREEMENT, DATED AS OF MAY 10, 2001",10-K,EX-10.30,https://www.sec.gov/Archives/edgar/data/1141719/000119312510032433/dex1030.htm,2010-02-16,2010-1141719-0001193125-10-032433-dex1030.htm,gpt-4o-mini,Yes,NA,Treaty,Proportional,Multi-line
0001047469-10-001956,1039828,"AMERICAN EQUITY INVESTMENT LIFE HOLDING CO (ANG-PA, ANG-PB) (CIK 0001039828)",ANG.PB,EXHIBIT 10.30,10-K,EX-10.30,https://www.sec.gov/Archives/edgar/data/1039828/000104746910001956/a2197093zex-10_30.htm,2010-03-10,2010-1039828-0001047469-10-001956-a2197093zex-10_30.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000950123-10-023520,800457,"DONEGAL GROUP INC (DGICA, DGICB) (CIK 0000800457)",DGICA,EX-10.FF,10-K,EX-10.FF,https://www.sec.gov/Archives/edgar/data/800457/000095012310023520/w77589exv10wff.htm,2010-03-11,2010-800457-0000950123-10-023520-w77589exv10wff.htm,gpt-4o-mini,No,Non-Life,NA,NA,Property
0001104659-10-042777,1172052,SAFETY INSURANCE GROUP INC (SAFT) (CIK 0001172052),SAFT,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1172052/000110465910042777/a10-12713_1ex10d1.htm,2010-08-06,2010-1172052-0001104659-10-042777-a10-12713_1ex10d1.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0001104659-10-042777,1172052,SAFETY INSURANCE GROUP INC (SAFT) (CIK 0001172052),SAFT,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1172052/000110465910042777/a10-12713_1ex10d2.htm,2010-08-06,2010-1172052-0001104659-10-042777-a10-12713_1ex10d2.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0000950123-10-023520,800457,"DONEGAL GROUP INC (DGICA, DGICB) (CIK 0000800457)",DGICA,EX-10.JJ,10-K,EX-10.JJ,https://www.sec.gov/Archives/edgar/data/800457/000095012310023520/w77589exv10wjj.htm,2010-03-11,2010-800457-0000950123-10-023520-w77589exv10wjj.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950159-10-000771,59558,"LINCOLN NATIONAL CORP (LNC, LNC-PD) (CIK 0000059558)",LNC,EXHIBIT 10.60,10-K/A,EX-10.60,https://www.sec.gov/Archives/edgar/data/59558/000095015910000771/ex10-60.htm,2010-08-13,2010-59558-0000950159-10-000771-ex10-60.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000059558-10-000073,59558,"LINCOLN NATIONAL CORP (LNC, LNC-PD) (CIK 0000059558)",LNC,EXHIBIT 10.60,10-K,EX-10.60,https://www.sec.gov/Archives/edgar/data/59558/000005955810000073/exhibit1060.htm,2010-02-25,2010-59558-0000059558-10-000073-exhibit1060.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-10-181292,1141719,ALTERRA CAPITAL HOLDINGS Ltd (CIK 0001141719),,"UNDERWRITING SERVICE AGREEMENT, DATED DECEMBER 18, 2006",10-Q,EX-10.21,https://www.sec.gov/Archives/edgar/data/1141719/000119312510181292/dex1021.htm,2010-08-06,2010-1141719-0001193125-10-181292-dex1021.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000950123-10-115479,1294632,IASIS Healthcare LLC (CIK 0001294632),,EXHIBIT 10.19,10-K,EX-10.19,https://www.sec.gov/Archives/edgar/data/1294632/000095012310115479/c09301exv10w19.htm,2010-12-21,2010-1294632-0000950123-10-115479-c09301exv10w19.htm,gpt-4o-mini,Yes,Life,Treaty,Non-Proportional,Health
0000950123-10-103116,1045829,VANGUARD HEALTH SYSTEMS INC (CIK 0001045829),,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1045829/000095012310103116/c06807exv10w1.htm,2010-11-09,2010-1045829-0000950123-10-103116-c06807exv10w1.htm,gpt-4o-mini,Yes,Life,Treaty,Non-Proportional,Health
0001193125-10-285614,54473,KANSAS CITY LIFE INSURANCE CO (CIK 0000054473),,AUTOMATIC AND FACULTATIVE COINSURANCE REINSURANCE AGREEMENT,10-K/A,EX-10.(H),https://www.sec.gov/Archives/edgar/data/54473/000119312510285614/dex10h.htm,2010-12-21,2010-54473-0001193125-10-285614-dex10h.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-10-181292,1141719,ALTERRA CAPITAL HOLDINGS Ltd (CIK 0001141719),,"UNDERWRITING SERVICES AGREEMENT, DATED DECEMBER 17, 2008",10-Q,EX-10.22,https://www.sec.gov/Archives/edgar/data/1141719/000119312510181292/dex1022.htm,2010-08-06,2010-1141719-0001193125-10-181292-dex1022.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-10-080450,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,"AGREEGATE EXCESS OF LOSS REINSURANCE AGREEMENT, DATED AS OF MARCH 24, 2010",10-K,EX-10.24,https://www.sec.gov/Archives/edgar/data/874501/000119312510080450/dex1024.htm,2010-04-09,2010-874501-0001193125-10-080450-dex1024.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001385613-10-000027,1385613,"GREENLIGHT CAPITAL RE, LTD. (GLRE) (CIK 0001385613)",GLRE,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1385613/000138561310000027/exhibit10_3.htm,2010-08-02,2010-1385613-0001385613-10-000027-exhibit10_3.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-251774,896159,ACE Ltd (CB) (CIK 0000896159),CB,AGREEMENT AND PLAN OF MERGER,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/896159/000119312510251774/dex101.htm,2010-11-08,2010-896159-0001193125-10-251774-dex101.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-122169,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,"90% COINSURANCE AGREEMENT, NATIONAL BENEFIT AND AMERICAN",10-Q,EX-10.11,https://www.sec.gov/Archives/edgar/data/1475922/000119312510122169/dex1011.htm,2010-05-17,2010-1475922-0001193125-10-122169-dex1011.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000950123-10-021561,1171662,TRIPLE-S MANAGEMENT CORP (CIK 0001171662),,EX-10.5,10-K,EX-10.5,https://www.sec.gov/Archives/edgar/data/1171662/000095012310021561/g22249exv10w5.htm,2010-03-05,2010-1171662-0000950123-10-021561-g22249exv10w5.htm,gpt-4o-mini,No,Life,NA,NA,Health
0001104659-10-044116,310826,PROTECTIVE LIFE INSURANCE CO (CIK 0000310826),,EX-10,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/310826/000110465910044116/a10-12853_1ex10.htm,2010-08-12,2010-310826-0001104659-10-044116-a10-12853_1ex10.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-10-188771,1400810,"Homeowners Choice, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,REIMBURSEMENT CONTRAT EFFECTIVE  6/1/2010,10-Q,EX-10.19,https://www.sec.gov/Archives/edgar/data/1400810/000119312510188771/dex1019.htm,2010-08-13,2010-1400810-0001193125-10-188771-dex1019.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001347815-10-000028,1347815,"Flagstone Reinsurance Holdings, S.A. (CIK 0001347815)",,GENERAL RELEASE AND SETTLEMENT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1347815/000134781510000028/exhibit101.htm,2010-08-03,2010-1347815-0001347815-10-000028-exhibit101.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950123-10-030723,946842,AMBASSADORS INTERNATIONAL INC (CIK 0000946842),,EX-10.34,10-K,EX-10.34,https://www.sec.gov/Archives/edgar/data/946842/000095012310030723/a54938exv10w34.htm,2010-03-31,2010-946842-0000950123-10-030723-a54938exv10w34.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-043336,1174922,WYNN RESORTS LTD (WYNN) (CIK 0001174922),WYNN,COMMON TERMS AGREEMENT THIRD AMENDMENT AGREEMENT,10-K,EX-10.64,https://www.sec.gov/Archives/edgar/data/1174922/000119312510043336/dex1064.htm,2010-03-01,2010-1174922-0001193125-10-043336-dex1064.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001385613-10-000041,1385613,"GREENLIGHT CAPITAL RE, LTD. (GLRE) (CIK 0001385613)",GLRE,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1385613/000138561310000041/exhibit10_3.htm,2010-11-02,2010-1385613-0001385613-10-000041-exhibit10_3.htm,gpt-4o-mini,Yes,NA,NA,NA,NA
0001104659-10-041973,355429,PROTECTIVE LIFE CORP (CIK 0000355429),,EX-10.(A),10-Q,EX-10.(A),https://www.sec.gov/Archives/edgar/data/355429/000110465910041973/a10-12852_1ex10da.htm,2010-08-05,2010-355429-0001104659-10-041973-a10-12852_1ex10da.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001021771-10-000021,33992,"KINGSTONE COMPANIES, INC. (KINS) (CIK 0000033992)",KINS,AMEND NO. 1 TO J. REIERSEN EMPLOYMENT AGREEMENT WITH CMIC,10-K,EX-10.T,https://www.sec.gov/Archives/edgar/data/33992/000102177110000021/ex10t.htm,2010-04-07,2010-33992-0001021771-10-000021-ex10t.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0001347815-10-000028,1347815,"Flagstone Reinsurance Holdings, S.A. (CIK 0001347815)",,SHARE PURCHASE AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1347815/000134781510000028/exhibit102.htm,2010-08-03,2010-1347815-0001347815-10-000028-exhibit102.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-183435,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,SETTLEMENT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/874501/000119312510183435/dex101.htm,2010-08-09,2010-874501-0001193125-10-183435-dex101.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0001193125-10-080450,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,"SECURED NOTE, DATED MARCH 24, 2010 FROM AMBAC ASSURANCE CORPORATION",10-K,EX-10.25,https://www.sec.gov/Archives/edgar/data/874501/000119312510080450/dex1025.htm,2010-04-09,2010-874501-0001193125-10-080450-dex1025.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001193125-10-122169,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,"COINSURANCE AGREEMENT, PRIMERICA LIFE AND FINANCIAL REASSURANCE",10-Q,EX-10.13,https://www.sec.gov/Archives/edgar/data/1475922/000119312510122169/dex1013.htm,2010-05-17,2010-1475922-0001193125-10-122169-dex1013.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-10-122169,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,"80% COINSURANCE AGREEMENT, PRIMERICA LIFE AND PRIME REINSURANCE",10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1475922/000119312510122169/dex105.htm,2010-05-17,2010-1475922-0001193125-10-122169-dex105.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-10-122169,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,"10% COINSURANCE AGREEMENT, PRIMERICA LIFE AND PRIME REINSURANCE",10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1475922/000119312510122169/dex106.htm,2010-05-17,2010-1475922-0001193125-10-122169-dex106.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-10-181292,1141719,ALTERRA CAPITAL HOLDINGS Ltd (CIK 0001141719),,"LETTER OF CREDIT FACILITY, DATED JULY 2, 2009",10-Q,EX-10.17,https://www.sec.gov/Archives/edgar/data/1141719/000119312510181292/dex1017.htm,2010-08-06,2010-1141719-0001193125-10-181292-dex1017.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0001193125-10-122169,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,80% COINSURANCE TRUST AGREEMENT,10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/1475922/000119312510122169/dex107.htm,2010-05-17,2010-1475922-0001193125-10-122169-dex107.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-10-122169,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,10% COINSURANCE ECONOMIC TRUST AGREEMENT,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/1475922/000119312510122169/dex108.htm,2010-05-17,2010-1475922-0001193125-10-122169-dex108.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-10-122169,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,10% COINSURANCE EXCESS TRUST AGREEMENT,10-Q,EX-10.9,https://www.sec.gov/Archives/edgar/data/1475922/000119312510122169/dex109.htm,2010-05-17,2010-1475922-0001193125-10-122169-dex109.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001385613-10-000041,1385613,"GREENLIGHT CAPITAL RE, LTD. (GLRE) (CIK 0001385613)",GLRE,EXHIBIT 10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1385613/000138561310000041/exhibit10_4.htm,2010-11-02,2010-1385613-0001385613-10-000041-exhibit10_4.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-260796,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,"SETTLEMENT AGREEMENT, DATED AS OF JUNE 7, 2010",10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/874501/000119312510260796/dex101.htm,2010-11-15,2010-874501-0001193125-10-260796-dex101.htm,gpt-4o-mini,No,Non-Life,Facultative,NA,Specialty
0000950123-10-084931,91419,SMUCKER J M CO (SJM) (CIK 0000091419),SJM,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/91419/000095012310084931/l40368exv10w2.htm,2010-09-09,2010-91419-0000950123-10-084931-l40368exv10w2.htm,gpt-4o-mini,No,NA,NA,NA,NA
