accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0001562762-17-000175,1069996,FEDERATED NATIONAL HOLDING CO (CIK 0001069996),FNHC,EX-10.7,10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/1069996/000156276217000175/fnhc-20170930xex10_7.htm,2017-11-09,2017-1069996-0001562762-17-000175-fnhc-20170930xex10_7.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001562762-17-000175,1069996,FEDERATED NATIONAL HOLDING CO (CIK 0001069996),FNHC,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1069996/000156276217000175/fnhc-20170930xex10_2.htm,2017-11-09,2017-1069996-0001562762-17-000175-fnhc-20170930xex10_2.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001412100-17-000022,1412100,"Maiden Holdings, Ltd. (MHLA, MHLD, MHNC) (CIK 0001412100)",MHLD,EXHIBIT 10.26,10-K,EX-10.26,https://www.sec.gov/Archives/edgar/data/1412100/000141210017000022/q42016exhibit-1026.htm,2017-03-06,2017-1412100-0001412100-17-000022-q42016exhibit-1026.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001365555-17-000129,1365555,"Amtrust Financial Services, Inc. (CIK 0001365555)",,EXHIBIT 10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1365555/000136555517000129/exhibit106reinsuranceagree.htm,2017-08-09,2017-1365555-0001365555-17-000129-exhibit106reinsuranceagree.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001564590-17-002594,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,EX-10.2 A&R 80%COINSURANCE AGREEMENT 3/31/16,10-K,EX-10.2,https://www.sec.gov/Archives/edgar/data/1475922/000156459017002594/pri-ex102_318.htm,2017-02-27,2017-1475922-0001564590-17-002594-pri-ex102_318.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000947484-17-000055,947484,"ARCH CAPITAL GROUP LTD. (ACGL, ACGLN, ACGLO) (CIK 0000947484)",ACGL,EX 10.2 SPA AMENDMENT NO. 2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/947484/000094748417000055/ex102spaamendmentno2.htm,2017-08-04,2017-947484-0000947484-17-000055-ex102spaamendmentno2.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-17-247638,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.19,10-Q,EX-10.19,https://www.sec.gov/Archives/edgar/data/1400810/000119312517247638/d313120dex1019.htm,2017-08-03,2017-1400810-0001193125-17-247638-d313120dex1019.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-17-247638,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.18,10-Q,EX-10.18,https://www.sec.gov/Archives/edgar/data/1400810/000119312517247638/d313120dex1018.htm,2017-08-03,2017-1400810-0001193125-17-247638-d313120dex1018.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-17-247638,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.17,10-Q,EX-10.17,https://www.sec.gov/Archives/edgar/data/1400810/000119312517247638/d313120dex1017.htm,2017-08-03,2017-1400810-0001193125-17-247638-d313120dex1017.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-17-002393,1018979,AMERISAFE INC (AMSF) (CIK 0001018979),AMSF,EX-10.29,10-K,EX-10.29,https://www.sec.gov/Archives/edgar/data/1018979/000156459017002393/amsf-ex1029_289.htm,2017-02-24,2017-1018979-0001564590-17-002393-amsf-ex1029_289.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001193125-17-247638,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.16,10-Q,EX-10.16,https://www.sec.gov/Archives/edgar/data/1400810/000119312517247638/d313120dex1016.htm,2017-08-03,2017-1400810-0001193125-17-247638-d313120dex1016.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001564590-17-002393,1018979,AMERISAFE INC (AMSF) (CIK 0001018979),AMSF,EX-10.28,10-K,EX-10.28,https://www.sec.gov/Archives/edgar/data/1018979/000156459017002393/amsf-ex1028_290.htm,2017-02-24,2017-1018979-0001564590-17-002393-amsf-ex1028_290.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001564590-17-021095,944695,"HANOVER INSURANCE GROUP, INC. (THG) (CIK 0000944695)",THG,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/944695/000156459017021095/thg-ex102_536.htm,2017-11-02,2017-944695-0001564590-17-021095-thg-ex102_536.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0001564590-17-002594,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,EX-10.20 COINSURANCE AMENDING AGREEMENT 10/20/16,10-K,EX-10.20,https://www.sec.gov/Archives/edgar/data/1475922/000156459017002594/pri-ex1020_316.htm,2017-02-27,2017-1475922-0001564590-17-002594-pri-ex1020_316.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001437749-17-019111,1463913,US Alliance Corp (CIK 0001463913),,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1463913/000143774917019111/ex_99961.htm,2017-11-13,2017-1463913-0001437749-17-019111-ex_99961.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001564590-17-002594,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,EX-10.19 COINSURANCE AMENDING AGREEMENT 12/31/11,10-K,EX-10.19,https://www.sec.gov/Archives/edgar/data/1475922/000156459017002594/pri-ex1019_833.htm,2017-02-27,2017-1475922-0001564590-17-002594-pri-ex1019_833.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001562762-17-000175,1069996,FEDERATED NATIONAL HOLDING CO (CIK 0001069996),FNHC,EX-10.8,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/1069996/000156276217000175/fnhc-20170930xex10_8.htm,2017-11-09,2017-1069996-0001562762-17-000175-fnhc-20170930xex10_8.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0000356130-17-000076,356130,EMC INSURANCE GROUP INC (CIK 0000356130),,EXHIBIT 10.1.1,10-Q,EX-10.1.1,https://www.sec.gov/Archives/edgar/data/356130/000035613017000076/a1011amendedrestatedpoolin.htm,2017-05-05,2017-356130-0000356130-17-000076-a1011amendedrestatedpoolin.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0001363829-17-000017,1363829,"Enstar Group LTD (ESGR, ESGRO, ESGRP) (CIK 0001363829)",ESGR,EXHIBIT 10.53,10-K,EX-10.53,https://www.sec.gov/Archives/edgar/data/1363829/000136382917000017/ex-1053.htm,2017-02-27,2017-1363829-0001363829-17-000017-ex-1053.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000874766-17-000010,874766,"HARTFORD FINANCIAL SERVICES GROUP INC/DE (HIG, HIG-PG) (CIK 0000874766)",HIG,EXHIBIT 10.01,10-K,EX-10.01,https://www.sec.gov/Archives/edgar/data/874766/000087476617000010/hig12312016-10xkex1001.htm,2017-02-24,2017-874766-0000874766-17-000010-hig12312016-10xkex1001.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001193125-17-247638,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1400810/000119312517247638/d313120dex104.htm,2017-08-03,2017-1400810-0001193125-17-247638-d313120dex104.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000875159-17-000071,875159,XL GROUP LTD (CIK 0000875159),,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/875159/000087515917000071/xlgroup-06302017xex_101.htm,2017-08-04,2017-875159-0000875159-17-000071-xlgroup-06302017xex_101.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001027884-17-000206,1027884,CHICAGO BRIDGE & IRON CO N V (CIK 0001027884),,EXHIBIT 10.7,10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/1027884/000102788417000206/a20170930ex107.htm,2017-10-31,2017-1027884-0001027884-17-000206-a20170930ex107.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001564590-17-021095,944695,"HANOVER INSURANCE GROUP, INC. (THG) (CIK 0000944695)",THG,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/944695/000156459017021095/thg-ex103_533.htm,2017-11-02,2017-944695-0001564590-17-021095-thg-ex103_533.htm,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0000011544-17-000088,11544,"BERKLEY W R CORP (WRB, WRB-PE, WRB-PF, WRB-PG, WRB-PH) (CIK 0000011544)",WRB,FORM OF 2017 PERFORMANCE-BASED RESTRICTED STOCK UNIT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/11544/000001154417000088/wrb9302017ex101.htm,2017-11-08,2017-11544-0000011544-17-000088-wrb9302017ex101.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000011544-17-000088,11544,"BERKLEY W R CORP (WRB, WRB-PE, WRB-PF, WRB-PG, WRB-PH) (CIK 0000011544)",WRB,FORM OF 2017 PERFORMANCE-BASED RESTRICTED STOCK UNIT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/11544/000001154417000088/wrb9302017ex101.htm,2017-11-08,2017-11544-0000011544-17-000088-wrb9302017ex101.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000875159-17-000071,875159,XL GROUP LTD (CIK 0000875159),,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/875159/000087515917000071/xlgroup-06302017xex_102.htm,2017-08-04,2017-875159-0000875159-17-000071-xlgroup-06302017xex_102.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000875159-17-000046,875159,XL GROUP LTD (CIK 0000875159),,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/875159/000087515917000046/exhibit101-formofletterofa.htm,2017-05-04,2017-875159-0000875159-17-000046-exhibit101-formofletterofa.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001564590-17-002594,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,EX-10.7 A&R RESTATED 80% COINSURANCE TRUST AGREEMENT 3/31/16,10-K,EX-10.7,https://www.sec.gov/Archives/edgar/data/1475922/000156459017002594/pri-ex107_317.htm,2017-02-27,2017-1475922-0001564590-17-002594-pri-ex107_317.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001564590-17-001794,793547,NAVIGATORS GROUP INC (CIK 0000793547),,EX-10.21,10-K,EX-10.21,https://www.sec.gov/Archives/edgar/data/793547/000156459017001794/navg-ex1021_313.htm,2017-02-17,2017-793547-0001564590-17-001794-navg-ex1021_313.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001214816-17-000024,1214816,"AXIS CAPITAL HOLDINGS LTD (AXS, AXS-PE) (CIK 0001214816)",AXS,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1214816/000121481617000024/axsex10-1q12017.htm,2017-05-05,2017-1214816-0001214816-17-000024-axsex10-1q12017.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000922621-17-000020,922621,ERIE INDEMNITY CO (ERIE) (CIK 0000922621),ERIE,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/922621/000092262117000020/ex-10103312017.htm,2017-05-01,2017-922621-0000922621-17-000020-ex-10103312017.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001267395-17-000038,1267395,"ASPEN INSURANCE HOLDINGS LTD (AHL-PC, AHL-PD, AHL-PE) (CIK 0001267395)",AHL.PD,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1267395/000126739517000038/exhibit101aspensearcredita.htm,2017-05-04,2017-1267395-0001267395-17-000038-exhibit101aspensearcredita.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001576018-17-000041,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.3.6,10-Q,EX-10.3.6,https://www.sec.gov/Archives/edgar/data/1576018/000157601817000041/exhibit1036-jrobertbredahl.htm,2017-05-05,2017-1576018-0001576018-17-000041-exhibit1036-jrobertbredahl.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001027884-17-000082,1027884,CHICAGO BRIDGE & IRON CO N V (CIK 0001027884),,EXHIBIT 10.15(D),10-K,EX-10.15(D),https://www.sec.gov/Archives/edgar/data/1027884/000102788417000082/a20161231ex1015d.htm,2017-03-01,2017-1027884-0001027884-17-000082-a20161231ex1015d.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001027884-17-000082,1027884,CHICAGO BRIDGE & IRON CO N V (CIK 0001027884),,EXHIBIT 10.15(E),10-K,EX-10.15(E),https://www.sec.gov/Archives/edgar/data/1027884/000102788417000082/a20161231ex1015e.htm,2017-03-01,2017-1027884-0001027884-17-000082-a20161231ex1015e.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001564590-17-002594,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,EX-10.21 MONITORING AND REPORTING AGREEMENT 3/31/16,10-K,EX-10.21,https://www.sec.gov/Archives/edgar/data/1475922/000156459017002594/pri-ex1021_314.htm,2017-02-27,2017-1475922-0001564590-17-002594-pri-ex1021_314.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000874501-17-000022,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,EXHIBIT 10.27,10-K,EX-10.27,https://www.sec.gov/Archives/edgar/data/874501/000087450117000022/a01-005ex1027x4q1610k.htm,2017-02-28,2017-874501-0000874501-17-000022-a01-005ex1027x4q1610k.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-17-167407,1579412,FS Investment Corp III (CIK 0001579412),,EX-10.37,10-Q,EX-10.37,https://www.sec.gov/Archives/edgar/data/1579412/000119312517167407/d321854dex1037.htm,2017-05-11,2017-1579412-0001193125-17-167407-d321854dex1037.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001576018-17-000041,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.32.3,10-Q,EX-10.32.3,https://www.sec.gov/Archives/edgar/data/1576018/000157601817000041/exhibit10323-amendmentno3t.htm,2017-05-05,2017-1576018-0001576018-17-000041-exhibit10323-amendmentno3t.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001564590-17-009086,1091748,"Argo Group International Holdings, Ltd. (ARGD, ARGO-PA) (CIK 0001091748)",ARGD,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1091748/000156459017009086/agii-ex101_140.htm,2017-05-05,2017-1091748-0001564590-17-009086-agii-ex101_140.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001576018-17-000080,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.4.4,10-Q,EX-10.4.4,https://www.sec.gov/Archives/edgar/data/1576018/000157601817000080/exhibit1044danielvmalloy-a.htm,2017-11-09,2017-1576018-0001576018-17-000080-exhibit1044danielvmalloy-a.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001576018-17-000080,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.4.3,10-Q,EX-10.4.3,https://www.sec.gov/Archives/edgar/data/1576018/000157601817000080/exhibit1043danielvmalloy-a.htm,2017-11-09,2017-1576018-0001576018-17-000080-exhibit1043danielvmalloy-a.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000947484-17-000097,947484,"ARCH CAPITAL GROUP LTD. (ACGL, ACGLN, ACGLO) (CIK 0000947484)",ACGL,EX 10.26,10-Q,EX-10.26,https://www.sec.gov/Archives/edgar/data/947484/000094748417000097/ex102693017.htm,2017-11-03,2017-947484-0000947484-17-000097-ex102693017.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001371285-17-000024,1371285,TRUPANION INC. (TRUP) (CIK 0001371285),TRUP,EXHIBIT 10.17,10-K,EX-10.17,https://www.sec.gov/Archives/edgar/data/1371285/000137128517000024/ex1017q42016.htm,2017-02-15,2017-1371285-0001371285-17-000024-ex1017q42016.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001371285-17-000024,1371285,TRUPANION INC. (TRUP) (CIK 0001371285),TRUP,EXHIBIT 10.16,10-K,EX-10.16,https://www.sec.gov/Archives/edgar/data/1371285/000137128517000024/ex1016q42016.htm,2017-02-15,2017-1371285-0001371285-17-000024-ex1016q42016.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001562762-17-000058,1069996,FEDERATED NATIONAL HOLDING CO (CIK 0001069996),FNHC,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1069996/000156276217000058/c996-20170331xex10_3.htm,2017-05-10,2017-1069996-0001562762-17-000058-c996-20170331xex10_3.htm,gpt-4o-mini,No,Non-Life,NA,NA,Property
0000042888-17-000006,42888,GRACO INC (GGG) (CIK 0000042888),GGG,EXHIBIT 10.28,10-K,EX-10.28,https://www.sec.gov/Archives/edgar/data/42888/000004288817000006/ggg12302016exhibit1028.htm,2017-02-21,2017-42888-0000042888-17-000006-ggg12302016exhibit1028.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001095073-17-000011,1095073,EVEREST RE GROUP LTD (EG) (CIK 0001095073),EG,AMENDMENT OF STANDBY LETTER OF CREDIT - CITIBANK,10-K,EX-10.27,https://www.sec.gov/Archives/edgar/data/1095073/000109507317000011/citibank2016.htm,2017-03-01,2017-1095073-0001095073-17-000011-citibank2016.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001576018-17-000023,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.10 THIRD POINT REINSURANCE LTD. 2013 OMNIBUS PLAN,10-K,EX-10.10,https://www.sec.gov/Archives/edgar/data/1576018/000157601817000023/exhibit1010thirdpointreins.htm,2017-02-24,2017-1576018-0001576018-17-000023-exhibit1010thirdpointreins.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001095073-17-000036,1095073,EVEREST RE GROUP LTD (EG) (CIK 0001095073),EG,LLOYDS BANK PLC AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1095073/000109507317000036/lloydsagreement.htm,2017-08-09,2017-1095073-0001095073-17-000036-lloydsagreement.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0001193125-17-252400,1494904,Global Indemnity Ltd (GBLI) (CIK 0001494904),GBLI,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1494904/000119312517252400/d414960dex102.htm,2017-08-09,2017-1494904-0001193125-17-252400-d414960dex102.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-17-247638,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.7,10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/1400810/000119312517247638/d313120dex107.htm,2017-08-03,2017-1400810-0001193125-17-247638-d313120dex107.htm,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0001628280-17-008138,315293,Aon plc (AON) (CIK 0000315293),AON,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/315293/000162828017008138/exhibit102.htm,2017-08-04,2017-315293-0001628280-17-008138-exhibit102.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001576018-17-000080,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.32.4,10-Q,EX-10.32.4,https://www.sec.gov/Archives/edgar/data/1576018/000157601817000080/exhibit10324manojkgupta-am.htm,2017-11-09,2017-1576018-0001576018-17-000080-exhibit10324manojkgupta-am.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001576018-17-000041,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.2.4 - CHAIRMAN AGREEMENT,10-Q,EX-10.2.4,https://www.sec.gov/Archives/edgar/data/1576018/000157601817000041/exhibit1024-chairmanagreem.htm,2017-05-05,2017-1576018-0001576018-17-000041-exhibit1024-chairmanagreem.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001095073-17-000011,1095073,EVEREST RE GROUP LTD (EG) (CIK 0001095073),EG,AMENDMENT OF STANDBY LETTER OF CREDIT - LLOYDS BANK,10-K,EX-10.26,https://www.sec.gov/Archives/edgar/data/1095073/000109507317000011/lloydsagreement2016.htm,2017-03-01,2017-1095073-0001095073-17-000011-lloydsagreement2016.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0001047469-17-000695,86312,"TRAVELERS COMPANIES, INC. (TRV) (CIK 0000086312)",TRV,EX-10.45,10-K,EX-10.45,https://www.sec.gov/Archives/edgar/data/86312/000104746917000695/a2230860zex-10_45.htm,2017-02-16,2017-86312-0001047469-17-000695-a2230860zex-10_45.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0000947484-17-000055,947484,"ARCH CAPITAL GROUP LTD. (ACGL, ACGLN, ACGLO) (CIK 0000947484)",ACGL,EX 10.1 SPA AMENDMENT NO. 1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/947484/000094748417000055/ex101spaamendmentno1.htm,2017-08-04,2017-947484-0000947484-17-000055-ex101spaamendmentno1.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
