accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0000950123-01-505534,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,AGREEMENT AND PLAN OF MERGER,10-Q,EX-10.1.A,https://www.sec.gov/Archives/edgar/data/775368/000095012301505534/y52150ex10-1_a.txt,2001-08-14,2001-775368-0000950123-01-505534-y52150ex10-1_a.txt,gpt-4o-mini,No,NA,NA,NA,NA
0000356130-01-500005,356130,EMC INSURANCE GROUP INC (CIK 0000356130),,QUOTA SHARE REINSURANCE CONTRACT,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/356130/000035613001500005/exh10a.txt,2001-03-28,2001-356130-0000356130-01-500005-exh10a.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950159-01-500019,1041665,PMA CAPITAL CORP (CIK 0001041665),,EXHIBIT 10.26,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/1041665/000095015901500019/pmaex10-26.htm,2001-03-22,2001-1041665-0000950159-01-500019-pmaex10-26.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000891092-01-000537,1006868,LONG ISLAND PHYSICIAN HOLDINGS CORP (CIK 0001006868),,REINSURANCE AGREEMENT,10-K,EX-10.12,https://www.sec.gov/Archives/edgar/data/1006868/000089109201000537/0010.txt,2001-04-11,2001-1006868-0000891092-01-000537-0010.txt,gpt-4o-mini,,,,,
0000891092-01-000537,1006868,LONG ISLAND PHYSICIAN HOLDINGS CORP (CIK 0001006868),,REINSURANCE AGREEMENT,10-K,EX-10.11,https://www.sec.gov/Archives/edgar/data/1006868/000089109201000537/0009.txt,2001-04-11,2001-1006868-0000891092-01-000537-0009.txt,gpt-4o-mini,,,,,
0000225300-01-000023,836658,GOLDEN AMERICAN LIFE INSURANCE CO /NY/ (CIK 0000836658),,REINSURANCE AGREEMENT,10-K,EX-10.Q,https://www.sec.gov/Archives/edgar/data/836658/000022530001000023/ex10q_10k-122000.htm,2001-03-29,2001-836658-0000225300-01-000023-ex10q_10k-122000.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000225300-01-000021,1026974,FIRST GOLDEN AMERICAN LIFE INSURANCE CO OF NEW YORK (CIK 0001026974),,REINSURANCE AGREEMENT,10-K,EX-10.R,https://www.sec.gov/Archives/edgar/data/1026974/000022530001000021/0002.txt,2001-03-29,2001-1026974-0000225300-01-000021-0002.txt,gpt-4o-mini,,,,,
0001095811-01-001837,809398,FIDELITY NATIONAL FINANCIAL INC /DE/ (CIK 0000809398),,EXHIBIT 10.67,10-K,EX-10.67,https://www.sec.gov/Archives/edgar/data/809398/000109581101001837/a70634ex10-67.txt,2001-03-28,2001-809398-0001095811-01-001837-a70634ex10-67.txt,gpt-4o-mini,No,NA,NA,NA,NA
0000950154-01-500158,800457,"DONEGAL GROUP INC (DGICA, DGICB) (CIK 0000800457)",DGICA,EXHIBIT 10(FF) REINSURANCE AGREEMENT,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/800457/000095015401500158/donegal-ex10ff_51269.txt,2001-03-29,2001-800457-0000950154-01-500158-donegal-ex10ff_51269.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000950124-01-001990,949156,MEADOWBROOK INSURANCE GROUP INC (CIK 0000949156),,SUBORDINATED PROMISSORY NOTE,10-K,EX-10.19,https://www.sec.gov/Archives/edgar/data/949156/000095012401001990/k61337ex10-19.txt,2001-04-02,2001-949156-0000950124-01-001990-k61337ex10-19.txt,gpt-4o-mini,No,Non-Life,NA,NA,NA
0000950152-01-002085,874977,STATE AUTO FINANCIAL CORP (CIK 0000874977),,EXHIBIT 10(DD),10-K,EX-10.DD,https://www.sec.gov/Archives/edgar/data/874977/000095015201002085/l86881aex10-dd.txt,2001-04-02,2001-874977-0000950152-01-002085-l86881aex10-dd.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000950117-01-000614,1091748,"PXRE GROUP LTD (ARGD, ARGO-PA) (CIK 0001091748)",ARGD,EXHIBIT 10.19,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/1091748/000095011701000614/0007.txt,2001-03-29,2001-1091748-0000950117-01-000614-0007.txt,gpt-4o-mini,,,,,
0000912057-01-539518,1039828,"AMERICAN EQUITY INVESTMENT LIFE HOLDING CO (ANG-PA, ANG-PB) (CIK 0001039828)",ANG.PB,(800) 688 - 1933,10-Q,EX-10.9,https://www.sec.gov/Archives/edgar/data/1039828/000091205701539518/a2063467zex-10_9.txt,2001-11-14,2001-1039828-0000912057-01-539518-a2063467zex-10_9.txt,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000931763-01-000503,320335,"TORCHMARK CORP (GL, GL-PD) (CIK 0000320335)",GL,LETTER OF CREDIT AGREEMENT,10-K,EX-10.D,https://www.sec.gov/Archives/edgar/data/320335/000093176301000503/0003.txt,2001-03-26,2001-320335-0000931763-01-000503-0003.txt,gpt-4o-mini,,,,,
0000800082-01-500003,800082,ARGONAUT GROUP INC (CIK 0000800082),,QUEENSWAY FINANCIAL HOLDINGS LTD,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/800082/000080008201500003/qpa.txt,2001-05-14,2001-800082-0000800082-01-500003-qpa.txt,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0000931763-01-000598,911576,VESTA INSURANCE GROUP INC (CIK 0000911576),,AGREEMENT - J. GORDON GAINES & VESTA FIRE INS.,10-K,EX-10.1,https://www.sec.gov/Archives/edgar/data/911576/000093176301000598/0002.txt,2001-03-29,2001-911576-0000931763-01-000598-0002.txt,gpt-4o-mini,,,,,
0000902561-01-500344,896159,ACE LTD (CB) (CIK 0000896159),CB,,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/896159/000090256101500344/exh-104.txt,2001-11-14,2001-896159-0000902561-01-500344-exh-104.txt,gpt-4o-mini,No,NA,NA,NA,NA
0000908139-01-500005,908139,AMERICO LIFE INC (CIK 0000908139),,,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/908139/000090813901500005/exhibit11.txt,2001-05-15,2001-908139-0000908139-01-500005-exhibit11.txt,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000902561-01-500344,896159,ACE LTD (CB) (CIK 0000896159),CB,,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/896159/000090256101500344/exh-103.txt,2001-11-14,2001-896159-0000902561-01-500344-exh-103.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001133884-01-500497,1013698,SYMONS INTERNATIONAL GROUP INC (CIK 0001013698),,EX-10.10,10-Q/A,EX-10.10,https://www.sec.gov/Archives/edgar/data/1013698/000113388401500497/gex10_10-25483.txt,2001-08-15,2001-1013698-0001133884-01-500497-gex10_10-25483.txt,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0001133884-01-500498,925600,GORAN CAPITAL INC (CIK 0000925600),,EX-10.10,10-Q/A,EX-10.10,https://www.sec.gov/Archives/edgar/data/925600/000113388401500498/gex10_10-25484.txt,2001-08-15,2001-925600-0001133884-01-500498-gex10_10-25484.txt,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0000912057-01-008657,875159,XL CAPITAL LTD (CIK 0000875159),,EXHIBIT 10.14.33,10-K,EX-10.14(33),https://www.sec.gov/Archives/edgar/data/875159/000091205701008657/a2040480zex-10_1433.txt,2001-03-29,2001-875159-0000912057-01-008657-a2040480zex-10_1433.txt,gpt-4o-mini,No,NA,NA,NA,NA
0000908139-01-500005,908139,AMERICO LIFE INC (CIK 0000908139),,,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/908139/000090813901500005/exhibit14.txt,2001-05-15,2001-908139-0000908139-01-500005-exhibit14.txt,gpt-4o-mini,Yes,Life,Treaty,Non-Proportional,Life
0000947354-01-000002,947354,GE GLOBAL INSURANCE HOLDING CORP (CIK 0000947354),,EXCESS OF LOSS RETROCESSION AGREEMENT (E1),10-K,EX-10.1,https://www.sec.gov/Archives/edgar/data/947354/000094735401000002/0002.txt,2001-03-23,2001-947354-0000947354-01-000002-0002.txt,gpt-4o-mini,,,,,
0001068800-01-500103,1059265,FOREVER ENTERPRISES INC (CIK 0001059265),,COINSURANCE LIFE REINSURANCE AGREEMENT,10-K,EX-10.8,https://www.sec.gov/Archives/edgar/data/1059265/000106880001500103/ex10p8.txt,2001-04-17,2001-1059265-0001068800-01-500103-ex10p8.txt,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000902561-01-500344,896159,ACE LTD (CB) (CIK 0000896159),CB,,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/896159/000090256101500344/exh-106.txt,2001-11-14,2001-896159-0000902561-01-500344-exh-106.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0000930413-01-501381,875159,XL CAPITAL LTD (CIK 0000875159),,SIXTH AMENDMENT TO REVOLVING CREDIT AGREEMENT,10-Q,EX-10.47,https://www.sec.gov/Archives/edgar/data/875159/000093041301501381/c22070_ex10-47.txt,2001-10-29,2001-875159-0000930413-01-501381-c22070_ex10-47.txt,gpt-4o-mini,No,NA,NA,NA,NA
0000950144-01-005129,881400,PHYCOR INC /TN/ (CIK 0000881400),,RISK CONTRACT,10-K,EX-10.10,https://www.sec.gov/Archives/edgar/data/881400/000095014401005129/g68354ex10-10.txt,2001-04-17,2001-881400-0000950144-01-005129-g68354ex10-10.txt,gpt-4o-mini,No,Life,NA,NA,Health
0001068800-01-500103,1059265,FOREVER ENTERPRISES INC (CIK 0001059265),,REINSURANCE AGREEMENT,10-K,EX-10.1,https://www.sec.gov/Archives/edgar/data/1059265/000106880001500103/ex10p10.txt,2001-04-17,2001-1059265-0001068800-01-500103-ex10p10.txt,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000950152-01-502165,215403,CERES GROUP INC (CIK 0000215403),,EXHIBIT 10.36,10-Q,EX-10.36,https://www.sec.gov/Archives/edgar/data/215403/000095015201502165/l87897aex10-36.txt,2001-05-21,2001-215403-0000950152-01-502165-l87897aex10-36.txt,gpt-4o-mini,No,Life,NA,NA,Life
0000950144-01-510212,1073615,IASIS HEALTHCARE CORP (CIK 0001073615),,CONTRACT ARIZONA HEALTH CARE/HEALTH CHOICE ARIZONA,10-K,EX-10.21,https://www.sec.gov/Archives/edgar/data/1073615/000095014401510212/g73318ex10-21.txt,2001-12-21,2001-1073615-0000950144-01-510212-g73318ex10-21.txt,gpt-4o-mini,Yes,Life,Treaty,Non-Proportional,Health
0000912057-01-539870,947484,"ARCH CAPITAL GROUP LTD (ACGL, ACGLN, ACGLO) (CIK 0000947484)",ACGL,EXHIBIT 10.1.1,10-Q,EX-10.1-1,https://www.sec.gov/Archives/edgar/data/947484/000091205701539870/a2063466zex-10_11.txt,2001-11-14,2001-947484-0000912057-01-539870-a2063466zex-10_11.txt,gpt-4o-mini,No,NA,NA,NA,NA
0000950124-01-001553,894353,MIDWEST MEDICAL INSURANCE HOLDING CO (CIK 0000894353),,AMENDED MANAGEMENT AGREEMENT DATED 1/1/00,10-K,EX-10.C,https://www.sec.gov/Archives/edgar/data/894353/000095012401001553/c60988ex10-c.txt,2001-03-26,2001-894353-0000950124-01-001553-c60988ex10-c.txt,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0000930413-01-501381,875159,XL CAPITAL LTD (CIK 0000875159),,SEVENTH AMENDMENT TO REVOLVING CREDIT AGREEMENT,10-Q,EX-10.46,https://www.sec.gov/Archives/edgar/data/875159/000093041301501381/c22070_ex10-46.txt,2001-10-29,2001-875159-0000930413-01-501381-c22070_ex10-46.txt,gpt-4o-mini,No,NA,NA,NA,NA
0000225300-01-500018,836658,GOLDEN AMERICAN LIFE INSURANCE CO /NY/ (CIK 0000836658),,GOLDEN AMERICAN EXHIBIT 10(AO),10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/836658/000022530001500018/exh10ao_galoo-092001.txt,2001-11-13,2001-836658-0000225300-01-500018-exh10ao_galoo-092001.txt,gpt-4o-mini,No,Life,NA,NA,Life
0000912057-01-506299,936372,LIBERTY FINANCIAL COMPANIES INC /MA/ (CIK 0000936372),,EXHIBIT 10.33,10-K,EX-10.33,https://www.sec.gov/Archives/edgar/data/936372/000091205701506299/a2042080zex-10_33.txt,2001-04-02,2001-936372-0000912057-01-506299-a2042080zex-10_33.txt,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000877494-01-500004,877494,KEYPORT LIFE INSURANCE CO (CIK 0000877494),,,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/877494/000087749401500004/ex10.htm,2001-04-02,2001-877494-0000877494-01-500004-ex10.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000950144-01-005129,881400,PHYCOR INC /TN/ (CIK 0000881400),,FULL SERVICE AGREEMENT,10-K,EX-10.22,https://www.sec.gov/Archives/edgar/data/881400/000095014401005129/g68354ex10-22.txt,2001-04-17,2001-881400-0000950144-01-005129-g68354ex10-22.txt,gpt-4o-mini,No,NA,NA,NA,Health
0000950144-01-509266,881400,PHYCOR INC /TN/ (CIK 0000881400),,IPA COMMERCIAL RISK SERVICES AGREEMENT,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/881400/000095014401509266/g72582ex10-3.txt,2001-11-14,2001-881400-0000950144-01-509266-g72582ex10-3.txt,gpt-4o-mini,No,Life,NA,NA,Health
0000912057-01-008454,776867,WHITE MOUNTAINS INSURANCE GROUP LTD (WTM) (CIK 0000776867),WTM,EXHIBIT 10(F),10-K,EX-10.(F),https://www.sec.gov/Archives/edgar/data/776867/000091205701008454/a2042193zex-10_f.txt,2001-03-27,2001-776867-0000912057-01-008454-a2042193zex-10_f.txt,gpt-4o-mini,No,Non-Life,NA,NA,NA
0000912057-01-008657,875159,XL CAPITAL LTD (CIK 0000875159),,EXHIBIT 10.14.34,10-K,EX-10.14(34),https://www.sec.gov/Archives/edgar/data/875159/000091205701008657/a2040480zex-10_1434.txt,2001-03-29,2001-875159-0000912057-01-008657-a2040480zex-10_1434.txt,gpt-4o-mini,No,NA,NA,NA,NA
0000800082-01-500003,800082,ARGONAUT GROUP INC (CIK 0000800082),,"FRONT ROYAL, INC.",10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/800082/000080008201500003/frontroyal.txt,2001-05-14,2001-800082-0000800082-01-500003-frontroyal.txt,gpt-4o-mini,No,NA,NA,NA,NA
0000225300-01-500018,836658,GOLDEN AMERICAN LIFE INSURANCE CO /NY/ (CIK 0000836658),,GOLDEN AMERICAN EXHIBIT 10(AN),10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/836658/000022530001500018/exh10an_galoo-092001.txt,2001-11-13,2001-836658-0000225300-01-500018-exh10an_galoo-092001.txt,gpt-4o-mini,No,Life,NA,NA,Life
0000950131-01-001644,896159,ACE LTD (CB) (CIK 0000896159),CB,AMENDMENT AND RESTATEMENT AGREEMENT,10-K,EX-10.61,https://www.sec.gov/Archives/edgar/data/896159/000095013101001644/0004.txt,2001-03-29,2001-896159-0000950131-01-001644-0004.txt,gpt-4o-mini,,,,,
0000898430-01-001052,64996,MERCURY GENERAL CORP (MCY) (CIK 0000064996),MCY,"CREDIT AGREEMENT DATED OCTOBER 27, 2000",10-K,EX-10.34,https://www.sec.gov/Archives/edgar/data/64996/000089843001001052/0002.txt,2001-03-28,2001-64996-0000898430-01-001052-0002.txt,gpt-4o-mini,,,,,
0000916641-01-500808,913958,TFC ENTERPRISES INC (CIK 0000913958),,ROYAL-TFC INSURANCE AGREEMENT,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/913958/000091664101500808/dex108.txt,2001-08-07,2001-913958-0000916641-01-500808-dex108.txt,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0000912057-01-539870,947484,"ARCH CAPITAL GROUP LTD (ACGL, ACGLN, ACGLO) (CIK 0000947484)",ACGL,EXHIBIT 10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/947484/000091205701539870/a2063466zex-10_4.txt,2001-11-14,2001-947484-0000912057-01-539870-a2063466zex-10_4.txt,gpt-4o-mini,No,NA,NA,NA,NA
0000950144-01-509266,881400,PHYCOR INC /TN/ (CIK 0000881400),,IPA COMMERCIAL RISK SERVICES AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/881400/000095014401509266/g72582ex10-2.txt,2001-11-14,2001-881400-0000950144-01-509266-g72582ex10-2.txt,gpt-4o-mini,No,Life,NA,NA,Health
0000912057-01-506296,1049624,ESG RE LTD (CIK 0001049624),,EXHIBIT 10.14,10-K,EX-10.14,https://www.sec.gov/Archives/edgar/data/1049624/000091205701506296/a2043063zex-10_14.txt,2001-04-02,2001-1049624-0000912057-01-506296-a2043063zex-10_14.txt,gpt-4o-mini,No,NA,NA,NA,NA
0000950152-01-002085,874977,STATE AUTO FINANCIAL CORP (CIK 0000874977),,EXHIBIT 10(EE),10-K,EX-10.EE,https://www.sec.gov/Archives/edgar/data/874977/000095015201002085/l86881aex10-ee.txt,2001-04-02,2001-874977-0000950152-01-002085-l86881aex10-ee.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001104659-01-500169,768899,LABOR READY INC (TBI) (CIK 0000768899),TBI,,10-K,EX-10.31,https://www.sec.gov/Archives/edgar/data/768899/000110465901500169/j0216_ex10-31.htm,2001-03-30,2001-768899-0001104659-01-500169-j0216_ex10-31.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0000914039-01-000143,777199,SAGE LIFE ASSURANCE OF AMERICA INC (CIK 0000777199),,EXHIBIT 10.4,10-K,EX-10.4,https://www.sec.gov/Archives/edgar/data/777199/000091403901000143/y47400kex10-4.txt,2001-04-12,2001-777199-0000914039-01-000143-y47400kex10-4.txt,gpt-4o-mini,No,Life,NA,NA,Life
0000950154-01-500158,800457,"DONEGAL GROUP INC (DGICA, DGICB) (CIK 0000800457)",DGICA,EXHIBIT 10(CC) -- STOCK PURCHASE AGREEMENT,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/800457/000095015401500158/donegal-ex10cc_51269.txt,2001-03-29,2001-800457-0000950154-01-500158-donegal-ex10cc_51269.txt,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0001036050-01-000570,826918,MUTUAL RISK MANAGEMENT LTD (CIK 0000826918),,"CREDIT AGREEMENT DATED AS OF SEPTEMBER 21, 2000",10-K,EX-10.15,https://www.sec.gov/Archives/edgar/data/826918/000103605001000570/0002.txt,2001-04-02,2001-826918-0001036050-01-000570-0002.txt,gpt-4o-mini,,,,,
0001104659-01-500169,768899,LABOR READY INC (TBI) (CIK 0000768899),TBI,,10-K,EX-10.32,https://www.sec.gov/Archives/edgar/data/768899/000110465901500169/j0216_ex10-32.htm,2001-03-30,2001-768899-0001104659-01-500169-j0216_ex10-32.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0000912057-01-505785,929031,PAULA FINANCIAL (CIK 0000929031),,EXHIBIT 10.46,10-K,EX-10.46,https://www.sec.gov/Archives/edgar/data/929031/000091205701505785/a2042141zex-10_46.htm,2001-03-30,2001-929031-0000912057-01-505785-a2042141zex-10_46.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001095073-01-500005,1095073,EVEREST RE GROUP LTD (EG) (CIK 0001095073),EG,AMENDMENT OF EMPLOYMENT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1095073/000109507301500005/ex101.txt,2001-05-10,2001-1095073-0001095073-01-500005-ex101.txt,gpt-4o-mini,No,NA,NA,NA,NA
0000914039-01-000005,319489,ADVEST GROUP INC (CIK 0000319489),,EXHIBIT 10(Y),10-K,EX-10.Y,https://www.sec.gov/Archives/edgar/data/319489/000091403901000005/y44389ex10-y.txt,2001-01-16,2001-319489-0000914039-01-000005-y44389ex10-y.txt,gpt-4o-mini,No,Life,NA,NA,Life
0000912057-01-539870,947484,"ARCH CAPITAL GROUP LTD (ACGL, ACGLN, ACGLO) (CIK 0000947484)",ACGL,EXHIBIT 10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/947484/000091205701539870/a2063466zex-10_5.txt,2001-11-14,2001-947484-0000912057-01-539870-a2063466zex-10_5.txt,gpt-4o-mini,No,NA,NA,NA,NA
0001133884-01-500497,1013698,SYMONS INTERNATIONAL GROUP INC (CIK 0001013698),,EX-10.13,10-Q/A,EX-10.13,https://www.sec.gov/Archives/edgar/data/1013698/000113388401500497/gex10_13-25483.txt,2001-08-15,2001-1013698-0001133884-01-500497-gex10_13-25483.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000912057-01-539870,947484,"ARCH CAPITAL GROUP LTD (ACGL, ACGLN, ACGLO) (CIK 0000947484)",ACGL,EXHIBIT 10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/947484/000091205701539870/a2063466zex-10_6.txt,2001-11-14,2001-947484-0000912057-01-539870-a2063466zex-10_6.txt,gpt-4o-mini,No,NA,NA,NA,NA
