accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0000950123-03-003615,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,100% QUOTA SHARE RETROCESSION AGREEMENT,10-K,EX-10.44,https://www.sec.gov/Archives/edgar/data/1171500/000095012303003615/y84608kexv10w44.txt,2003-03-31,2003-1171500-0000950123-03-003615-y84608kexv10w44.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-03-003615,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,100% QUOTA SHARE RETROCESSION AGREEMENT,10-K,EX-10.48,https://www.sec.gov/Archives/edgar/data/1171500/000095012303003615/y84608kexv10w48.txt,2003-03-31,2003-1171500-0000950123-03-003615-y84608kexv10w48.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-03-003615,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,100% QUOTA SHARE RETROCESSION AGREEMENT,10-K,EX-10.51,https://www.sec.gov/Archives/edgar/data/1171500/000095012303003615/y84608kexv10w51.txt,2003-03-31,2003-1171500-0000950123-03-003615-y84608kexv10w51.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-03-003615,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,100% QUOTA SHARE RETROCESSION AGREEMENT,10-K,EX-10.43,https://www.sec.gov/Archives/edgar/data/1171500/000095012303003615/y84608kexv10w43.txt,2003-03-31,2003-1171500-0000950123-03-003615-y84608kexv10w43.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0000950123-03-003615,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,100% QUOTA SHARE RETROCESSION AGREEMENT,10-K,EX-10.41,https://www.sec.gov/Archives/edgar/data/1171500/000095012303003615/y84608kexv10w41.txt,2003-03-31,2003-1171500-0000950123-03-003615-y84608kexv10w41.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-03-003615,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,100% QUOTA SHARE RETROCESSION AGREEMENT,10-K,EX-10.42,https://www.sec.gov/Archives/edgar/data/1171500/000095012303003615/y84608kexv10w42.txt,2003-03-31,2003-1171500-0000950123-03-003615-y84608kexv10w42.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950137-03-001708,1044566,CNA SURETY CORP (CIK 0001044566),,PLACEMENT SLIP,10-K,EX-10.(12),https://www.sec.gov/Archives/edgar/data/1044566/000095013703001708/c74255exv10wx12y.txt,2003-03-26,2003-1044566-0000950137-03-001708-c74255exv10wx12y.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001116502-03-001940,1069996,21ST CENTURY HOLDING CO (CIK 0001069996),FNHC,QUOTA SHARE TREATY,10-K/A,EX-10.24,https://www.sec.gov/Archives/edgar/data/1069996/000111650203001940/exhibit1024.txt,2003-10-24,2003-1069996-0001116502-03-001940-exhibit1024.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000925600-03-000013,925600,GORAN CAPITAL INC (CIK 0000925600),,,10-K,EX-10.28,https://www.sec.gov/Archives/edgar/data/925600/000092560003000013/doc11.txt,2003-06-13,2003-925600-0000925600-03-000013-doc11.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000950123-03-003615,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,INVESTMENT AGREEMENT,10-K,EX-10.35,https://www.sec.gov/Archives/edgar/data/1171500/000095012303003615/y84608kexv10w35.txt,2003-03-31,2003-1171500-0000950123-03-003615-y84608kexv10w35.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0000930413-03-000985,875159,XL CAPITAL LTD (CIK 0000875159),,,10-K,EX-10.58,https://www.sec.gov/Archives/edgar/data/875159/000093041303000985/c26955_ex10-58.htm,2003-03-31,2003-875159-0000930413-03-000985-c26955_ex10-58.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Health
0000931763-03-000772,5513,"UNUMPROVIDENT CORP (UNM, UNMA) (CIK 0000005513)",UNM,"SECOND AMENDMENT AND WAIVER, DATED AS OF MARCH 4, 2003",10-K,EX-10.30,https://www.sec.gov/Archives/edgar/data/5513/000093176303000772/dex1030.htm,2003-03-31,2003-5513-0000931763-03-000772-dex1030.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950123-03-009385,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,CONTENTS TO ACQUISITION AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/775368/000095012303009385/y88779exv10w2.txt,2003-08-13,2003-775368-0000950123-03-009385-y88779exv10w2.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-03-009440,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,REFERRAL AGREEMENT,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/1171500/000095012303009440/y89152exv10w8.txt,2003-08-14,2003-1171500-0000950123-03-009440-y89152exv10w8.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000947354-03-000002,947354,GE GLOBAL INSURANCE HOLDING CORP (CIK 0000947354),,EXHIBIT 10.2,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/947354/000094735403000002/exh_102.txt,2003-03-07,2003-947354-0000947354-03-000002-exh_102.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000947354-03-000002,947354,GE GLOBAL INSURANCE HOLDING CORP (CIK 0000947354),,EXHIBIT 10.1,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/947354/000094735403000002/exh_101.txt,2003-03-07,2003-947354-0000947354-03-000002-exh_101.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001116502-03-001940,1069996,21ST CENTURY HOLDING CO (CIK 0001069996),FNHC,PRIVATE QUOTA TREATY,10-K/A,EX-10.26,https://www.sec.gov/Archives/edgar/data/1069996/000111650203001940/exhibit1026.txt,2003-10-24,2003-1069996-0001116502-03-001940-exhibit1026.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950123-03-009385,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,ADMINISTRATIVE SERVICES AGREEMENT,10-Q,EX-10.16,https://www.sec.gov/Archives/edgar/data/775368/000095012303009385/y88779exv10w16.txt,2003-08-13,2003-775368-0000950123-03-009385-y88779exv10w16.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950123-03-009385,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,ADMINISTRATIVE SERVICES AGREEMENT,10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/775368/000095012303009385/y88779exv10w10.txt,2003-08-13,2003-775368-0000950123-03-009385-y88779exv10w10.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950123-03-009385,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,ADMINISTRATIVE SERVICES AGREEMENT,10-Q,EX-10.12,https://www.sec.gov/Archives/edgar/data/775368/000095012303009385/y88779exv10w12.txt,2003-08-13,2003-775368-0000950123-03-009385-y88779exv10w12.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-03-009385,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,ADMINISTRATIVE SERVICES AGREEMENT,10-Q,EX-10.14,https://www.sec.gov/Archives/edgar/data/775368/000095012303009385/y88779exv10w14.txt,2003-08-13,2003-775368-0000950123-03-009385-y88779exv10w14.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950123-03-009385,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,ACQUISITION AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/775368/000095012303009385/y88779exv10w1.txt,2003-08-13,2003-775368-0000950123-03-009385-y88779exv10w1.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-03-009385,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,QUOTA SHARE REINSURANCE AGREEMENT,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/775368/000095012303009385/y88779exv10w8.txt,2003-08-13,2003-775368-0000950123-03-009385-y88779exv10w8.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-03-009385,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,QUOTA SHARE REINSURANCE AGREEMENT,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/775368/000095012303009385/y88779exv10w6.txt,2003-08-13,2003-775368-0000950123-03-009385-y88779exv10w6.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950123-03-009385,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,QUOTA SHARE REINSURANCE AGREEMENT,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/775368/000095012303009385/y88779exv10w4.txt,2003-08-13,2003-775368-0000950123-03-009385-y88779exv10w4.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950137-03-002911,1044566,CNA SURETY CORP (CIK 0001044566),,REVISED FORM OF SURETY EXCESS OF LOSS REINS. CONT.,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1044566/000095013703002911/c77138exv10w1.txt,2003-05-14,2003-1044566-0000950137-03-002911-c77138exv10w1.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001047469-03-018187,945094,GLENBROOK LIFE & ANNUITY CO (CIK 0000945094),,EXHIBIT 10.7,10-K,EX-10.7,https://www.sec.gov/Archives/edgar/data/945094/000104746903018187/a2111037zex-10_7.txt,2003-05-13,2003-945094-0001047469-03-018187-a2111037zex-10_7.txt,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001047469-03-010928,900423,GLENBROOK LIFE & ANNUITY CO VARIABLE ANNUITY ACCOUNT (CIK 0000900423),,EXHIBIT 10.7,10-K,EX-10.7,https://www.sec.gov/Archives/edgar/data/900423/000104746903010928/a2106476zex-10_7.txt,2003-03-28,2003-900423-0001047469-03-010928-a2106476zex-10_7.txt,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000947354-03-000002,947354,GE GLOBAL INSURANCE HOLDING CORP (CIK 0000947354),,EXHIBIT 10.3,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/947354/000094735403000002/exh_103.txt,2003-03-07,2003-947354-0000947354-03-000002-exh_103.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001169232-03-003694,1010247,FPIC INSURANCE GROUP INC (CIK 0001010247),,2003 FINAL REINSURANCE PLACEMENT SLIP,10-Q,EX-10.(VV),https://www.sec.gov/Archives/edgar/data/1010247/000116923203003694/d55550_ex-10vv.htm,2003-05-14,2003-1010247-0001169232-03-003694-d55550_ex-10vv.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0000950123-03-009440,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,QUOTA SHARE RETROCESSION AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1171500/000095012303009440/y89152exv10w2.txt,2003-08-14,2003-1171500-0000950123-03-009440-y89152exv10w2.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0000950152-03-009600,803027,MERCHANTS GROUP INC (CIK 0000803027),,EX-10(H) AGREEMENT,10-Q,EX-10.H,https://www.sec.gov/Archives/edgar/data/803027/000095015203009600/l03481aexv10wh.txt,2003-11-12,2003-803027-0000950152-03-009600-l03481aexv10wh.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-03-001916,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,CASUALTY EXCESS OF LOSS REINSURANCE CONTRACT,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/909109/000089322003001916/w91619exv10w5.htm,2003-11-13,2003-909109-0000893220-03-001916-w91619exv10w5.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0000950159-03-000292,910110,PENN AMERICA GROUP INC (CIK 0000910110),,EXHIBIT 10.14(IV),10-K,EX-10,https://www.sec.gov/Archives/edgar/data/910110/000095015903000292/exhibit10-14iv.txt,2003-03-31,2003-910110-0000950159-03-000292-exhibit10-14iv.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-03-000638,1051628,ANNUITY & LIFE RE HOLDINGS LTD (CIK 0001051628),,RETROCESSION AGREEMENT LROOOO2A00,10-K,EX-10.46,https://www.sec.gov/Archives/edgar/data/1051628/000089322003000638/w85495exv10w46.txt,2003-04-16,2003-1051628-0000893220-03-000638-w85495exv10w46.txt,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000893220-03-001916,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,PROPERTY EXCESS OF LOSS AGREEMENT,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/909109/000089322003001916/w91619exv10w4.htm,2003-11-13,2003-909109-0000893220-03-001916-w91619exv10w4.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000950123-03-012605,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,RIC QUOTA SHARE REINSURANCE AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/775368/000095012303012605/y91281exv10w2.txt,2003-11-13,2003-775368-0000950123-03-012605-y91281exv10w2.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950131-03-002940,800082,ARGONAUT GROUP INC (CIK 0000800082),,"SUBSCRIPTION AGREEMENT, DATED AS OF MARCH 12, 2003",10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/800082/000095013103002940/dex102.txt,2003-05-15,2003-800082-0000950131-03-002940-dex102.txt,gpt-4o-mini,No,NA,NA,NA,NA
0000950134-03-004451,894353,MIDWEST MEDICAL INSURANCE HOLDING CO (CIK 0000894353),,EX-10.D HEALTHCARE LIABILITY EXCESS,10-K,EX-10.D,https://www.sec.gov/Archives/edgar/data/894353/000095013403004451/c75473exv10wd.txt,2003-03-25,2003-894353-0000950134-03-004451-c75473exv10wd.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Health
0000898430-03-002251,1013609,SCPIE HOLDINGS INC (CIK 0001013609),,MEDICAL MALPRACTICE SHORTFALL EXCESS OF LOSS REINSURANCE AGREEMENT,10-K,EX-10.65,https://www.sec.gov/Archives/edgar/data/1013609/000089843003002251/dex1065.htm,2003-03-31,2003-1013609-0000898430-03-002251-dex1065.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000898430-03-002251,1013609,SCPIE HOLDINGS INC (CIK 0001013609),,FIRST- FOURTH EXCESS OF LOSS REINSURANCE AGREEMENT,10-K,EX-10.66,https://www.sec.gov/Archives/edgar/data/1013609/000089843003002251/dex1066.htm,2003-03-31,2003-1013609-0000898430-03-002251-dex1066.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000950123-03-003615,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,100% QUOTA SHARE RETROCESSION AGREEMENT,10-K,EX-10.55,https://www.sec.gov/Archives/edgar/data/1171500/000095012303003615/y84608kexv10w55.txt,2003-03-31,2003-1171500-0000950123-03-003615-y84608kexv10w55.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-03-012605,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,RIC ADMINSTRATIVE SERVICES AGREEMENT,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/775368/000095012303012605/y91281exv10w4.txt,2003-11-13,2003-775368-0000950123-03-012605-y91281exv10w4.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000927016-03-001434,944695,ALLMERICA FINANCIAL CORP (THG) (CIK 0000944695),THG,ASSET TRANSFER AND ACQUISITION AGREEMENT,10-K,EX-10.54,https://www.sec.gov/Archives/edgar/data/944695/000092701603001434/dex1054.txt,2003-03-27,2003-944695-0000927016-03-001434-dex1054.txt,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001169232-03-002363,1010247,FPIC INSURANCE GROUP INC (CIK 0001010247),,MEDICAL MALPRACTICE LITY EXCESS OF LSS REIN  AGMT,10-K,EX-10.TT,https://www.sec.gov/Archives/edgar/data/1010247/000116923203002363/d54670_ex10tt.htm,2003-03-28,2003-1010247-0001169232-03-002363-d54670_ex10tt.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001116502-03-001940,1069996,21ST CENTURY HOLDING CO (CIK 0001069996),FNHC,"ADDENDUM NO. 1 DATED AUGUST 8, 2002",10-K/A,EX-10.27,https://www.sec.gov/Archives/edgar/data/1069996/000111650203001940/exhibit1027.txt,2003-10-24,2003-1069996-0001116502-03-001940-exhibit1027.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-03-009385,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,CONTENTS TO ADMINISTRATIVE SERVICES AGREEMENT,10-Q,EX-10.13,https://www.sec.gov/Archives/edgar/data/775368/000095012303009385/y88779exv10w13.txt,2003-08-13,2003-775368-0000950123-03-009385-y88779exv10w13.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-03-009385,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,CONTENTS TO ADMINISTRATIVE SERVICES AGREEMENT,10-Q,EX-10.17,https://www.sec.gov/Archives/edgar/data/775368/000095012303009385/y88779exv10w17.txt,2003-08-13,2003-775368-0000950123-03-009385-y88779exv10w17.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-03-009385,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,CONTENTS TO ADMINISTRATIVE SERVICES AGREEMENT,10-Q,EX-10.15,https://www.sec.gov/Archives/edgar/data/775368/000095012303009385/y88779exv10w15.txt,2003-08-13,2003-775368-0000950123-03-009385-y88779exv10w15.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-03-009385,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,CONTENTS TO ADMINISTRATIVE SERVICES AGREEMENT,10-Q,EX-10.11,https://www.sec.gov/Archives/edgar/data/775368/000095012303009385/y88779exv10w11.txt,2003-08-13,2003-775368-0000950123-03-009385-y88779exv10w11.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-03-009385,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,ASSIGNMENT OF REINSURANCE RECOVERABLES,10-Q,EX-10.20,https://www.sec.gov/Archives/edgar/data/775368/000095012303009385/y88779exv10w20.txt,2003-08-13,2003-775368-0000950123-03-009385-y88779exv10w20.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-03-009385,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,STOCK PURCHASE AGREEMENT,10-Q,EX-10.44,https://www.sec.gov/Archives/edgar/data/775368/000095012303009385/y88779exv10w44.txt,2003-08-13,2003-775368-0000950123-03-009385-y88779exv10w44.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-03-009385,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,STOCK PURCHASE AGREEMENT,10-Q,EX-10.42,https://www.sec.gov/Archives/edgar/data/775368/000095012303009385/y88779exv10w42.txt,2003-08-13,2003-775368-0000950123-03-009385-y88779exv10w42.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001116502-03-001940,1069996,21ST CENTURY HOLDING CO (CIK 0001069996),FNHC,"ADDENDUM NO. 1 DATED AUGUST 22, 2002",10-K/A,EX-10.25,https://www.sec.gov/Archives/edgar/data/1069996/000111650203001940/exhibit1025.txt,2003-10-24,2003-1069996-0001116502-03-001940-exhibit1025.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-03-038705,913144,"RENAISSANCERE HOLDINGS LTD (RNR, RNR-PF, RNR-PG) (CIK 0000913144)",RNR,"AMENDED AND RESTATED CREDIT AGREEMENT DATED AS OF AUGUST 8, 2003",10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/913144/000119312503038705/dex105.txt,2003-08-14,2003-913144-0001193125-03-038705-dex105.txt,gpt-4o-mini,No,NA,NA,NA,NA
0000950136-03-000745,913144,"RENAISSANCERE HOLDINGS LTD (RNR, RNR-PF, RNR-PG) (CIK 0000913144)",RNR,REIMBURSEMENT AGREEMENT,10-K,EX-10.37,https://www.sec.gov/Archives/edgar/data/913144/000095013603000745/file011.txt,2003-03-31,2003-913144-0000950136-03-000745-file011.txt,gpt-4o-mini,Yes,NA,NA,NA,NA
0000893220-03-001916,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,EXCESS OF LOSS AGREEMENT OF REINSURANCE NO. 9034,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/909109/000089322003001916/w91619exv10w2.htm,2003-11-13,2003-909109-0000893220-03-001916-w91619exv10w2.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001125282-03-002350,1091748,"PXRE GROUP LTD (ARGD, ARGO-PA) (CIK 0001091748)",ARGD,AMENDED SHARE RETROCESSIONAL AGREEMENT,10-K,EX-10.3,https://www.sec.gov/Archives/edgar/data/1091748/000112528203002350/b323566ex_10-3.txt,2003-03-21,2003-1091748-0001125282-03-002350-b323566ex_10-3.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950128-03-000576,922621,ERIE INDEMNITY CO (ERIE) (CIK 0000922621),ERIE,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/922621/000095012803000576/j0030501exv10w1.htm,2003-04-24,2003-922621-0000950128-03-000576-j0030501exv10w1.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001047469-03-010852,1039828,"AMERICAN EQUITY INVESTMENT LIFE HOLDING CO (ANG-PA, ANG-PB) (CIK 0001039828)",ANG.PB,EXHIBIT 10.11,10-K,EX-10.11,https://www.sec.gov/Archives/edgar/data/1039828/000104746903010852/a2105649zex-10_11.txt,2003-03-28,2003-1039828-0001047469-03-010852-a2105649zex-10_11.txt,gpt-4o-mini,No,Life,Treaty,Proportional,Life
0001047469-03-027762,1039828,"AMERICAN EQUITY INVESTMENT LIFE HOLDING CO (ANG-PA, ANG-PB) (CIK 0001039828)",ANG.PB,EX-10.12,10-Q,EX-10.12,https://www.sec.gov/Archives/edgar/data/1039828/000104746903027762/a2116314zex-10_12.htm,2003-08-14,2003-1039828-0001047469-03-027762-a2116314zex-10_12.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
