accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0001193125-08-237008,1401521,UNITED INSURANCE HOLDINGS CORP. (ACIC) (CIK 0001401521),ACIC,FORM OF REINSURANCE PREMIUM PROTECTION AGMT,10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/1401521/000119312508237008/dex107.htm,2008-11-14,2008-1401521-0001193125-08-237008-dex107.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-08-002262,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,"PROPERTY FIFTH PER RISK EXCESS OF LOSS REINSURANCE AGREEMENT EFFECTIVE JANUARY 1, 2008 - 50% SHARE WITH ARCH REINSURANCE COMPANY",10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/909109/000089322008002262/w64766exv10w5.htm,2008-08-05,2008-909109-0000893220-08-002262-w64766exv10w5.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0000893220-08-002262,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,"PROPERTY FOURTH PER RISK EXCESS OF LOSS REINSURANCE AGREEMENT EFFECTIVE JANUARY 1, 2008 - 25% PLACEMENT VIA WILLIS RE INC",10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/909109/000089322008002262/w64766exv10w4.htm,2008-08-05,2008-909109-0000893220-08-002262-w64766exv10w4.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-08-002262,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,"CASUALTY (CLASH) EXCESS OF LOSS CONTRACT EFFECTIVE JANUARY 1, 2008",10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/909109/000089322008002262/w64766exv10w2.htm,2008-08-05,2008-909109-0000893220-08-002262-w64766exv10w2.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0000893220-08-002262,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,"CASUALTY EXCESS OF LOSS REINSURANCE CONTRACT EFFECTIVE JANUARY 1, 2008",10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/909109/000089322008002262/w64766exv10w1.htm,2008-08-05,2008-909109-0000893220-08-002262-w64766exv10w1.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001193125-08-237008,1401521,UNITED INSURANCE HOLDINGS CORP. (ACIC) (CIK 0001401521),ACIC,FORM OF NON-CATASTROPHE REINSURANCE AGMT,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1401521/000119312508237008/dex106.htm,2008-11-14,2008-1401521-0001193125-08-237008-dex106.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Multi-line
0000893220-08-002944,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/909109/000089322008002944/w71474exv10w3.htm,2008-11-10,2008-909109-0000893220-08-002944-w71474exv10w3.htm,gpt-4o-mini,Yes,Non-Life,Facultative,Proportional,Property
0000921895-08-000726,1009667,AMCOMP INC /FL (CIK 0001009667),,,10-K,EX-10.54,https://www.sec.gov/Archives/edgar/data/1009667/000092189508000726/ex1054to10k03581_12312007.htm,2008-03-06,2008-1009667-0000921895-08-000726-ex1054to10k03581_12312007.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0000921895-08-000726,1009667,AMCOMP INC /FL (CIK 0001009667),,,10-K,EX-10.53,https://www.sec.gov/Archives/edgar/data/1009667/000092189508000726/ex1053to10k03581_12312007.htm,2008-03-06,2008-1009667-0000921895-08-000726-ex1053to10k03581_12312007.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0000950123-08-007814,1064122,SCOTTISH RE GROUP LTD (CIK 0001064122),,EX-10.70: LETTER OF INTENT,10-K,EX-10.70,https://www.sec.gov/Archives/edgar/data/1064122/000095012308007814/y62727exv10w70.htm,2008-07-11,2008-1064122-0000950123-08-007814-y62727exv10w70.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-08-069341,786344,GAINSCO INC (CIK 0000786344),,100% QUOTA SHARE  REINSURANCE AGREEMENT,10-K,EX-10.31,https://www.sec.gov/Archives/edgar/data/786344/000119312508069341/dex1031.htm,2008-03-28,2008-786344-0001193125-08-069341-dex1031.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950159-08-000407,701221,CIGNA CORP (CIK 0000701221),,EXHIBIT 10.23,10-K,EX-10.23,https://www.sec.gov/Archives/edgar/data/701221/000095015908000407/ex10-23.htm,2008-02-29,2008-701221-0000950159-08-000407-ex10-23.htm,gpt-4o-mini,Yes,Life,Treaty,Non-Proportional,Life
0000893220-08-002944,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/909109/000089322008002944/w71474exv10w2.htm,2008-11-10,2008-909109-0000893220-08-002944-w71474exv10w2.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-08-002944,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/909109/000089322008002944/w71474exv10w1.htm,2008-11-10,2008-909109-0000893220-08-002944-w71474exv10w1.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000950123-08-007814,1064122,SCOTTISH RE GROUP LTD (CIK 0001064122),,EX-10.67: SECOND AMENDED AND RESTATED FORBEARANCE AGREEMENT,10-K,EX-10.67,https://www.sec.gov/Archives/edgar/data/1064122/000095012308007814/y62727exv10w67.htm,2008-07-11,2008-1064122-0000950123-08-007814-y62727exv10w67.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000356130-08-000031,356130,EMC INSURANCE GROUP INC (CIK 0000356130),,QUOTA SHARE AGREEMENT,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/356130/000035613008000031/exh10x2.htm,2008-03-14,2008-356130-0000356130-08-000031-exh10x2.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950123-08-002992,1289592,"Tower Group, Inc. (CIK 0001289592)",,EX-10.60: PROPERTY CATASTROPHE REINSURANCE AGREEMENT,10-K,EX-10.60,https://www.sec.gov/Archives/edgar/data/1289592/000095012308002992/y50172exv10w60.htm,2008-03-14,2008-1289592-0000950123-08-002992-y50172exv10w60.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-08-187752,1400810,"Homeowners Choice, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,MULTI-YEAR EXCESS CATASTROPHE REINSURANCE CONTRACT,10-Q,EX-10.15,https://www.sec.gov/Archives/edgar/data/1400810/000119312508187752/dex1015.htm,2008-08-29,2008-1400810-0001193125-08-187752-dex1015.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001047469-08-001929,315293,AON CORP (AON) (CIK 0000315293),AON,EX-10.20,10-K,EX-10.20,https://www.sec.gov/Archives/edgar/data/315293/000104746908001929/a2182853zex-10_20.htm,2008-02-28,2008-315293-0001047469-08-001929-a2182853zex-10_20.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000893220-08-002262,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,"TERRORISM CATASTROPHE EXCESS OF LOSS REINSURANCE CONTRACT - 20% SHARE WITH VALIDUS REINSURANCE, LTD. EFFECTIVE MARCH 1, 2008",10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/909109/000089322008002262/w64766exv10w6.htm,2008-08-05,2008-909109-0000893220-08-002262-w64766exv10w6.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-08-056937,874977,State Auto Financial CORP (CIK 0000874977),,PROPERTY CATASTROPHE OVERLYING EXCESS OF LOSS REINSURANCE CONTRACT,10-K,EX-10.34,https://www.sec.gov/Archives/edgar/data/874977/000119312508056937/dex1034.htm,2008-03-14,2008-874977-0001193125-08-056937-dex1034.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-08-058007,1282543,AFFIRMATIVE INSURANCE HOLDINGS INC (CIK 0001282543),,"ADDENDUM NO 1 EFFECTIVE APRIL 1, 2007 TO THE INTERESTS AND LIABILITIES AGREEMENT",10-K,EX-10.19,https://www.sec.gov/Archives/edgar/data/1282543/000119312508058007/dex1019.htm,2008-03-17,2008-1282543-0001193125-08-058007-dex1019.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0001104659-08-031322,947484,"ARCH CAPITAL GROUP LTD. (ACGL, ACGLN, ACGLO) (CIK 0000947484)",ACGL,EX-10,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/947484/000110465908031322/a08-11789_1ex10.htm,2008-05-08,2008-947484-0001104659-08-031322-a08-11789_1ex10.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-08-003610,1360537,"CastlePoint Holdings, Ltd. (CIK 0001360537)",,EX-10.39: AGGREGATE EXCESS OF LOSS REINSURANCE AGREEMENT,10-K,EX-10.39,https://www.sec.gov/Archives/edgar/data/1360537/000095012308003610/y52467exv10w39.htm,2008-03-31,2008-1360537-0000950123-08-003610-y52467exv10w39.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000950123-08-002992,1289592,"Tower Group, Inc. (CIK 0001289592)",,EX-10.57: AGGREGATE EXCESS OF LOSS REINSURANCE AGREEMENT,10-K,EX-10.57,https://www.sec.gov/Archives/edgar/data/1289592/000095012308002992/y50172exv10w57.htm,2008-03-14,2008-1289592-0000950123-08-002992-y50172exv10w57.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000950123-08-003610,1360537,"CastlePoint Holdings, Ltd. (CIK 0001360537)",,EX-10.38: AGGREGATE EXCESS OF LOSS REINSURANCE AGREEMENT,10-K,EX-10.38,https://www.sec.gov/Archives/edgar/data/1360537/000095012308003610/y52467exv10w38.htm,2008-03-31,2008-1360537-0000950123-08-003610-y52467exv10w38.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000950123-08-002992,1289592,"Tower Group, Inc. (CIK 0001289592)",,EX-10.58: AGGREGATE EXCESS OF LOSS REINSURANCE AGREEMENT,10-K,EX-10.58,https://www.sec.gov/Archives/edgar/data/1289592/000095012308002992/y50172exv10w58.htm,2008-03-14,2008-1289592-0000950123-08-002992-y50172exv10w58.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001171500-08-000004,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,EXCESS OF LOSS RETRO AGREEMENT,10-K,EX-10.81,https://www.sec.gov/Archives/edgar/data/1171500/000117150008000004/exhibit10_81.htm,2008-02-29,2008-1171500-0001171500-08-000004-exhibit10_81.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001193125-08-224959,814585,MBIA INC (MBI) (CIK 0000814585),MBI,"REINSURANCE AGREEMENT, DATED AS OF SEPTEMBER 30, 2008",10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/814585/000119312508224959/dex101.htm,2008-11-05,2008-814585-0001193125-08-224959-dex101.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001171500-08-000017,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,EXCESS OF LOSS RETROCESSION AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1171500/000117150008000017/retrocessionagreement_sep08.htm,2008-10-30,2008-1171500-0001171500-08-000017-retrocessionagreement_sep08.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001104659-08-064786,109261,ZENITH NATIONAL INSURANCE CORP (CIK 0000109261),,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/109261/000110465908064786/a08-21347_1ex10d1.htm,2008-10-20,2008-109261-0001104659-08-064786-a08-21347_1ex10d1.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001193125-08-037458,5513,"Unum Group (UNM, UNMA) (CIK 0000005513)",UNM,CREDIT AGREEMENT,10-K,EX-10.40,https://www.sec.gov/Archives/edgar/data/5513/000119312508037458/dex1040.htm,2008-02-25,2008-5513-0001193125-08-037458-dex1040.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000356130-08-000031,356130,EMC INSURANCE GROUP INC (CIK 0000356130),,POOLING AGREEMENT,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/356130/000035613008000031/exh10x1.htm,2008-03-14,2008-356130-0000356130-08-000031-exh10x1.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950137-08-014003,53669,JOHNSON CONTROLS INC (CIK 0000053669),,EX-10(EE),10-K,EX-10.EE,https://www.sec.gov/Archives/edgar/data/53669/000095013708014003/c47446exv10wee.htm,2008-11-25,2008-53669-0000950137-08-014003-c47446exv10wee.htm,gpt-4o-mini,No,Life,NA,NA,Life
0001193125-08-045220,823533,UNION SECURITY INSURANCE CO (CIK 0000823533),,ADJUSTMENT TO ASSET PURCHASE AND ASSUMPTION REINSURANCE AGREEMENT,10-K,EX-10.2,https://www.sec.gov/Archives/edgar/data/823533/000119312508045220/dex102.htm,2008-03-03,2008-823533-0001193125-08-045220-dex102.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001362310-08-008196,1294632,IASIS Healthcare LLC (CIK 0001294632),,EXHIBIT 10.10,10-K,EX-10.10,https://www.sec.gov/Archives/edgar/data/1294632/000136231008008196/c78158exv10w10.htm,2008-12-12,2008-1294632-0001362310-08-008196-c78158exv10w10.htm,gpt-4o-mini,Yes,Life,Treaty,Non-Proportional,Health
0001193125-08-056937,874977,State Auto Financial CORP (CIK 0000874977),,REINSURANCE POOLING AGREEMENT AMENDED AND RESTATED,10-K,EX-10.38,https://www.sec.gov/Archives/edgar/data/874977/000119312508056937/dex1038.htm,2008-03-14,2008-874977-0001193125-08-056937-dex1038.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950124-08-001620,934749,MEADOW VALLEY CORP (CIK 0000934749),,EX-10.38,10-K,EX-10.38,https://www.sec.gov/Archives/edgar/data/934749/000095012408001620/p75169exv10w38.htm,2008-03-31,2008-934749-0000950124-08-001620-p75169exv10w38.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0001045829-08-000022,1045829,VANGUARD HEALTH SYSTEMS INC (CIK 0001045829),,,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1045829/000104582908000022/exhibit10_1.htm,2008-11-12,2008-1045829-0001045829-08-000022-exhibit10_1.htm,gpt-4o-mini,Yes,Life,Treaty,Non-Proportional,Health
0001045829-08-000017,1045829,VANGUARD HEALTH SYSTEMS INC (CIK 0001045829),,,10-K,EX-10.70,https://www.sec.gov/Archives/edgar/data/1045829/000104582908000017/exhibit10_70.htm,2008-09-23,2008-1045829-0001045829-08-000017-exhibit10_70.htm,gpt-4o-mini,Yes,Life,Treaty,Non-Proportional,Health
0001104659-08-013850,1165880,MONTPELIER RE HOLDINGS LTD (CIK 0001165880),,EX-10.32,10-K,EX-10.32,https://www.sec.gov/Archives/edgar/data/1165880/000110465908013850/a08-5582_1ex10d32.htm,2008-02-28,2008-1165880-0001104659-08-013850-a08-5582_1ex10d32.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-08-042242,896159,ACE LTD (CB) (CIK 0000896159),CB,AMENDED AND RESTATED CREDIT AGREEMENT,10-K,EX-10.13,https://www.sec.gov/Archives/edgar/data/896159/000119312508042242/dex1013.htm,2008-02-29,2008-896159-0001193125-08-042242-dex1013.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001047469-08-013171,1048268,INTEGRATED ELECTRICAL SERVICES INC (IESC) (CIK 0001048268),IESC,EXHIBIT 10.14,10-K,EX-10.14,https://www.sec.gov/Archives/edgar/data/1048268/000104746908013171/a2188873zex-10_14.htm,2008-12-15,2008-1048268-0001047469-08-013171-a2188873zex-10_14.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-08-237008,1401521,UNITED INSURANCE HOLDINGS CORP. (ACIC) (CIK 0001401521),ACIC,FORM FHCF CATASTROPHE REINSURANCE AGMT,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1401521/000119312508237008/dex105.htm,2008-11-14,2008-1401521-0001193125-08-237008-dex105.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000950123-08-007814,1064122,SCOTTISH RE GROUP LTD (CIK 0001064122),,EX-10.68: FORBEARANCE AGREEMENT,10-K,EX-10.68,https://www.sec.gov/Archives/edgar/data/1064122/000095012308007814/y62727exv10w68.htm,2008-07-11,2008-1064122-0000950123-08-007814-y62727exv10w68.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-08-233756,1400810,"Homeowners Choice, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,REIMBURSEMENT CONTRACT,10-Q,EX-10.20,https://www.sec.gov/Archives/edgar/data/1400810/000119312508233756/dex1020.htm,2008-11-12,2008-1400810-0001193125-08-233756-dex1020.htm,gpt-4o-mini,No,Non-Life,Treaty,Non-Proportional,Property
0000950153-08-000585,929887,APOLLO GROUP INC (CIK 0000929887),,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/929887/000095015308000585/p75104exv10w3.htm,2008-03-27,2008-929887-0000950153-08-000585-p75104exv10w3.htm,gpt-4o-mini,No,Non-Life,Facultative,NA,Casualty
0000930413-08-001742,1358164,Security Capital Assurance Ltd (CIK 0001358164),,,10-K,EX-10.26,https://www.sec.gov/Archives/edgar/data/1358164/000093041308001742/c52677_ex10-26.htm,2008-03-17,2008-1358164-0000930413-08-001742-c52677_ex10-26.htm,gpt-4o-mini,Yes,Non-Life,Facultative,Proportional,Specialty
0000950134-08-006501,1124827,UTi WORLDWIDE INC (CIK 0001124827),,EXHIBIT 10.42,10-K,EX-10.42,https://www.sec.gov/Archives/edgar/data/1124827/000095013408006501/a39793exv10w42.htm,2008-04-14,2008-1124827-0000950134-08-006501-a39793exv10w42.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950144-08-001518,914208,Invesco Ltd. (IVZ) (CIK 0000914208),IVZ,EX-10.1 AMENDED AND RESTATED FIVE YEAR CREDIT AGREEMENT,10-K,EX-10.1,https://www.sec.gov/Archives/edgar/data/914208/000095014408001518/g11915exv10w1.htm,2008-02-29,2008-914208-0000950144-08-001518-g11915exv10w1.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001047469-08-002842,352736,ALLSTATE LIFE INSURANCE CO (CIK 0000352736),,EXHIBIT 10.1,10-K,EX-10.1,https://www.sec.gov/Archives/edgar/data/352736/000104746908002842/a2183476zex-10_1.txt,2008-03-17,2008-352736-0001047469-08-002842-a2183476zex-10_1.txt,gpt-4o-mini,No,Life,NA,NA,Life
0001047469-08-003679,1359555,ICO Global Communications (Holdings) LTD (CIK 0001359555),,EXHIBIT 10.41,10-K,EX-10.41,https://www.sec.gov/Archives/edgar/data/1359555/000104746908003679/a2183600zex-10_41.htm,2008-03-28,2008-1359555-0001047469-08-003679-a2183600zex-10_41.htm,gpt-4o-mini,No,Non-Life,Facultative,Non-Proportional,Specialty
0000950144-08-002428,8177,ATLANTIC AMERICAN CORP (AAME) (CIK 0000008177),AAME,EX-10.09 STOCK PURCHASE AGREEMENT,10-K,EX-10.09,https://www.sec.gov/Archives/edgar/data/8177/000095014408002428/g12502exv10w09.htm,2008-03-31,2008-8177-0000950144-08-002428-g12502exv10w09.htm,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0000950134-08-006501,1124827,UTi WORLDWIDE INC (CIK 0001124827),,EXHIBIT 10.40,10-K,EX-10.40,https://www.sec.gov/Archives/edgar/data/1124827/000095013408006501/a39793exv10w40.htm,2008-04-14,2008-1124827-0000950134-08-006501-a39793exv10w40.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001047469-08-007095,1063561,PROSPECT MEDICAL HOLDINGS INC (CIK 0001063561),,EXHIBIT 10.53,10-K,EX-10.53,https://www.sec.gov/Archives/edgar/data/1063561/000104746908007095/a2184985zex-10_53.htm,2008-06-02,2008-1063561-0001047469-08-007095-a2184985zex-10_53.htm,gpt-4o-mini,No,Life,NA,NA,Health
0001047469-08-002952,1035185,GEVITY HR INC (CIK 0001035185),,EXHIBIT 10.31,10-K,EX-10.31,https://www.sec.gov/Archives/edgar/data/1035185/000104746908002952/a2183735zex-10_31.htm,2008-03-17,2008-1035185-0001047469-08-002952-a2183735zex-10_31.htm,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0001193125-08-056937,874977,State Auto Financial CORP (CIK 0000874977),,ENDORSEMENT NO.1 TO PROP.CATASTROPHE OVERLYING EXCESS OF LOSS REINSURANCE CONTR.,10-K,EX-10.35,https://www.sec.gov/Archives/edgar/data/874977/000119312508056937/dex1035.htm,2008-03-14,2008-874977-0001193125-08-056937-dex1035.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001104659-08-032474,1048268,INTEGRATED ELECTRICAL SERVICES INC (IESC) (CIK 0001048268),IESC,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1048268/000110465908032474/a08-14003_1ex10d3.htm,2008-05-12,2008-1048268-0001104659-08-032474-a08-14003_1ex10d3.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001047469-08-001929,315293,AON CORP (AON) (CIK 0000315293),AON,EX-10.48,10-K,EX-10.48,https://www.sec.gov/Archives/edgar/data/315293/000104746908001929/a2182853zex-10_48.htm,2008-02-28,2008-315293-0001047469-08-001929-a2182853zex-10_48.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950123-08-003610,1360537,"CastlePoint Holdings, Ltd. (CIK 0001360537)",,EX-10.24: PROGRAM MANAGEMENT AGREEMENT,10-K,EX-10.24,https://www.sec.gov/Archives/edgar/data/1360537/000095012308003610/y52467exv10w24.htm,2008-03-31,2008-1360537-0000950123-08-003610-y52467exv10w24.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0000892569-08-000330,1179929,MOLINA HEALTHCARE INC (MOH) (CIK 0001179929),MOH,EXHIBIT 10.25.1,10-K,EX-10.25.1,https://www.sec.gov/Archives/edgar/data/1179929/000089256908000330/a38671exv10w25w1.htm,2008-03-17,2008-1179929-0000892569-08-000330-a38671exv10w25w1.htm,gpt-4o-mini,No,Life,NA,NA,Health
0000950123-08-002992,1289592,"Tower Group, Inc. (CIK 0001289592)",,EX-10.54: AMENDMENT NO. 2 TO AMENDED AND RESTATED BROKERAGE BUSINESS QUOTA,10-K,EX-10.54,https://www.sec.gov/Archives/edgar/data/1289592/000095012308002992/y50172exv10w54.htm,2008-03-14,2008-1289592-0000950123-08-002992-y50172exv10w54.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
