accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0001346922-15-000008,1346922,Homeowners of America Holding Corp (CIK 0001346922),,EXHIBIT 10-37,10-K,EX-10.37,https://www.sec.gov/Archives/edgar/data/1346922/000134692215000008/ex_10-37.htm,2015-03-27,2015-1346922-0001346922-15-000008-ex_10-37.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001140361-15-040238,1069996,FEDERATED NATIONAL HOLDING CO (CIK 0001069996),FNHC,EXHIBIT 10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1069996/000114036115040238/ex10_4.htm,2015-11-09,2015-1069996-0001140361-15-040238-ex10_4.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001535929-15-000045,1535929,"Voya Financial, Inc. (VOYA, VOYA-PB) (CIK 0001535929)",VOYA,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1535929/000153592915000045/voya2015q310-qex101.htm,2015-11-06,2015-1535929-0001535929-15-000045-voya2015q310-qex101.htm,gpt-4o-mini,Yes,Life,Treaty,Non-Proportional,Life
0001140361-15-040238,1069996,FEDERATED NATIONAL HOLDING CO (CIK 0001069996),FNHC,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1069996/000114036115040238/ex10_3.htm,2015-11-09,2015-1069996-0001140361-15-040238-ex10_3.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0001140361-15-040238,1069996,FEDERATED NATIONAL HOLDING CO (CIK 0001069996),FNHC,EXHIBIT 10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1069996/000114036115040238/ex10_5.htm,2015-11-09,2015-1069996-0001140361-15-040238-ex10_5.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001346922-15-000008,1346922,Homeowners of America Holding Corp (CIK 0001346922),,EXHIBIT 10-43,10-K,EX-10.43,https://www.sec.gov/Archives/edgar/data/1346922/000134692215000008/ex_10-43.htm,2015-03-27,2015-1346922-0001346922-15-000008-ex_10-43.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001140361-15-040238,1069996,FEDERATED NATIONAL HOLDING CO (CIK 0001069996),FNHC,EXHIBIT 10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1069996/000114036115040238/ex10_6.htm,2015-11-09,2015-1069996-0001140361-15-040238-ex10_6.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0001140361-15-040238,1069996,FEDERATED NATIONAL HOLDING CO (CIK 0001069996),FNHC,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1069996/000114036115040238/ex10_1.htm,2015-11-09,2015-1069996-0001140361-15-040238-ex10_1.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001140361-15-040238,1069996,FEDERATED NATIONAL HOLDING CO (CIK 0001069996),FNHC,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1069996/000114036115040238/ex10_2.htm,2015-11-09,2015-1069996-0001140361-15-040238-ex10_2.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-15-276710,1630805,"Babcock & Wilcox Enterprises, Inc. (BW, BWNB, BWSN, BW-PA) (CIK 0001630805)",BW,EX-10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1630805/000119312515276710/d43214dex106.htm,2015-08-04,2015-1630805-0001193125-15-276710-d43214dex106.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-15-278760,1486957,"BWX Technologies, Inc. (BWXT) (CIK 0001486957)",BWXT,EX-10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1486957/000119312515278760/d25972dex106.htm,2015-08-05,2015-1486957-0001193125-15-278760-d25972dex106.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001104659-15-076546,355429,PROTECTIVE LIFE CORP (CIK 0000355429),,EX-10,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/355429/000110465915076546/a15-17813_1ex10.htm,2015-11-06,2015-355429-0001104659-15-076546-a15-17813_1ex10.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001104659-15-077527,310826,PROTECTIVE LIFE INSURANCE CO (CIK 0000310826),,EX-10,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/310826/000110465915077527/a15-17973_1ex10.htm,2015-11-10,2015-310826-0001104659-15-077527-a15-17973_1ex10.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-15-069873,1018979,AMERISAFE INC (AMSF) (CIK 0001018979),AMSF,EX-10.31,10-K,EX-10.31,https://www.sec.gov/Archives/edgar/data/1018979/000119312515069873/d838456dex1031.htm,2015-02-27,2015-1018979-0001193125-15-069873-d838456dex1031.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001193125-15-181894,1363829,"Enstar Group LTD (ESGR, ESGRO, ESGRP) (CIK 0001363829)",ESGR,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1363829/000119312515181894/d912345dex101.htm,2015-05-11,2015-1363829-0001193125-15-181894-d912345dex101.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-15-069873,1018979,AMERISAFE INC (AMSF) (CIK 0001018979),AMSF,EX-10.30,10-K,EX-10.30,https://www.sec.gov/Archives/edgar/data/1018979/000119312515069873/d838456dex1030.htm,2015-02-27,2015-1018979-0001193125-15-069873-d838456dex1030.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001564590-15-004441,1282543,AFFIRMATIVE INSURANCE HOLDINGS INC (CIK 0001282543),,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1282543/000156459015004441/affm-ex103_20150331234.htm,2015-05-15,2015-1282543-0001564590-15-004441-affm-ex103_20150331234.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0001140361-15-018682,1069996,FEDERATED NATIONAL HOLDING CO (CIK 0001069996),FNHC,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1069996/000114036115018682/ex10_1.htm,2015-05-11,2015-1069996-0001140361-15-018682-ex10_1.htm,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0001564590-15-004441,1282543,AFFIRMATIVE INSURANCE HOLDINGS INC (CIK 0001282543),,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1282543/000156459015004441/affm-ex102_20150331235.htm,2015-05-15,2015-1282543-0001564590-15-004441-affm-ex102_20150331235.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001564590-15-002289,1282543,AFFIRMATIVE INSURANCE HOLDINGS INC (CIK 0001282543),,EX-10.32,10-K,EX-10.32,https://www.sec.gov/Archives/edgar/data/1282543/000156459015002289/affm-ex1032_20141231967.htm,2015-03-31,2015-1282543-0001564590-15-002289-affm-ex1032_20141231967.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0001564590-15-002289,1282543,AFFIRMATIVE INSURANCE HOLDINGS INC (CIK 0001282543),,EX-10.25,10-K,EX-10.25,https://www.sec.gov/Archives/edgar/data/1282543/000156459015002289/affm-ex1025_20141231631.htm,2015-03-31,2015-1282543-0001564590-15-002289-affm-ex1025_20141231631.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950123-15-003237,793547,NAVIGATORS GROUP INC (CIK 0000793547),,EX-10.17,10-K,EX-10.17,https://www.sec.gov/Archives/edgar/data/793547/000095012315003237/d846003dex1017.htm,2015-02-17,2015-793547-0000950123-15-003237-d846003dex1017.htm,gpt-4o-mini,No,Non-Life,NA,NA,Multi-line
0000352736-15-000010,352736,ALLSTATE LIFE INSURANCE CO (CIK 0000352736),,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/352736/000035273615000010/exhibit101alic33115.htm,2015-05-07,2015-352736-0000352736-15-000010-exhibit101alic33115.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000875159-15-000011,875159,XL GROUP PLC (CIK 0000875159),,EXHIBIT 10.81,10-K,EX-10.81,https://www.sec.gov/Archives/edgar/data/875159/000087515915000011/xlgroup-12312014xex_1081.htm,2015-02-25,2015-875159-0000875159-15-000011-xlgroup-12312014xex_1081.htm,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0001273813-15-000006,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EXHIBIT 10.44,10-K,EX-10.44,https://www.sec.gov/Archives/edgar/data/1273813/000127381315000006/ago-12312014x10kex1044.htm,2015-02-26,2015-1273813-0001273813-15-000006-ago-12312014x10kex1044.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-15-188939,1294632,IASIS Healthcare LLC (CIK 0001294632),,EX-10.9,10-K/A,EX-10.9,https://www.sec.gov/Archives/edgar/data/1294632/000119312515188939/d920839dex109.htm,2015-05-15,2015-1294632-0001193125-15-188939-d920839dex109.htm,gpt-4o-mini,Yes,Life,Treaty,Non-Proportional,Health
0001193125-15-409443,1294632,IASIS Healthcare LLC (CIK 0001294632),,EX-10.12,10-K,EX-10.12,https://www.sec.gov/Archives/edgar/data/1294632/000119312515409443/d20801dex1012.htm,2015-12-22,2015-1294632-0001193125-15-409443-d20801dex1012.htm,gpt-4o-mini,Yes,Life,Treaty,Non-Proportional,Health
0001104659-15-033762,1165880,MONTPELIER RE HOLDINGS LTD (CIK 0001165880),,EX-10.7,10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/1165880/000110465915033762/a15-7811_1ex10d7.htm,2015-05-04,2015-1165880-0001104659-15-033762-a15-7811_1ex10d7.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-15-073296,1363829,"Enstar Group LTD (ESGR, ESGRO, ESGRP) (CIK 0001363829)",ESGR,EX-10.31,10-K,EX-10.31,https://www.sec.gov/Archives/edgar/data/1363829/000119312515073296/d850838dex1031.htm,2015-03-02,2015-1363829-0001193125-15-073296-d850838dex1031.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001104659-15-033768,1582086,Blue Capital Reinsurance Holdings Ltd. (CIK 0001582086),,EX-10,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/1582086/000110465915033768/a15-7809_1ex10.htm,2015-05-04,2015-1582086-0001104659-15-033768-a15-7809_1ex10.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0000875159-15-000011,875159,XL GROUP PLC (CIK 0000875159),,EXHIBIT 10.50,10-K,EX-10.50,https://www.sec.gov/Archives/edgar/data/875159/000087515915000011/xlgroup-12312014xex_1050.htm,2015-02-25,2015-875159-0000875159-15-000011-xlgroup-12312014xex_1050.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001564590-15-004441,1282543,AFFIRMATIVE INSURANCE HOLDINGS INC (CIK 0001282543),,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1282543/000156459015004441/affm-ex101_20150331175.htm,2015-05-15,2015-1282543-0001564590-15-004441-affm-ex101_20150331175.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000875159-15-000011,875159,XL GROUP PLC (CIK 0000875159),,EXHIBIT 10.38,10-K,EX-10.38,https://www.sec.gov/Archives/edgar/data/875159/000087515915000011/xlgroup-12312014xex_1038.htm,2015-02-25,2015-875159-0000875159-15-000011-xlgroup-12312014xex_1038.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0000080661-15-000010,80661,PROGRESSIVE CORP/OH/ (PGR) (CIK 0000080661),PGR,EXHIBIT 10.1,10-K,EX-10.1,https://www.sec.gov/Archives/edgar/data/80661/000008066115000010/exhibit101123114.htm,2015-03-02,2015-80661-0000080661-15-000010-exhibit101123114.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001371285-15-000006,1371285,TRUPANION INC. (TRUP) (CIK 0001371285),TRUP,EXHIBIT 10.15,10-K,EX-10.15,https://www.sec.gov/Archives/edgar/data/1371285/000137128515000006/ex1015q42014.htm,2015-02-24,2015-1371285-0001371285-15-000006-ex1015q42014.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001576018-15-000018,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.1.1,10-K,EX-10.1.1,https://www.sec.gov/Archives/edgar/data/1576018/000157601815000018/exhibit1011.htm,2015-02-27,2015-1576018-0001576018-15-000018-exhibit1011.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001104659-15-013655,1165880,MONTPELIER RE HOLDINGS LTD (CIK 0001165880),,EX-10.58,10-K,EX-10.58,https://www.sec.gov/Archives/edgar/data/1165880/000110465915013655/a14-25663_1ex10d58.htm,2015-02-25,2015-1165880-0001104659-15-013655-a14-25663_1ex10d58.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000875159-15-000073,875159,XL GROUP PLC (CIK 0000875159),,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/875159/000087515915000073/exhibit-scemploymentletter.htm,2015-08-10,2015-875159-0000875159-15-000073-exhibit-scemploymentletter.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000875159-15-000011,875159,XL GROUP PLC (CIK 0000875159),,EXHIBIT 10.48,10-K,EX-10.48,https://www.sec.gov/Archives/edgar/data/875159/000087515915000011/xlgroup-12312014xex_1048.htm,2015-02-25,2015-875159-0000875159-15-000011-xlgroup-12312014xex_1048.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001104659-15-024704,1165880,MONTPELIER RE HOLDINGS LTD (CIK 0001165880),,EX-10.58,10-K/A,EX-10.58,https://www.sec.gov/Archives/edgar/data/1165880/000110465915024704/a14-25663_1ex10d58.htm,2015-03-31,2015-1165880-0001104659-15-024704-a14-25663_1ex10d58.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001371285-15-000006,1371285,TRUPANION INC. (TRUP) (CIK 0001371285),TRUP,EXHIBIT 10.14,10-K,EX-10.14,https://www.sec.gov/Archives/edgar/data/1371285/000137128515000006/ex1014q42014.htm,2015-02-24,2015-1371285-0001371285-15-000006-ex1014q42014.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Specialty
0001104659-15-054845,1582086,Blue Capital Reinsurance Holdings Ltd. (CIK 0001582086),,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1582086/000110465915054845/a15-12043_1ex10d1.htm,2015-07-30,2015-1582086-0001104659-15-054845-a15-12043_1ex10d1.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-15-272913,1018979,AMERISAFE INC (AMSF) (CIK 0001018979),AMSF,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1018979/000119312515272913/d943976dex101.htm,2015-07-31,2015-1018979-0001193125-15-272913-d943976dex101.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001193125-15-272913,1018979,AMERISAFE INC (AMSF) (CIK 0001018979),AMSF,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1018979/000119312515272913/d943976dex102.htm,2015-07-31,2015-1018979-0001193125-15-272913-d943976dex102.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001628280-15-008061,883237,"VIRTUS INVESTMENT PARTNERS, INC. (VRTS) (CIK 0000883237)",VRTS,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/883237/000162828015008061/ex-101.htm,2015-10-30,2015-883237-0001628280-15-008061-ex-101.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000875159-15-000073,875159,XL GROUP PLC (CIK 0000875159),,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/875159/000087515915000073/exhibit-xlsecondamendment_.htm,2015-08-10,2015-875159-0000875159-15-000073-exhibit-xlsecondamendment_.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000875159-15-000073,875159,XL GROUP PLC (CIK 0000875159),,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/875159/000087515915000073/exhibitsecondamendment_sec.htm,2015-08-10,2015-875159-0000875159-15-000073-exhibitsecondamendment_sec.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001609234-15-000020,1609234,"American Realty Capital Healthcare Trust III, Inc. (CIK 0001609234)",,EXHIBIT 10.17,10-Q,EX-10.17,https://www.sec.gov/Archives/edgar/data/1609234/000160923415000020/ex1017.htm,2015-11-12,2015-1609234-0001609234-15-000020-ex1017.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001140536-15-000003,1140536,WILLIS GROUP HOLDINGS PLC (WTW) (CIK 0001140536),WTW,EXHIBIT 10.69,10-K,EX-10.69,https://www.sec.gov/Archives/edgar/data/1140536/000114053615000003/exhibit1069-formoftrsuforj.htm,2015-02-24,2015-1140536-0001140536-15-000003-exhibit1069-formoftrsuforj.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001385613-15-000089,1385613,"GREENLIGHT CAPITAL RE, LTD. (GLRE) (CIK 0001385613)",GLRE,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1385613/000138561315000089/ex103letteragreement.htm,2015-08-03,2015-1385613-0001385613-15-000089-ex103letteragreement.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001576018-15-000049,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.2.2,10-Q,EX-10.2.2,https://www.sec.gov/Archives/edgar/data/1576018/000157601815000049/exhibit1022johnbergeramend.htm,2015-05-08,2015-1576018-0001576018-15-000049-exhibit1022johnbergeramend.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001576018-15-000049,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.32.1,10-Q,EX-10.32.1,https://www.sec.gov/Archives/edgar/data/1576018/000157601815000049/exhibit10321manojguptaamen.htm,2015-05-08,2015-1576018-0001576018-15-000049-exhibit10321manojguptaamen.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001576018-15-000049,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.3.2,10-Q,EX-10.3.2,https://www.sec.gov/Archives/edgar/data/1576018/000157601815000049/exhibit1032jrobertbredahla.htm,2015-05-08,2015-1576018-0001576018-15-000049-exhibit1032jrobertbredahla.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001385613-15-000089,1385613,"GREENLIGHT CAPITAL RE, LTD. (GLRE) (CIK 0001385613)",GLRE,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1385613/000138561315000089/ex102bamllcagreement.htm,2015-08-03,2015-1385613-0001385613-15-000089-ex102bamllcagreement.htm,gpt-4o-mini,Yes,Non-Life,Treaty,NA,NA
0001564590-15-008753,889900,PATTERSON UTI ENERGY INC (PTEN) (CIK 0000889900),PTEN,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/889900/000156459015008753/pten-ex102_338.htm,2015-10-28,2015-889900-0001564590-15-008753-pten-ex102_338.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001279363-15-000051,1279363,"WELLCARE HEALTH PLANS, INC. (CIK 0001279363)",,THIRD AMENDMENT TO KY MEDICAID CONTRACT,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1279363/000127936315000051/ex103kyamend3.htm,2015-08-05,2015-1279363-0001279363-15-000051-ex103kyamend3.htm,gpt-4o-mini,No,Life,NA,NA,Health
0001193125-15-093663,1494904,Global Indemnity plc (GBLI) (CIK 0001494904),GBLI,EX-10.20,10-K,EX-10.20,https://www.sec.gov/Archives/edgar/data/1494904/000119312515093663/d831640dex1020.htm,2015-03-16,2015-1494904-0001193125-15-093663-d831640dex1020.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0001564590-15-009627,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,EX-10.29,10-Q,EX-10.29,https://www.sec.gov/Archives/edgar/data/1475922/000156459015009627/pri-ex1029_134.htm,2015-11-05,2015-1475922-0001564590-15-009627-pri-ex1029_134.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-15-276710,1630805,"Babcock & Wilcox Enterprises, Inc. (BW, BWNB, BWSN, BW-PA) (CIK 0001630805)",BW,EX-10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1630805/000119312515276710/d43214dex105.htm,2015-08-04,2015-1630805-0001193125-15-276710-d43214dex105.htm,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0001576018-15-000018,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.6.3,10-K,EX-10.6.3,https://www.sec.gov/Archives/edgar/data/1576018/000157601815000018/exhibit106312312014.htm,2015-02-27,2015-1576018-0001576018-15-000018-exhibit106312312014.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000062709-15-000032,62709,"MARSH & MCLENNAN COMPANIES, INC. (MMC) (CIK 0000062709)",MMC,MCGIVNEY NON-COMPETE NON-SOLICIT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/62709/000006270915000032/mmc0930201510qex_102.htm,2015-10-29,2015-62709-0000062709-15-000032-mmc0930201510qex_102.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000062709-15-000010,62709,"MARSH & MCLENNAN COMPANIES, INC. (MMC) (CIK 0000062709)",MMC,BESHAR NON-COMPETE NON-SOLICIT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/62709/000006270915000010/mmc0331201510qex_102.htm,2015-05-04,2015-62709-0000062709-15-000010-mmc0331201510qex_102.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-15-278760,1486957,"BWX Technologies, Inc. (BWXT) (CIK 0001486957)",BWXT,EX-10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1486957/000119312515278760/d25972dex105.htm,2015-08-05,2015-1486957-0001193125-15-278760-d25972dex105.htm,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0001576018-15-000018,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.2.1,10-K,EX-10.2.1,https://www.sec.gov/Archives/edgar/data/1576018/000157601815000018/exhibit102112312014.htm,2015-02-27,2015-1576018-0001576018-15-000018-exhibit102112312014.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001571049-15-006549,1620459,"James River Group Holdings, Ltd. (JRVR) (CIK 0001620459)",JRVR,EXHIBIT 10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1620459/000157104915006549/t1501749_ex10-4.htm,2015-08-10,2015-1620459-0001571049-15-006549-t1501749_ex10-4.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001047469-15-000743,86312,"TRAVELERS COMPANIES, INC. (TRV) (CIK 0000086312)",TRV,EX-10.46,10-K,EX-10.46,https://www.sec.gov/Archives/edgar/data/86312/000104746915000743/a2222930zex-10_46.htm,2015-02-12,2015-86312-0001047469-15-000743-a2222930zex-10_46.htm,gpt-4o-mini,No,NA,NA,NA,NA
