accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0000832480-16-000038,832480,UTG INC (UTGN) (CIK 0000832480),UTGN,REINSURANCE AGREEMENT UG AND SWISS RE,10-K,EX-10.3,https://www.sec.gov/Archives/edgar/data/832480/000083248016000038/swissrereinsurance.htm,2016-03-25,2016-832480-0000832480-16-000038-swissrereinsurance.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000832480-16-000038,832480,UTG INC (UTGN) (CIK 0000832480),UTGN,AMENDMENT TO REINSURANCE AGREEMENT WITH OPTIMUM RE,10-K,EX-10.2,https://www.sec.gov/Archives/edgar/data/832480/000083248016000038/optimumrereinsurance.htm,2016-03-25,2016-832480-0000832480-16-000038-optimumrereinsurance.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001582086-16-000013,1582086,Blue Capital Reinsurance Holdings Ltd. (CIK 0001582086),,EX-10,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/1582086/000158208616000013/bcrhexhibit10q13312016.htm,2016-05-09,2016-1582086-0001582086-16-000013-bcrhexhibit10q13312016.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000356130-16-000235,356130,EMC INSURANCE GROUP INC (CIK 0000356130),,EXHIBIT 10.1.2,10-K,EX-10.1.2,https://www.sec.gov/Archives/edgar/data/356130/000035613016000235/a20151231ex1012.htm,2016-03-08,2016-356130-0000356130-16-000235-a20151231ex1012.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0001193125-16-481952,1018979,AMERISAFE INC (AMSF) (CIK 0001018979),AMSF,EX-10.29,10-K,EX-10.29,https://www.sec.gov/Archives/edgar/data/1018979/000119312516481952/d118239dex1029.htm,2016-02-26,2016-1018979-0001193125-16-481952-d118239dex1029.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001628280-16-011966,1363829,"Enstar Group LTD (ESGR, ESGRO, ESGRP) (CIK 0001363829)",ESGR,EXHIBIT 10.41,10-K,EX-10.41,https://www.sec.gov/Archives/edgar/data/1363829/000162828016011966/ex-1041.htm,2016-02-29,2016-1363829-0001628280-16-011966-ex-1041.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000836658-16-000036,836658,VOYA INSURANCE & ANNUITY Co (CIK 0000836658),,EXHIBIT 10.34,10-K,EX-10.34,https://www.sec.gov/Archives/edgar/data/836658/000083665816000036/viac201510-kex1034.htm,2016-03-18,2016-836658-0000836658-16-000036-viac201510-kex1034.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-16-670071,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,REINSTATEMENT PREMIUM PROTECTION REINSURANCE CONTRACT,10-Q,EX-10.13,https://www.sec.gov/Archives/edgar/data/1400810/000119312516670071/d190243dex1013.htm,2016-08-03,2016-1400810-0001193125-16-670071-d190243dex1013.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-16-670071,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,PROPERTY CATASTROPHE FIRST EXCESS OF LOSS REINSURANCE CONTRACT,10-Q,EX-10.15,https://www.sec.gov/Archives/edgar/data/1400810/000119312516670071/d190243dex1015.htm,2016-08-03,2016-1400810-0001193125-16-670071-d190243dex1015.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-16-670071,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,PROPERTY CATASTROPHE EXCESS OF LOSS REINSURANCE CONTRACT,10-Q,EX-10.11,https://www.sec.gov/Archives/edgar/data/1400810/000119312516670071/d190243dex1011.htm,2016-08-03,2016-1400810-0001193125-16-670071-d190243dex1011.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-16-670071,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,PROPERTY CATASTROPHE THIRD EXCESS OF LOSS REINSURANCE CONTRACT,10-Q,EX-10.14,https://www.sec.gov/Archives/edgar/data/1400810/000119312516670071/d190243dex1014.htm,2016-08-03,2016-1400810-0001193125-16-670071-d190243dex1014.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-16-670071,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,WORKING LAYER CATASTROPHE EXCESS OF LOSS REINSURANCE CONTRACT,10-Q,EX-10.9,https://www.sec.gov/Archives/edgar/data/1400810/000119312516670071/d190243dex109.htm,2016-08-03,2016-1400810-0001193125-16-670071-d190243dex109.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-16-670071,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,WORKING LAYER CATASTROPHE EXCESS OF LOSS REINSURANCE CONTRACT,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/1400810/000119312516670071/d190243dex108.htm,2016-08-03,2016-1400810-0001193125-16-670071-d190243dex108.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000832480-16-000038,832480,UTG INC (UTGN) (CIK 0000832480),UTGN,ASSUMPTION REINSURANCE AGREEMENT UG AND PARK AVENUE,10-K,EX-10.4,https://www.sec.gov/Archives/edgar/data/832480/000083248016000038/parkavenuereinsurance.htm,2016-03-25,2016-832480-0000832480-16-000038-parkavenuereinsurance.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-16-670071,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,WORKING LAYER CATASTROPHE EXCESS OF LOSS SPECIFIC RETROCESSION CONTRACT,10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/1400810/000119312516670071/d190243dex1010.htm,2016-08-03,2016-1400810-0001193125-16-670071-d190243dex1010.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001193125-16-670071,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,PROPERTY CATASTROPHE FIRST EXCESS OF LOSS SPECIFIC RETROCESSION CONTRACT,10-Q,EX-10.12,https://www.sec.gov/Archives/edgar/data/1400810/000119312516670071/d190243dex1012.htm,2016-08-03,2016-1400810-0001193125-16-670071-d190243dex1012.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-16-789187,1048268,"IES Holdings, Inc. (IESC) (CIK 0001048268)",IESC,EX-10.13,10-K,EX-10.13,https://www.sec.gov/Archives/edgar/data/1048268/000119312516789187/d310826dex1013.htm,2016-12-09,2016-1048268-0001193125-16-789187-d310826dex1013.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0000875159-16-000097,875159,XL GROUP PLC (CIK 0000875159),,EXHIBIT 10.59,10-K,EX-10.59,https://www.sec.gov/Archives/edgar/data/875159/000087515916000097/swiss_ltxletterofassignment.htm,2016-02-26,2016-875159-0000875159-16-000097-swiss_ltxletterofassignment.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001273813-16-000069,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1273813/000127381316000069/ago-03312016x10qex102.htm,2016-05-05,2016-1273813-0001273813-16-000069-ago-03312016x10qex102.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001096906-16-001835,318673,SECURITY NATIONAL FINANCIAL CORP (SNFCA) (CIK 0000318673),SNFCA,"STOCK PURCHASE AGREEMENT AMONG SECURITY NATIONAL FINANCIAL CORPORATION, CHRISTI BABB AND JACK MADDEN, JR. TO PURCHASE FIRST GUARANTY INSURANCE COMPANY",10-Q,EX-10.11,https://www.sec.gov/Archives/edgar/data/318673/000109690616001835/exh10_11.htm,2016-08-15,2016-318673-0001096906-16-001835-exh10_11.htm,gpt-4o-mini,No,Life,NA,NA,Life
0001576018-16-000075,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.24 TRADEMARK LICENSE AGREEMENT,10-K,EX-10.24,https://www.sec.gov/Archives/edgar/data/1576018/000157601816000075/exhibit102412312015.htm,2016-02-26,2016-1576018-0001576018-16-000075-exhibit102412312015.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001365555-16-000323,1365555,"Amtrust Financial Services, Inc. (CIK 0001365555)",,EXHIBIT 10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1365555/000136555516000323/exhibit106qsendorsement.htm,2016-08-09,2016-1365555-0001365555-16-000323-exhibit106qsendorsement.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001095073-16-000109,1095073,EVEREST RE GROUP LTD (EG) (CIK 0001095073),EG,CREDIT AGREEMENT,10-Q,EX-10.31,https://www.sec.gov/Archives/edgar/data/1095073/000109507316000109/thirdamendcreditagree.htm,2016-08-09,2016-1095073-0001095073-16-000109-thirdamendcreditagree.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001412100-16-000173,1412100,"Maiden Holdings, Ltd. (MHLA, MHLD, MHNC) (CIK 0001412100)",MHLD,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1412100/000141210016000173/q22016exhibit-101amtrustco.htm,2016-08-09,2016-1412100-0001412100-16-000173-q22016exhibit-101amtrustco.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001564590-16-017940,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,PRI_EX-10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1475922/000156459016017940/pri-ex106_129.htm,2016-05-05,2016-1475922-0001564590-16-017940-pri-ex106_129.htm,gpt-4o-mini,Yes,Life,Treaty,Non-Proportional,Life
0001564590-16-017940,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,PRI_EX-10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1475922/000156459016017940/pri-ex105_130.htm,2016-05-05,2016-1475922-0001564590-16-017940-pri-ex105_130.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000230557-16-000025,230557,"SELECTIVE INSURANCE GROUP INC (SIGI, SIGIP) (CIK 0000230557)",SIGI,EXHIBIT 10.35,10-K,EX-10.35,https://www.sec.gov/Archives/edgar/data/230557/000023055716000025/sigi-ex1035_12312015xq4.htm,2016-02-24,2016-230557-0000230557-16-000025-sigi-ex1035_12312015xq4.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001096343-16-000185,1096343,MARKEL CORP (MKL) (CIK 0001096343),MKL,FIRST AMENDMENT TO CREDIT AGREEMENT,10-K,EX-10.2,https://www.sec.gov/Archives/edgar/data/1096343/000109634316000185/mkl_12312015xex102.htm,2016-02-26,2016-1096343-0001096343-16-000185-mkl_12312015xex102.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001036848-16-000106,1036848,AEROCENTURY CORP (MPU) (CIK 0001036848),MTMT,SENIOR LOAN AGREEMENT ACY SN 19002 LIMITED/EDC,10-Q,EX-10.27,https://www.sec.gov/Archives/edgar/data/1036848/000103684816000106/seniorloanagreement19002.htm,2016-08-11,2016-1036848-0001036848-16-000106-seniorloanagreement19002.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001036848-16-000106,1036848,AEROCENTURY CORP (MPU) (CIK 0001036848),MTMT,SENIOR LOAN AGREEMENT ACY SN 19003 LIMITED/EDC,10-Q,EX-10.28,https://www.sec.gov/Archives/edgar/data/1036848/000103684816000106/seniorloanagreement19003.htm,2016-08-11,2016-1036848-0001036848-16-000106-seniorloanagreement19003.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000356130-16-000235,356130,EMC INSURANCE GROUP INC (CIK 0000356130),,EXHIBIT 10.1.1,10-K,EX-10.1.1,https://www.sec.gov/Archives/edgar/data/356130/000035613016000235/a20151231ex1011.htm,2016-03-08,2016-356130-0000356130-16-000235-a20151231ex1011.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0001193125-16-800411,1294632,IASIS Healthcare LLC (CIK 0001294632),,EX-10.14,10-K,EX-10.14,https://www.sec.gov/Archives/edgar/data/1294632/000119312516800411/d275632dex1014.htm,2016-12-21,2016-1294632-0001193125-16-800411-d275632dex1014.htm,gpt-4o-mini,Yes,Life,Treaty,Non-Proportional,Health
0000356130-16-000255,356130,EMC INSURANCE GROUP INC (CIK 0000356130),,EXHIBIT 10.1.1,10-Q,EX-10.1.1,https://www.sec.gov/Archives/edgar/data/356130/000035613016000255/a20160331ex1011.htm,2016-05-06,2016-356130-0000356130-16-000255-a20160331ex1011.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0001564590-16-017940,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,PRI_EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1475922/000156459016017940/pri-ex104_132.htm,2016-05-05,2016-1475922-0001564590-16-017940-pri-ex104_132.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001564590-16-017940,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,PRI_EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1475922/000156459016017940/pri-ex103_131.htm,2016-05-05,2016-1475922-0001564590-16-017940-pri-ex103_131.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001628280-16-011447,913144,"RENAISSANCERE HOLDINGS LTD (RNR, RNR-PF, RNR-PG) (CIK 0000913144)",RNR,"FIRST AMENDMENT TO LETTER OF CREDIT AGREEMENT DATED DECEMBER 10, 2015",10-K,EX-10.20(A),https://www.sec.gov/Archives/edgar/data/913144/000162828016011447/ex1020a.htm,2016-02-19,2016-913144-0001628280-16-011447-ex1020a.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000875159-16-000097,875159,XL GROUP PLC (CIK 0000875159),,EXHIBIT 10.63,10-K,EX-10.63,https://www.sec.gov/Archives/edgar/data/875159/000087515916000097/a1063formofparticipantseve.htm,2016-02-26,2016-875159-0000875159-16-000097-a1063formofparticipantseve.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-16-670071,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,REIMBURSEMENT CONTRACT,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1400810/000119312516670071/d190243dex103.htm,2016-08-03,2016-1400810-0001193125-16-670071-d190243dex103.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001576018-16-000075,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.33 RESIGNATION AGREEMENT AND RELEASE AGREEMENT,10-K,EX-10.33,https://www.sec.gov/Archives/edgar/data/1576018/000157601816000075/exhibit103312312015.htm,2016-02-26,2016-1576018-0001576018-16-000075-exhibit103312312015.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000836658-16-000040,836658,VOYA INSURANCE & ANNUITY Co (CIK 0000836658),,EXHIBIT 10,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/836658/000083665816000040/viac2016q110-qex10.htm,2016-05-12,2016-836658-0000836658-16-000040-viac2016q110-qex10.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000837010-16-000096,837010,VOYA RETIREMENT INSURANCE & ANNUITY Co (CIK 0000837010),,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/837010/000083701016000096/vriac2016q110-qex102.htm,2016-05-12,2016-837010-0000837010-16-000096-vriac2016q110-qex102.htm,gpt-4o-mini,No,Life,NA,NA,Life
0001564590-16-017940,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,PRI_EX-10.9,10-Q,EX-10.9,https://www.sec.gov/Archives/edgar/data/1475922/000156459016017940/pri-ex109_137.htm,2016-05-05,2016-1475922-0001564590-16-017940-pri-ex109_137.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000875159-16-000097,875159,XL GROUP PLC (CIK 0000875159),,EXHIBIT 10.58,10-K,EX-10.58,https://www.sec.gov/Archives/edgar/data/875159/000087515916000097/pbletterofassignment_execu.htm,2016-02-26,2016-875159-0000875159-16-000097-pbletterofassignment_execu.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000875159-16-000097,875159,XL GROUP PLC (CIK 0000875159),,EXHIBIT 10.60,10-K,EX-10.60,https://www.sec.gov/Archives/edgar/data/875159/000087515916000097/uk_ltxletterofassignment.htm,2016-02-26,2016-875159-0000875159-16-000097-uk_ltxletterofassignment.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001179755-16-000096,1179755,ENDURANCE SPECIALTY HOLDINGS LTD (CIK 0001179755),,EX-10.11,10-K,EX-10.11,https://www.sec.gov/Archives/edgar/data/1179755/000117975516000096/enh10-k12312015exhibit1011.htm,2016-02-26,2016-1179755-0001179755-16-000096-enh10-k12312015exhibit1011.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001564590-16-017940,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,PRI_EX-10.7,10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/1475922/000156459016017940/pri-ex107_135.htm,2016-05-05,2016-1475922-0001564590-16-017940-pri-ex107_135.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001273813-16-000102,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1273813/000127381316000102/ago-09302016x10qex101.htm,2016-11-04,2016-1273813-0001273813-16-000102-ago-09302016x10qex101.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0001095073-16-000071,1095073,EVEREST RE GROUP LTD (EG) (CIK 0001095073),EG,STAND-BY LETTER OF CREDIT,10-K,EX-10.23,https://www.sec.gov/Archives/edgar/data/1095073/000109507316000071/lloydsbank.htm,2016-02-29,2016-1095073-0001095073-16-000071-lloydsbank.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001571049-16-012907,1620459,"James River Group Holdings, Ltd. (JRVR) (CIK 0001620459)",JRVR,EXHIBIT 10.6,10-K,EX-10.6,https://www.sec.gov/Archives/edgar/data/1620459/000157104916012907/t1600530_ex10-6.htm,2016-03-10,2016-1620459-0001571049-16-012907-t1600530_ex10-6.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001571049-16-012907,1620459,"James River Group Holdings, Ltd. (JRVR) (CIK 0001620459)",JRVR,EXHIBIT 10.4,10-K,EX-10.4,https://www.sec.gov/Archives/edgar/data/1620459/000157104916012907/t1600530_ex10-4.htm,2016-03-10,2016-1620459-0001571049-16-012907-t1600530_ex10-4.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001422105-16-000333,1422105,Noranda Aluminum Holding CORP (CIK 0001422105),,EXHIBIT 10.4,10-K,EX-10.4,https://www.sec.gov/Archives/edgar/data/1422105/000142210516000333/a201510-kexx104termamendme.htm,2016-03-30,2016-1422105-0001422105-16-000333-a201510-kexx104termamendme.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001628280-16-011882,1448893,Essent Group Ltd. (ESNT) (CIK 0001448893),ESNT,EXHIBIT 10.18,10-K,EX-10.18,https://www.sec.gov/Archives/edgar/data/1448893/000162828016011882/a12311510kex1018.htm,2016-02-29,2016-1448893-0001628280-16-011882-a12311510kex1018.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001571049-16-014895,1620459,"James River Group Holdings, Ltd. (JRVR) (CIK 0001620459)",JRVR,EXHIBIT 10.7,10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/1620459/000157104916014895/t1601157_ex10-7.htm,2016-05-06,2016-1620459-0001571049-16-014895-t1601157_ex10-7.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001140536-16-000035,1140536,WILLIS TOWERS WATSON PLC (WTW) (CIK 0001140536),WTW,EXHIBIT 10.74,10-K,EX-10.74,https://www.sec.gov/Archives/edgar/data/1140536/000114053616000035/exhibit10742015.htm,2016-02-29,2016-1140536-0001140536-16-000035-exhibit10742015.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001140536-16-000035,1140536,WILLIS TOWERS WATSON PLC (WTW) (CIK 0001140536),WTW,EXHIBIT 10.76,10-K,EX-10.76,https://www.sec.gov/Archives/edgar/data/1140536/000114053616000035/exhibit10762015.htm,2016-02-29,2016-1140536-0001140536-16-000035-exhibit10762015.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001140536-16-000035,1140536,WILLIS TOWERS WATSON PLC (WTW) (CIK 0001140536),WTW,EXHIBIT 10.75,10-K,EX-10.75,https://www.sec.gov/Archives/edgar/data/1140536/000114053616000035/exhibit10752015.htm,2016-02-29,2016-1140536-0001140536-16-000035-exhibit10752015.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001576018-16-000075,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.3.3 EMPLOYMENT AGREEMENT,10-K,EX-10.3.3,https://www.sec.gov/Archives/edgar/data/1576018/000157601816000075/tpre-exhibit103312312015.htm,2016-02-26,2016-1576018-0001576018-16-000075-tpre-exhibit103312312015.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001576018-16-000075,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.6.4 AMENDMENT TO FORM OF EMPLOYEE PERFORMANCE RESTRICTED SHARES AGREE,10-K,EX-10.6.4,https://www.sec.gov/Archives/edgar/data/1576018/000157601816000075/exhibit106412312015.htm,2016-02-26,2016-1576018-0001576018-16-000075-exhibit106412312015.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000911421-16-000072,911421,PARTNERRE LTD (PREJF) (CIK 0000911421),PREJF,EXHIBIT 10.38,10-K,EX-10.38,https://www.sec.gov/Archives/edgar/data/911421/000091142116000072/q42015exhibit1038.htm,2016-02-25,2016-911421-0000911421-16-000072-q42015exhibit1038.htm,gpt-4o-mini,Yes,Non-Life,Treaty,NA,Specialty
0000944695-16-000135,944695,"HANOVER INSURANCE GROUP, INC. (THG) (CIK 0000944695)",THG,EX-10.36,10-K,EX-10.36,https://www.sec.gov/Archives/edgar/data/944695/000094469516000135/thg-20151231ex1036b5eb8.htm,2016-02-25,2016-944695-0000944695-16-000135-thg-20151231ex1036b5eb8.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000874501-16-000126,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,EXHIBIT 10.28,10-K,EX-10.28,https://www.sec.gov/Archives/edgar/data/874501/000087450116000126/a01-002exhibit1028x4q1510k.htm,2016-02-29,2016-874501-0000874501-16-000126-a01-002exhibit1028x4q1510k.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001576018-16-000075,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT 10.2.3 EMPLOYMENT AGREEMENT,10-K,EX-10.2.3,https://www.sec.gov/Archives/edgar/data/1576018/000157601816000075/exhibit102312312015.htm,2016-02-26,2016-1576018-0001576018-16-000075-exhibit102312312015.htm,gpt-4o-mini,No,NA,NA,NA,NA
