accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0000893220-05-001098,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,"UNDERLYING EXCESS CATASTROPHE REINSURANCE CONTRACT EFFECTIVE JULY 1, 2004",10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/909109/000089322005001098/w08666exv10w5.htm,2005-05-09,2005-909109-0000893220-05-001098-w08666exv10w5.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0001193125-05-052496,1013609,SCPIE HOLDINGS INC (CIK 0001013609),,FIRST-THIRD EXCESS OF LOSS REINSURANCE CONTRACT,10-K,EX-10.82,https://www.sec.gov/Archives/edgar/data/1013609/000119312505052496/dex1082.htm,2005-03-16,2005-1013609-0001193125-05-052496-dex1082.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000893220-05-001985,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,"EXCESS CATASTROPHE REINSURANCE CONTRACT EFFECTIVE JUNE 1, 2004",10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/909109/000089322005001985/w11543exv10w1.htm,2005-08-15,2005-909109-0000893220-05-001985-w11543exv10w1.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000950137-05-002491,1044566,CNA SURETY CORP (CIK 0001044566),,FORM OF SURETY QUOTA SHARE REINSURANCE CONTRACT,10-K,EX-10.07,https://www.sec.gov/Archives/edgar/data/1044566/000095013705002491/c92567exv10w07.txt,2005-03-01,2005-1044566-0000950137-05-002491-c92567exv10w07.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-05-049471,743532,ALFA CORP (CIK 0000743532),,INSURANCE POOLING AGREEMENT,10-K,EX-10.B,https://www.sec.gov/Archives/edgar/data/743532/000119312505049471/dex10b.htm,2005-03-14,2005-743532-0001193125-05-049471-dex10b.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950134-05-006569,915781,RTW INC /MN/ (CIK 0000915781),,DESCRIPTION OF REINSURANCE AGREEMENT FOR 2005,10-K,EX-10.13,https://www.sec.gov/Archives/edgar/data/915781/000095013405006569/c93685exv10w13.txt,2005-03-31,2005-915781-0000950134-05-006569-c93685exv10w13.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0001193125-05-046514,1079577,STANCORP FINANCIAL GROUP INC (CIK 0001079577),,GROUP DISABILITY INCOME REINSURANCE AGREEMENT,10-K,EX-10.20,https://www.sec.gov/Archives/edgar/data/1079577/000119312505046514/dex1020.htm,2005-03-10,2005-1079577-0001193125-05-046514-dex1020.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Health
0001193125-05-225712,1320092,"Republic Companies Group, Inc. (CIK 0001320092)",,TERMSHEET FOR REPUBLIC UNDERWRITERS INSURANCE COMPANY,10-Q,EX-10.20,https://www.sec.gov/Archives/edgar/data/1320092/000119312505225712/dex1020.htm,2005-11-14,2005-1320092-0001193125-05-225712-dex1020.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001125282-05-001498,1289592,"Tower Group, Inc. (CIK 0001289592)",,AGENCY AGREEMENT,10-K,EX-10.37,https://www.sec.gov/Archives/edgar/data/1289592/000112528205001498/b405557ex_10-37.txt,2005-03-22,2005-1289592-0001125282-05-001498-b405557ex_10-37.txt,gpt-4o-mini,Yes,Non-Life,Facultative,Proportional,Multi-line
0000909567-05-001761,1137048,ODYSSEY RE HOLDINGS CORP (CIK 0001137048),,EX-10.43,10-Q,EX-10.43,https://www.sec.gov/Archives/edgar/data/1137048/000090956705001761/t18405exv10w43.txt,2005-11-09,2005-1137048-0000909567-05-001761-t18405exv10w43.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0000950152-05-002015,874977,STATE AUTO FINANCIAL CORP (CIK 0000874977),,EX-10.43,10-K,EX-10.43,https://www.sec.gov/Archives/edgar/data/874977/000095015205002015/l11501aexv10w43.htm,2005-03-11,2005-874977-0000950152-05-002015-l11501aexv10w43.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-05-052496,1013609,SCPIE HOLDINGS INC (CIK 0001013609),,COVER NOTE FOR FIRST - THRID EXCESS OF LOSS REINSURANCE,10-K,EX-10.83,https://www.sec.gov/Archives/edgar/data/1013609/000119312505052496/dex1083.htm,2005-03-16,2005-1013609-0001193125-05-052496-dex1083.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001047469-05-006594,947484,"ARCH CAPITAL GROUP LTD. (ACGL, ACGLN, ACGLO) (CIK 0000947484)",ACGL,EXHIBIT 10.30.2,10-K,EX-10.30.2,https://www.sec.gov/Archives/edgar/data/947484/000104746905006594/a2150753zex-10_302.htm,2005-03-15,2005-947484-0001047469-05-006594-a2150753zex-10_302.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001272957-05-000038,1272957,BRISTOL WEST HOLDINGS INC (CIK 0001272957),,AGREEMENT TO TERMINATE AND COMMUTE THE 2005-2006 QUOTA SHARE REINSURANCE CONTRACT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1272957/000127295705000038/quotashare.htm,2005-11-14,2005-1272957-0001272957-05-000038-quotashare.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000893220-05-001098,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,FLORIDA ONLY EXCESS CATASTROPHE REINSURANCE CONTRACT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/909109/000089322005001098/w08666exv10w1.htm,2005-05-09,2005-909109-0000893220-05-001098-w08666exv10w1.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001047469-05-011436,109261,ZENITH NATIONAL INSURANCE CORP (CIK 0000109261),,EXHIBIT 10.7,10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/109261/000104746905011436/a2156391zex-10_7.htm,2005-04-26,2005-109261-0001047469-05-011436-a2156391zex-10_7.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000893220-05-000572,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,35% FLORIDA ONLY THIRD AND FOURTH CATASTROPHE EVENT REINSURANCE CONTRACT,10-K,EX-10.79,https://www.sec.gov/Archives/edgar/data/909109/000089322005000572/w06622exv10w79.txt,2005-03-15,2005-909109-0000893220-05-000572-w06622exv10w79.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0000893220-05-001985,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,"THIRD EVENT CATASTROPHE REINSURANCE CONTRACT EFFECTIVE SEPTEMBER 3, 2004",10-Q,EX-10.14,https://www.sec.gov/Archives/edgar/data/909109/000089322005001985/w11543exv10w14.htm,2005-08-15,2005-909109-0000893220-05-001985-w11543exv10w14.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-05-162112,850141,HORACE MANN EDUCATORS CORP /DE/ (HMN) (CIK 0000850141),HMN,CREDIT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/850141/000119312505162112/dex101.htm,2005-08-09,2005-850141-0001193125-05-162112-dex101.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000898080-05-000165,1064122,SCOTTISH RE GROUP LTD (CIK 0001064122),,CREDIT AGREEMENT,10-K,EX-10.44,https://www.sec.gov/Archives/edgar/data/1064122/000089808005000165/ex10-44.txt,2005-03-18,2005-1064122-0000898080-05-000165-ex10-44.txt,gpt-4o-mini,No,NA,NA,NA,NA
0000893220-05-001985,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,"$45 MILLION EXCESS OF $195 MILLION FLORIDA ONLY CATASTROPHE REINSURANCE CONTRACT EFFECTIVE SEPTEMBER 10, 2004",10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/909109/000089322005001985/w11543exv10w3.htm,2005-08-15,2005-909109-0000893220-05-001985-w11543exv10w3.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-05-000572,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,REINSTATEMENT PREMIUM PROTECTION REINSURANCE CONTRACT,10-K,EX-10.77,https://www.sec.gov/Archives/edgar/data/909109/000089322005000572/w06622exv10w77.txt,2005-03-15,2005-909109-0000893220-05-000572-w06622exv10w77.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001015402-05-001435,1272957,BRISTOL WEST HOLDINGS INC (CIK 0001272957),,TERMINATION OF QUOTA SHARE AGREEMENT WITH CHUBB,10-K,EX-10.12,https://www.sec.gov/Archives/edgar/data/1272957/000101540205001435/ex10_12.htm,2005-03-21,2005-1272957-0001015402-05-001435-ex10_12.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0001125282-05-001498,1289592,"Tower Group, Inc. (CIK 0001289592)",,GENERAL AGENCY AGREEEMENT,10-K,EX-10.39,https://www.sec.gov/Archives/edgar/data/1289592/000112528205001498/b405557ex_10-39.txt,2005-03-22,2005-1289592-0001125282-05-001498-b405557ex_10-39.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950152-05-003489,922621,ERIE INDEMNITY CO (ERIE) (CIK 0000922621),ERIE,EX-10.83,10-Q,EX-10.83,https://www.sec.gov/Archives/edgar/data/922621/000095015205003489/j1354101exv10w83.htm,2005-04-25,2005-922621-0000950152-05-003489-j1354101exv10w83.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000893220-05-001985,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,"65% FLORIDA ONLY THIRD AND FOURTH EVENT EXCESS CATASTROPHE REINSURANCE CONTRACT EFFECTIVE SEPTEMBER 1, 2004",10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/909109/000089322005001985/w11543exv10w2.htm,2005-08-15,2005-909109-0000893220-05-001985-w11543exv10w2.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000910647-05-000292,811612,COMMERCE GROUP INC /MA (CIK 0000811612),,EXHIBIT 10.38,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/811612/000091064705000292/cgi3-1038.htm,2005-11-03,2005-811612-0000910647-05-000292-cgi3-1038.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-05-001098,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,$50 MILLION EXCESS OF $140 MILLION FLORIDA ONLY CATASTROPHE EXCESS REINSURANCE,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/909109/000089322005001098/w08666exv10w3.htm,2005-05-09,2005-909109-0000893220-05-001098-w08666exv10w3.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000898080-05-000165,1064122,SCOTTISH RE GROUP LTD (CIK 0001064122),,RETROCESSION AGREEMENT,10-K,EX-10.49,https://www.sec.gov/Archives/edgar/data/1064122/000089808005000165/ex10-49.txt,2005-03-18,2005-1064122-0000898080-05-000165-ex10-49.txt,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001125282-05-001498,1289592,"Tower Group, Inc. (CIK 0001289592)",,GENERAL AGENCY AGREEMENT,10-K,EX-10.33,https://www.sec.gov/Archives/edgar/data/1289592/000112528205001498/b405557ex_10-33.txt,2005-03-22,2005-1289592-0001125282-05-001498-b405557ex_10-33.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001015402-05-001435,1272957,BRISTOL WEST HOLDINGS INC (CIK 0001272957),,TERMINATION OF QUOTA SHARE AGREEMENT WITH NATIONAL,10-K,EX-10.9,https://www.sec.gov/Archives/edgar/data/1272957/000101540205001435/ex10_9.htm,2005-03-21,2005-1272957-0001015402-05-001435-ex10_9.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000893220-05-000572,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,UNDERLYING EXCESS CATASTROPHE AND REINSTATEMENT PREMIUM PROTECTION REINSURANCE CONTRACT,10-K,EX-10.78,https://www.sec.gov/Archives/edgar/data/909109/000089322005000572/w06622exv10w78.txt,2005-03-15,2005-909109-0000893220-05-000572-w06622exv10w78.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000898080-05-000165,1064122,SCOTTISH RE GROUP LTD (CIK 0001064122),,RETROCESSION AGREEMENT,10-K,EX-10.48,https://www.sec.gov/Archives/edgar/data/1064122/000089808005000165/ex10-48.txt,2005-03-18,2005-1064122-0000898080-05-000165-ex10-48.txt,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000893220-05-001985,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,"$50 MILLION EXCESS OF $240 MILLION FLORIDA ONLY CATASTROPHE REINSURANCE CONTRACT EFFECTIVE OCTOBER 1, 2004",10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/909109/000089322005001985/w11543exv10w5.htm,2005-08-15,2005-909109-0000893220-05-001985-w11543exv10w5.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-05-001985,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,"THIRD EVENT CATASTROPHE REINSURANCE CONTRACT EFFECTIVE SEPTEMBER 3, 2004",10-Q,EX-10.15,https://www.sec.gov/Archives/edgar/data/909109/000089322005001985/w11543exv10w15.htm,2005-08-15,2005-909109-0000893220-05-001985-w11543exv10w15.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-05-001985,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,"$40 MILLION EXCESS OF $50 MILLION FLORIDA ONLY THIRD EVENT CATASTROPHE REINSURANCE CONTRACT EFFECTIVE OCTOBER 1, 2004",10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/909109/000089322005001985/w11543exv10w6.htm,2005-08-15,2005-909109-0000893220-05-001985-w11543exv10w6.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-05-001985,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,"$6.5 MILLION EXCESS OF $3.5 MILLION FLORIDA ONLY FIFTH EVENT CATASTROPHE REINSURANCE CONTRACT EFFECTIVE SEPTEMBER 24, 2004",10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/909109/000089322005001985/w11543exv10w4.htm,2005-08-15,2005-909109-0000893220-05-001985-w11543exv10w4.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-05-001098,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,"CASUALTY EXCESS OF LOSS CONTRACT EFFECTIVE JANUARY 1, 2005",10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/909109/000089322005001098/w08666exv10w6.htm,2005-05-09,2005-909109-0000893220-05-001098-w08666exv10w6.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0000898080-05-000165,1064122,SCOTTISH RE GROUP LTD (CIK 0001064122),,COINSURANCE/MODIFIED COINSURANCE AGREEMENT,10-K,EX-10.47,https://www.sec.gov/Archives/edgar/data/1064122/000089808005000165/ex10-47.txt,2005-03-18,2005-1064122-0000898080-05-000165-ex10-47.txt,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000893220-05-001985,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,"$50 MILLION EXCESS OF $140 MILLION FLORIDA ONLY CATASTROPHE EXCESS REINSURANCE CONTRACT EFFECTIVE OCTOBER 1, 2004",10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/909109/000089322005001985/w11543exv10w7.htm,2005-08-15,2005-909109-0000893220-05-001985-w11543exv10w7.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-05-000572,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,$50 MILLION EXCESS OF $140 MILLION FLORIDA ONLY CATASTROPHE EXCESS REINSURANCE CONTRACT,10-K,EX-10.80,https://www.sec.gov/Archives/edgar/data/909109/000089322005000572/w06622exv10w80.txt,2005-03-15,2005-909109-0000893220-05-000572-w06622exv10w80.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-05-001098,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,$5 MILLION EXCESS OF $190 MILLION FLORIDA ONLY CATASTROPHE EXCESS REINSURANCE,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/909109/000089322005001098/w08666exv10w4.htm,2005-05-09,2005-909109-0000893220-05-001098-w08666exv10w4.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000950152-05-002015,874977,STATE AUTO FINANCIAL CORP (CIK 0000874977),,EX-10.55,10-K,EX-10.55,https://www.sec.gov/Archives/edgar/data/874977/000095015205002015/l11501aexv10w55.htm,2005-03-11,2005-874977-0000950152-05-002015-l11501aexv10w55.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000898080-05-000165,1064122,SCOTTISH RE GROUP LTD (CIK 0001064122),,COINSURANCE AGREEMENT,10-K,EX-10.46,https://www.sec.gov/Archives/edgar/data/1064122/000089808005000165/ex10-46.txt,2005-03-18,2005-1064122-0000898080-05-000165-ex10-46.txt,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000898080-05-000165,1064122,SCOTTISH RE GROUP LTD (CIK 0001064122),,COINSURANCE FUNDS WITHHELD AGREEMENT,10-K,EX-10.54,https://www.sec.gov/Archives/edgar/data/1064122/000089808005000165/ex10-54.txt,2005-03-18,2005-1064122-0000898080-05-000165-ex10-54.txt,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000898080-05-000165,1064122,SCOTTISH RE GROUP LTD (CIK 0001064122),,COINSURANCE/MODIFIED COINSURANCE AGREEMENT,10-K,EX-10.53,https://www.sec.gov/Archives/edgar/data/1064122/000089808005000165/ex10-53.txt,2005-03-18,2005-1064122-0000898080-05-000165-ex10-53.txt,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
