accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0001069996-20-000094,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EXHIBIT 10.10,10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/1069996/000106999620000094/f7v1036redacted.htm,2020-11-09,2020-1069996-0001069996-20-000094-f7v1036redacted.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001069996-20-000094,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EXHIBIT 10.18,10-Q,EX-10.18,https://www.sec.gov/Archives/edgar/data/1069996/000106999620000094/f7v1061redacted.htm,2020-11-09,2020-1069996-0001069996-20-000094-f7v1061redacted.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-20-000094,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EXHIBIT 10.13,10-Q,EX-10.13,https://www.sec.gov/Archives/edgar/data/1069996/000106999620000094/f7v1048redacted.htm,2020-11-09,2020-1069996-0001069996-20-000094-f7v1048redacted.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001069996-20-000094,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EXHIBIT 10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1069996/000106999620000094/f7v1013redacted.htm,2020-11-09,2020-1069996-0001069996-20-000094-f7v1013redacted.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001069996-20-000094,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EXHIBIT 10.30,10-Q,EX-10.30,https://www.sec.gov/Archives/edgar/data/1069996/000106999620000094/nonfloridaquotasharereda.htm,2020-11-09,2020-1069996-0001069996-20-000094-nonfloridaquotasharereda.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0001527469-20-000025,1527469,"Athene Holding Ltd (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE) (CIK 0001527469)",ATH.PA,EXHIBIT 10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1527469/000152746920000025/q12020exhibit104.htm,2020-05-08,2020-1527469-0001527469-20-000025-q12020exhibit104.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001564590-20-007695,1402436,SS&C Technologies Holdings Inc (SSNC) (CIK 0001402436),SSNC,EX-10.29,10-K,EX-10.29,https://www.sec.gov/Archives/edgar/data/1402436/000156459020007695/ssnc-ex1029_425.htm,2020-02-28,2020-1402436-0001564590-20-007695-ssnc-ex1029_425.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001527469-20-000037,1527469,"Athene Holding Ltd (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE) (CIK 0001527469)",ATH.PA,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1527469/000152746920000037/q22020exhibit101.htm,2020-08-05,2020-1527469-0001527469-20-000037-q22020exhibit101.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000100716-20-000035,100716,UNICO AMERICAN CORP (UNAM) (CIK 0000100716),UNAM,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/100716/000010071620000035/ex10-3.htm,2020-05-15,2020-100716-0000100716-20-000035-ex10-3.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0001527469-20-000007,1527469,"Athene Holding Ltd (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE) (CIK 0001527469)",ATH.PA,EXHIBIT 10.33.2,10-K,EX-10.33.2,https://www.sec.gov/Archives/edgar/data/1527469/000152746920000007/q42019exhibit10332.htm,2020-02-20,2020-1527469-0001527469-20-000007-q42019exhibit10332.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001527469-20-000007,1527469,"Athene Holding Ltd (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE) (CIK 0001527469)",ATH.PA,EXHIBIT 10.32.2,10-K,EX-10.32.2,https://www.sec.gov/Archives/edgar/data/1527469/000152746920000007/q42019exhibit10322.htm,2020-02-20,2020-1527469-0001527469-20-000007-q42019exhibit10322.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001706397-20-000007,1127703,PROASSURANCE CORP (PRA) (CIK 0001127703),PRA,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1127703/000170639720000007/pra20200331ex101a01.htm,2020-05-07,2020-1127703-0001706397-20-000007-pra20200331ex101a01.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0001104659-20-090177,5272,AMERICAN INTERNATIONAL GROUP INC (AIG) (CIK 0000005272),AIG,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/5272/000110465920090177/exhibit101.htm,2020-08-04,2020-5272-0001104659-20-090177-exhibit101.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001527469-20-000007,1527469,"Athene Holding Ltd (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE) (CIK 0001527469)",ATH.PA,EXHIBIT 10.36.1,10-K,EX-10.36.1,https://www.sec.gov/Archives/edgar/data/1527469/000152746920000007/q42019exhibit10361.htm,2020-02-20,2020-1527469-0001527469-20-000007-q42019exhibit10361.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001527469-20-000007,1527469,"Athene Holding Ltd (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE) (CIK 0001527469)",ATH.PA,EXHIBIT 10.31.2,10-K,EX-10.31.2,https://www.sec.gov/Archives/edgar/data/1527469/000152746920000007/q42019exhibit10312.htm,2020-02-20,2020-1527469-0001527469-20-000007-q42019exhibit10312.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.20,10-Q,EX-10.20,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1020_237.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1020_237.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.18,10-Q,EX-10.18,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1018_239.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1018_239.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.23,10-Q,EX-10.23,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1023_234.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1023_234.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.12,10-Q,EX-10.12,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1012_245.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1012_245.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.10,10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1010_247.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1010_247.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.21,10-Q,EX-10.21,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1021_236.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1021_236.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.24,10-Q,EX-10.24,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1024_233.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1024_233.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.19,10-Q,EX-10.19,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1019_238.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1019_238.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.26,10-Q,EX-10.26,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1026_231.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1026_231.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.16,10-Q,EX-10.16,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1016_241.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1016_241.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.13,10-Q,EX-10.13,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1013_244.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1013_244.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-006372,1018979,AMERISAFE INC (AMSF) (CIK 0001018979),AMSF,EX-10.21,10-K,EX-10.21,https://www.sec.gov/Archives/edgar/data/1018979/000156459020006372/amsf-ex1021_344.htm,2020-02-25,2020-1018979-0001564590-20-006372-amsf-ex1021_344.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.9,10-Q,EX-10.9,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex109_226.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex109_226.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.14,10-Q,EX-10.14,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1014_243.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1014_243.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.25,10-Q,EX-10.25,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1025_232.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1025_232.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.11,10-Q,EX-10.11,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1011_246.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1011_246.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.15,10-Q,EX-10.15,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1015_242.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1015_242.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.22,10-Q,EX-10.22,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1022_235.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1022_235.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-006372,1018979,AMERISAFE INC (AMSF) (CIK 0001018979),AMSF,EX-10.22,10-K,EX-10.22,https://www.sec.gov/Archives/edgar/data/1018979/000156459020006372/amsf-ex1022_343.htm,2020-02-25,2020-1018979-0001564590-20-006372-amsf-ex1022_343.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.17,10-Q,EX-10.17,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1017_240.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1017_240.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.28,10-Q,EX-10.28,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1028_229.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1028_229.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001576018-20-000162,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EX-10.14 CREDIT AGREEMENT,10-Q,EX-10.14,https://www.sec.gov/Archives/edgar/data/1576018/000157601820000162/creditagreement.htm,2020-11-05,2020-1576018-0001576018-20-000162-creditagreement.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001069996-20-000094,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EXHIBIT 10.29,10-Q,EX-10.29,https://www.sec.gov/Archives/edgar/data/1069996/000106999620000094/p200134redacted.htm,2020-11-09,2020-1069996-0001069996-20-000094-p200134redacted.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0000890926-20-000018,890926,RADIAN GROUP INC (RDN) (CIK 0000890926),RDN,EXHIBIT 10.14,10-K,EX-10.14,https://www.sec.gov/Archives/edgar/data/890926/000089092620000018/rdn-ex101420191231.htm,2020-02-28,2020-890926-0000890926-20-000018-rdn-ex101420191231.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0001564590-20-038411,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,EX-10.27,10-Q,EX-10.27,https://www.sec.gov/Archives/edgar/data/1400810/000156459020038411/hci-ex1027_230.htm,2020-08-07,2020-1400810-0001564590-20-038411-hci-ex1027_230.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000100716-20-000035,100716,UNICO AMERICAN CORP (UNAM) (CIK 0000100716),UNAM,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/100716/000010071620000035/ex10-2.htm,2020-05-15,2020-100716-0000100716-20-000035-ex10-2.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000011544-20-000087,11544,"BERKLEY W R CORP (WRB, WRB-PE, WRB-PF, WRB-PG, WRB-PH) (CIK 0000011544)",WRB,EX-10.1 2Q20 EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/11544/000001154420000087/wrb630202010-qex101.htm,2020-08-03,2020-11544-0000011544-20-000087-wrb630202010-qex101.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001412100-20-000008,1412100,"Maiden Holdings, Ltd. (MHLA, MHLD, MHNC) (CIK 0001412100)",MHLD,EXHIBIT 10.44,10-K,EX-10.44,https://www.sec.gov/Archives/edgar/data/1412100/000141210020000008/q42019exhibit1044post-.htm,2020-03-18,2020-1412100-0001412100-20-000008-q42019exhibit1044post-.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000874501-20-000085,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,EXHIBIT 10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/874501/000087450120000085/a02-020ambcex104x1q201.htm,2020-05-11,2020-874501-0000874501-20-000085-a02-020ambcex104x1q201.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001069996-20-000050,1069996,FedNat Holding Co (CIK 0001069996),FNHC,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1069996/000106999620000050/exhibit102-reimbursement.htm,2020-05-06,2020-1069996-0001069996-20-000050-exhibit102-reimbursement.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
